0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.046893	0.0150268	0.0158604	0.000793046	0.000902364	0.00320937	0.00272062	0.00218862	0.00175611	0.00149743	0.0011838	0.000890097	0.000666308	0.000275889	-0.000143906	-0.000428634	-0.000812702	-0.0024577	-0.00258104	0.00245421	-0.0131825	-0.0158328	-0.0544594	0	
0	0.0397809	0.033387	0.0322423	0.0141198	0.0113655	0.0103071	0.00844865	0.00767498	0.00664419	0.00553752	0.00449058	0.00349045	0.00250858	0.00136297	-9.58924e-05	-0.00178249	-0.00322551	-0.0062227	-0.0112043	-0.0110637	-0.0312139	-0.0552829	-0.0607537	0	
0	0.0183033	0.0410021	0.0379001	0.026502	0.022064	0.0172488	0.0152823	0.013936	0.0120252	0.0102191	0.00856331	0.00674805	0.0046917	0.00253292	7.09174e-05	-0.00330407	-0.00721121	-0.0109326	-0.019163	-0.02941	-0.0503127	-0.0732176	-0.0409025	0	
0	0.0152488	0.0348657	0.0327869	0.0318211	0.0284603	0.0237797	0.0215748	0.0190535	0.0167568	0.0146279	0.0123048	0.00972095	0.00678671	0.00345649	-0.000242338	-0.00484184	-0.0111093	-0.0175125	-0.0279201	-0.0443842	-0.059118	-0.0711928	-0.0364558	0	
0	0.0164504	0.0270683	0.0307203	0.0337637	0.0306855	0.0279853	0.0255882	0.0227831	0.0204829	0.0179146	0.0149687	0.011796	0.00823105	0.00390927	-0.00124525	-0.007048	-0.0145362	-0.0239877	-0.0358261	-0.0524631	-0.0618533	-0.0602508	-0.0367538	0	
0	0.0144773	0.0235374	0.0303954	0.0320717	0.03083	0.0301857	0.0278573	0.0253226	0.0228344	0.0199268	0.0167074	0.0130021	0.00868874	0.00362407	-0.00253658	-0.00968473	-0.018238	-0.029506	-0.041591	-0.0537185	-0.0606923	-0.0520416	-0.0333376	0	
0	0.0127769	0.0225916	0.0285861	0.0302681	0.0312693	0.0306454	0.0285322	0.0265257	0.0239326	0.0208652	0.0174079	0.0132603	0.00831892	0.00259683	-0.00421203	-0.0124027	-0.0217794	-0.0329254	-0.0446007	-0.0523076	-0.0558804	-0.0471414	-0.0279396	0	
0	0.011643	0.0210856	0.0262123	0.0292134	0.0305302	0.029652	0.0283819	0.0266363	0.0239749	0.020859	0.0171456	0.0126921	0.00737298	0.00109713	-0.00619928	-0.0148571	-0.0246277	-0.034499	-0.0443679	-0.05006	-0.0495411	-0.0415069	-0.0228717	0	
0	0.0108035	0.0192357	0.0245333	0.0277868	0.028651	0.0284067	0.0275944	0.0256594	0.0231039	0.0200421	0.0161489	0.0114715	0.00592451	-0.000664706	-0.00821974	-0.0166788	-0.0260667	-0.0348421	-0.0419677	-0.046142	-0.0433955	-0.0347801	-0.0188382	0	
0	0.00984326	0.0175977	0.0227663	0.0255322	0.0265775	0.0268031	0.0258325	0.0239851	0.0216619	0.0185451	0.0145719	0.00981194	0.00418837	-0.00239045	-0.00989924	-0.0178752	-0.026054	-0.0337127	-0.0386825	-0.0406054	-0.037273	-0.0283943	-0.0152775	0	
