0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	
0	-0.00669304	0.027702	0.0508968	0.055442	0.0586829	0.0641467	0.0695572	0.0738267	0.0772623	0.080301	0.0829919	0.0853534	0.0874107	0.089186	0.0906807	0.0918907	0.0928076	0.0934027	0.0936319	0.093485	0.0929271	0.0917603	0.0899539	0.0876657	0.0833117	0.075438	0.0716079	0.0765713	0.0523802	0.000360433	0	
0	-0.0236998	-0.0307689	-0.0173429	0.00299133	0.019202	0.0278119	0.0335077	0.0394063	0.0452243	0.0503133	0.0547067	0.0586182	0.0621072	0.0651589	0.0677659	0.0699134	0.0715702	0.0727005	0.0732465	0.0731117	0.0722341	0.07054	0.0676324	0.063214	0.0582293	0.0516773	0.0339643	-0.000185671	-0.0304694	-0.028889	0	
0	-0.00523945	-0.0148145	-0.0176972	-0.0100205	-0.00214923	0.00473507	0.0120163	0.0186212	0.0241166	0.0291616	0.0340057	0.0384473	0.0423809	0.0458527	0.0488811	0.0514176	0.0533922	0.054757	0.0554664	0.0553597	0.0542571	0.0522672	0.0492393	0.0439589	0.0362451	0.0279299	0.0159704	-0.00373824	-0.0159495	-0.0105138	0	
0	0.00150669	-0.00635842	-0.0148681	-0.0160663	-0.0115063	-0.00443277	0.00136416	0.00593961	0.0106597	0.0155193	0.0199743	0.0239913	0.0277058	0.0310824	0.0340206	0.0364778	0.0384136	0.0397271	0.0403332	0.0402133	0.0391585	0.0367259	0.0330628	0.0287036	0.0221573	0.0109406	-0.00248277	-0.0113091	-0.00706118	0.0013621	0	
0	-0.001059	-0.00567117	-0.00836995	-0.0099263	-0.00948941	-0.00709975	-0.00396883	-0.000124542	0.00387657	0.00752308	0.0109585	0.0143437	0.0175268	0.0203633	0.0228224	0.0248742	0.0264584	0.0274815	0.0277916	0.0273117	0.0260864	0.0238551	0.0200746	0.0148784	0.0087089	0.00124429	-0.00553903	-0.00803986	-0.00433726	0.00159045	0	
0	-0.000974436	-0.00340669	-0.00587148	-0.00817881	-0.00871712	-0.00776808	-0.00560407	-0.00290644	-0.00035911	0.00223029	0.00498287	0.00763043	0.0100162	0.0121747	0.0140797	0.0156122	0.0166739	0.0172415	0.0172601	0.0165107	0.0148379	0.0124151	0.00920461	0.00459698	-0.00126283	-0.00688993	-0.00987419	-0.00842719	-0.00448375	-0.000401839	0	
0	-0.00121363	-0.00300879	-0.0048715	-0.00623826	-0.00665933	-0.00658058	-0.00579764	-0.00454648	-0.00292721	-0.00103408	0.000831361	0.00257067	0.00423695	0.00575942	0.00701354	0.00794694	0.00850005	0.00856919	0.00811312	0.00710914	0.00538522	0.0028021	-0.000492648	-0.0043422	-0.00829925	-0.0111143	-0.0117608	-0.00966118	-0.00615604	-0.00254322	0	
0	-0.000291937	-0.00177563	-0.00359707	-0.00500029	-0.00592467	-0.00633644	-0.00618748	-0.0056468	-0.00474506	-0.00371909	-0.002688	-0.00161446	-0.000580635	0.000277302	0.000904027	0.00127404	0.00133678	0.00100018	0.000159388	-0.00119174	-0.00300677	-0.00537317	-0.00828578	-0.0113219	-0.0138278	-0.0148843	-0.0139173	-0.010792	-0.00607816	-0.00185904	0	
0	-0.00049876	-0.00166091	-0.00293174	-0.00422155	-0.0053505	-0.00605882	-0.0064158	-0.00650224	-0.00635571	-0.00606625	-0.00564483	-0.00519427	-0.00483607	-0.0045911	-0.00448518	-0.00461307	-0.00504291	-0.00577998	-0.00686021	-0.00835814	-0.0102494	-0.0124118	-0.0146825	-0.0166421	-0.0177035	-0.0172799	-0.0149611	-0.0110311	-0.00606494	-0.00170253	0	
0	-0.000330875	-0.00122896	-0.00247107	-0.00388431	-0.00513103	-0.00615487	-0.00696949	-0.00754692	-0.0079411	-0.008193	-0.00835182	-0.00851106	-0.00870303	-0.00896088	-0.00935206	-0.00992527	-0.0107184	-0.0117649	-0.0130588	-0.0145875	-0.0163253	-0.0181095	-0.0196581	-0.0205998	-0.0204585	-0.018843	-0.0154585	-0.0106663	-0.005549	-0.0014865	0	
0	-0.000322786	-0.00118741	-0.00241736	-0.00377833	-0.00510905	-0.00640697	-0.00756291	-0.00854867	-0.00939991	-0.0101436	-0.0108292	-0.0114864	-0.0121387	-0.012853	-0.0136775	-0.0146194	-0.0156928	-0.0169293	-0.0183206	-0.0197928	-0.0212447	-0.0225087	-0.0232935	-0.0232526	-0.021997	-0.019299	-0.0152231	-0.0101482	-0.00511361	-0.00138252	0	
0	-0.000286925	-0.00113347	-0.00235529	-0.00377823	-0.00530131	-0.00681342	-0.00822753	-0.00955826	-0.0107954	-0.0119477	-0.0130421	-0.0141022	-0.0151671	-0.0162649	-0.0174064	-0.0186158	-0.019901	-0.021236	-0.0225846	-0.0238718	-0.0249502	-0.0256235	-0.0256333	-0.0246957	-0.0225582	-0.0190846	-0.0145278	-0.00943475	-0.00464877	-0.00122984	0	
0	-0.000315396	-0.00116896	-0.00240873	-0.00391431	-0.00555648	-0.00722035	-0.00886859	-0.0104782	-0.0120174	-0.0134957	-0.0149237	-0.0163196	-0.017705	-0.0190858	-0.0204673	-0.0218569	-0.0232404	-0.0245727	-0.0257865	-0.0267866	-0.0274213	-0.0274929	-0.0267775	-0.0250507	-0.0222054	-0.0182699	-0.0135257	-0.00858227	-0.0041763	-0.00109778	0	
0	-0.000311252	-0.00118243	-0.00248094	-0.00406554	-0.00580304	-0.0076189	-0.00945973	-0.0112722	-0.0130408	-0.0147683	-0.0164519	-0.0180963	-0.0197027	-0.0212743	-0.0228099	-0.0242847	-0.0256619	-0.0268943	-0.0278968	-0.0285497	-0.028708	-0.028199	-0.0268544	-0.0245329	-0.0212057	-0.0170349	-0.0123419	-0.00766602	-0.00366757	-0.000954618	0	
0	-0.00032375	-0.00122614	-0.0025684	-0.00420523	-0.00602629	-0.00795491	-0.00991902	-0.0118787	-0.0138185	-0.0157204	-0.0175749	-0.0193799	-0.0211269	-0.0228052	-0.0243948	-0.0258615	-0.0271568	-0.0282138	-0.0289408	-0.0292208	-0.0289225	-0.027904	-0.0260493	-0.0233125	-0.0197343	-0.0155216	-0.011039	-0.00674731	-0.00318052	-0.000819786	0	
0	-0.000329526	-0.00125133	-0.00262314	-0.00430495	-0.00618844	-0.00818438	-0.0102293	-0.0122888	-0.0143317	-0.0163348	-0.0182862	-0.0201727	-0.0219776	-0.0236775	-0.0252385	-0.0266204	-0.0277657	-0.0285957	-0.0290196	-0.0289331	-0.0282254	-0.0267986	-0.0245876	-0.0216068	-0.0179673	-0.0138859	-0.0097116	-0.0058538	-0.0027271	-0.000695331	0	
0	-0.000336216	-0.00126808	-0.00265442	-0.00435702	-0.00626376	-0.008289	-0.0103755	-0.0124788	-0.0145627	-0.016606	-0.0185885	-0.0204862	-0.0222746	-0.0239234	-0.0253926	-0.0266315	-0.027577	-0.0281542	-0.0282789	-0.0278618	-0.0268186	-0.0250938	-0.0226741	-0.0196096	-0.0160487	-0.0122204	-0.00842673	-0.0050161	-0.00231607	-0.000587584	0	
0	-0.000333751	-0.00126247	-0.00264536	-0.00434175	-0.00624174	-0.00826461	-0.0103492	-0.012447	-0.0145245	-0.0165542	-0.0185074	-0.0203567	-0.0220713	-0.0236142	-0.0249412	-0.025998	-0.0267223	-0.0270458	-0.0268951	-0.0262018	-0.0249126	-0.0230032	-0.0205001	-0.0174854	-0.0141127	-0.0106058	-0.00722715	-0.00425537	-0.00194731	-0.000491079	0	
0	-0.000328282	-0.00124019	-0.00259638	-0.0042593	-0.0061237	-0.00810867	-0.0101513	-0.0122051	-0.0142337	-0.0162029	-0.0180809	-0.0198369	-0.0214353	-0.0228348	-0.0239891	-0.0248463	-0.025349	-0.0254371	-0.0250529	-0.0241494	-0.0227012	-0.0207114	-0.0182291	-0.0153574	-0.0122472	-0.00909757	-0.00613496	-0.00357966	-0.00162521	-0.000407243	0	
0	-0.000316498	-0.00119591	-0.00250427	-0.00410973	-0.00591008	-0.00782539	-0.00979513	-0.0117721	-0.0137155	-0.0155893	-0.0173599	-0.0189914	-0.0204454	-0.0216808	-0.022652	-0.0233108	-0.0236069	-0.0234922	-0.0229261	-0.021881	-0.0203521	-0.0183664	-0.0159867	-0.0133195	-0.0105098	-0.00772905	-0.00516359	-0.00298838	-0.0013474	-0.000335576	0	
0	-0.00030012	-0.00113335	-0.00237403	-0.0038979	-0.00560752	-0.00742673	-0.00929667	-0.0111685	-0.0130003	-0.0147547	-0.0163952	-0.0178835	-0.019181	-0.0202471	-0.0210393	-0.0215147	-0.0216322	-0.0213562	-0.0206613	-0.0195373	-0.0179959	-0.0160779	-0.0138551	-0.0114293	-0.00893223	-0.00651067	-0.00431387	-0.00247805	-0.00111044	-0.000275275	0	
0	-0.000278412	-0.00105256	-0.00220735	-0.00362818	-0.0052248	-0.00692561	-0.00867297	-0.0104185	-0.0121204	-0.0137394	-0.015237	-0.0165752	-0.0177157	-0.0186193	-0.0192476	-0.0195646	-0.0195385	-0.0191451	-0.0183719	-0.0172228	-0.0157222	-0.0139175	-0.0118829	-0.00971424	-0.00752557	-0.0054401	-0.00357729	-0.00204077	-0.00090896	-0.000224151	0	
0	-0.000253048	-0.000956805	-0.00200928	-0.00330838	-0.0047726	-0.00633549	-0.00794225	-0.00954601	-0.0111048	-0.0125786	-0.013929	-0.0151183	-0.0161091	-0.0168649	-0.0173521	-0.0175411	-0.0174084	-0.01694	-0.0161339	-0.0150039	-0.0135825	-0.0119208	-0.01009	-0.00817813	-0.00628291	-0.00450532	-0.00294031	-0.00166593	-0.000737503	-0.000180888	0	
0	-0.000223644	-0.000846779	-0.00178295	-0.00294453	-0.00425993	-0.00566916	-0.00712146	-0.0085718	-0.00997864	-0.0113028	-0.0125066	-0.0135529	-0.0144063	-0.0150337	-0.0154057	-0.0154985	-0.0152955	-0.0147905	-0.0139898	-0.0129135	-0.0115979	-0.0100956	-0.00847316	-0.00680849	-0.0051855	-0.00368648	-0.00238553	-0.00134063	-0.000589024	-0.000143466	0	
0	-0.000191687	-0.00072593	-0.0015338	-0.00254426	-0.0036971	-0.00493981	-0.00622595	-0.00751305	-0.00876143	-0.00993337	-0.0109924	-0.0119033	-0.0126332	-0.0131521	-0.0134345	-0.0134611	-0.0132211	-0.0127136	-0.0119498	-0.0109538	-0.00976344	-0.00842935	-0.00701304	-0.00558293	-0.00421022	-0.00296204	-0.00189583	-0.00105348	-0.000457882	-0.000110511	0	
0	-0.000156302	-0.000594077	-0.00126386	-0.00211257	-0.00309209	-0.00415792	-0.00526821	-0.00638377	-0.00746762	-0.00848439	-0.00940005	-0.0101823	-0.0108009	-0.011229	-0.0114445	-0.0114319	-0.0111838	-0.0107027	-0.0100021	-0.00910773	-0.00805644	-0.00689558	-0.00568082	-0.00447217	-0.00332969	-0.00230834	-0.00145286	-0.000792226	-0.000337584	-7.99068e-05	0	
0	-0.000119399	-0.000455886	-0.000980815	-0.00166027	-0.00245792	-0.00333701	-0.00426092	-0.00519463	-0.00610481	-0.0069597	-0.00772908	-0.00838423	-0.00889846	-0.00924822	-0.00941454	-0.00938446	-0.00915273	-0.0087233	-0.00811009	-0.00733741	-0.00643964	-0.00545949	-0.00444595	-0.00345088	-0.00252485	-0.00171256	-0.00104859	-0.000552132	-0.000225541	-5.05636e-05	0	
0	-7.95016e-05	-0.000311121	-0.000687848	-0.00119457	-0.00180518	-0.00248928	-0.00321553	-0.00395421	-0.00467734	-0.00535856	-0.00597273	-0.00649599	-0.00690611	-0.00718341	-0.00731191	-0.00728077	-0.00708579	-0.00673062	-0.00622761	-0.00559792	-0.00487113	-0.00408384	-0.00327738	-0.00249496	-0.00177816	-0.00116292	-0.000675904	-0.000329971	-0.000121155	-2.27484e-05	0	
