0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	
0	-0.0667834	0.0439032	0.0813555	0.0641843	0.0318124	0.0319137	0.0503248	0.0598543	0.0602586	0.0633868	0.0674575	0.0711862	0.0733955	0.075852	0.0777723	0.0793908	0.0801703	0.0814122	0.0811489	0.0825678	0.0802691	0.082201	0.0787535	0.0845175	0.0751429	0.054326	0.0584827	0.103643	0.0473278	-0.077927	0	
0	-0.0494219	-0.0402696	-0.0444647	-0.0179889	0.0398967	0.0418075	0.018709	0.0159304	0.0287692	0.0386604	0.0413681	0.0437677	0.0474727	0.0505362	0.0524735	0.0544062	0.0559376	0.0570463	0.056716	0.057346	0.0563198	0.0555294	0.0494554	0.0449922	0.0384463	0.0396276	-0.00246479	-0.106725	-0.115416	-0.0618023	0	
0	0.0291848	0.00952646	-0.0255944	-0.0050352	0.00433246	0.000941113	0.0146342	0.0296943	0.0268782	0.0229629	0.0282456	0.0359155	0.0381155	0.0382172	0.0400005	0.0421184	0.0422114	0.042713	0.0420053	0.0415758	0.0399614	0.0400455	0.0356901	0.0339401	0.0178823	-0.0104565	-0.00328334	0.00533854	0.0142877	-0.00916678	0	
0	0.0111848	-0.0139041	-0.0325712	-0.0284162	-0.0173056	0.00795253	0.0224393	0.0163732	0.0137617	0.0232999	0.0293936	0.0290626	0.0294249	0.0331763	0.0352119	0.0350052	0.0341076	0.034929	0.034126	0.0328981	0.0293811	0.0291254	0.0238022	0.0174787	0.020629	0.0195919	0.012708	-0.00928392	0.00541246	0.0141625	0	
0	-0.01555	-0.0215751	-0.000671506	0.0100825	0.00620424	0.00758034	0.00620788	0.0105923	0.0223566	0.0261519	0.0228928	0.0241692	0.0293454	0.0311601	0.0293451	0.0298911	0.0306818	0.0295739	0.0273199	0.0274629	0.0237167	0.0210981	0.0212133	0.0144482	0.00431684	0.00243442	0.0165698	0.0237343	0.0316385	0.0413594	0	
0	-0.00271435	0.00671222	0.00561779	-0.00872359	-0.00716281	-0.000612209	0.0054978	0.0152793	0.0174246	0.015062	0.0190375	0.0249732	0.0250129	0.0235476	0.0248632	0.0268038	0.0256975	0.0241249	0.0223567	0.0220414	0.0200634	0.0152713	0.0121047	0.0116647	0.014096	0.0115558	0.00518075	0.0021238	0.00873741	0.00647959	0	
0	0.00377193	0.00110647	-0.00410257	-0.00231355	0.00634451	0.00946778	0.0111664	0.0118482	0.0113475	0.01609	0.0208467	0.0199396	0.0184684	0.0213977	0.0231532	0.021098	0.0193741	0.0208589	0.0194625	0.0155802	0.0145468	0.0139379	0.0105727	0.0050529	0.00279395	0.00376776	0.00857535	0.00570038	-0.000203631	-0.00740833	0	
0	0.00286536	-8.75345e-05	0.000925738	0.00634773	0.00486653	0.00115338	0.00368315	0.00697337	0.0109514	0.0142095	0.0130731	0.0132726	0.0166325	0.0177401	0.015784	0.0157913	0.0164376	0.0154327	0.0137678	0.0125237	0.0108417	0.00787714	0.00651115	0.00644464	0.00537614	0.000853526	0.00103574	-0.00194563	-0.0046853	-0.00531305	0	
0	-0.00474181	-0.00276845	0.00264956	0.00183079	0.00030358	0.00403829	0.00759328	0.00845669	0.00951236	0.00929613	0.00984033	0.0128057	0.0133796	0.0114088	0.0113592	0.0132684	0.0122743	0.00953832	0.00917868	0.00927875	0.00717242	0.00461819	0.00324507	0.000370246	-0.00134401	-0.00205885	-0.00047739	-0.00331071	-0.00614968	-0.00561747	0	
