0	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0	
0	-0.0154268	0.0174827	0.0447365	0.052709	0.0575328	0.0624785	0.0684083	0.0731758	0.0768801	0.0800841	0.0828099	0.0849798	0.0865829	0.08763	0.0879179	0.0873025	0.0860946	0.0830795	0.0771584	0.0721272	0.0704431	0.0378623	-0.0121494	0	
0	-0.0169298	-0.0221725	-0.0138758	-0.00056684	0.0162428	0.026766	0.0330227	0.0389956	0.0450449	0.0503238	0.054605	0.0580876	0.0607458	0.062474	0.0631783	0.0624544	0.0600512	0.0566007	0.0509906	0.0360471	0.0117495	-0.00934932	-0.0127546	0	
0	-0.00964216	-0.0151895	-0.0157616	-0.00824169	-0.000339721	0.00559924	0.0125713	0.0195217	0.0250552	0.0297158	0.0340352	0.0377865	0.0405331	0.0420878	0.0426849	0.042136	0.0390435	0.033301	0.0272511	0.0169538	-0.00165457	-0.0139149	-0.0116748	0	
0	0.00183718	-0.00288344	-0.0104604	-0.0116879	-0.00885903	-0.00281795	0.00331744	0.00767006	0.0117094	0.0159963	0.0197366	0.0225986	0.0248135	0.0261594	0.0260795	0.0247874	0.0225999	0.0176031	0.00851418	-0.00203677	-0.0102784	-0.0083728	-0.00162013	0	
0	-0.000344588	-0.00437015	-0.00697374	-0.00739502	-0.00658995	-0.00426857	-0.00185529	0.00106489	0.00449591	0.00742119	0.00968287	0.0115157	0.0128424	0.0135026	0.0130404	0.0109164	0.0076862	0.00350364	-0.00292603	-0.00947824	-0.0119337	-0.00679091	0.000896193	0	
0	-0.00076375	-0.00250444	-0.00403	-0.00594203	-0.00670904	-0.00625905	-0.00493487	-0.00284555	-0.00108358	0.000244946	0.00162869	0.00278294	0.00310944	0.00260853	0.00163997	-0.00018159	-0.00363113	-0.00817425	-0.0125923	-0.0147736	-0.0128262	-0.00777895	-0.00180176	0	
0	-0.00104902	-0.00230349	-0.00399342	-0.00562634	-0.00630037	-0.00659699	-0.0064591	-0.00611355	-0.00573346	-0.00514664	-0.00474989	-0.0048086	-0.00521882	-0.00619488	-0.00792298	-0.0101607	-0.0129695	-0.016067	-0.0181148	-0.0177126	-0.0138454	-0.00816518	-0.00289711	0	
0	-0.000180563	-0.00159565	-0.00365257	-0.00526292	-0.006649	-0.00787172	-0.00867904	-0.00929711	-0.00966656	-0.00996992	-0.010585	-0.0114769	-0.0125172	-0.0138492	-0.0157373	-0.0180348	-0.0202361	-0.0217896	-0.021727	-0.0194308	-0.0146834	-0.00807164	-0.00241744	0	
0	-0.00060756	-0.00204644	-0.00364847	-0.00539671	-0.00735141	-0.00903112	-0.0104424	-0.0117305	-0.0129489	-0.0142416	-0.0155085	-0.0168071	-0.0184081	-0.0202126	-0.0220029	-0.0237273	-0.0249878	-0.0251364	-0.0234887	-0.0195965	-0.0140392	-0.00752855	-0.00204178	0	
0	-0.000467754	-0.00173041	-0.00355692	-0.00582346	-0.00804194	-0.010091	-0.0121306	-0.0140504	-0.0158685	-0.0176672	-0.0194286	-0.0212058	-0.0230287	-0.0248111	-0.0263656	-0.0274553	-0.0276782	-0.0265223	-0.0237164	-0.0189576	-0.0127624	-0.00651892	-0.00172903	0	
0	-0.000530184	-0.00190664	-0.00392729	-0.00623535	-0.008577	-0.0110155	-0.0134402	-0.0157499	-0.0179762	-0.0201102	-0.022216	-0.0242678	-0.0260929	-0.0276353	-0.0287725	-0.0291488	-0.0284274	-0.026244	-0.0224775	-0.017335	-0.0112657	-0.00552067	-0.00146068	0	
0	-0.00049177	-0.00194419	-0.00402503	-0.00641281	-0.00902855	-0.0117283	-0.0143256	-0.0168642	-0.0193558	-0.021722	-0.0239248	-0.0259175	-0.0276108	-0.0288574	-0.0294395	-0.0290802	-0.0275757	-0.0247531	-0.0205039	-0.0152589	-0.00970028	-0.00466692	-0.00120109	0	
0	-0.000561942	-0.00203822	-0.0041189	-0.00659661	-0.00929402	-0.0120187	-0.0147266	-0.0173938	-0.0199369	-0.0223204	-0.0244735	-0.0263036	-0.0277258	-0.0285533	-0.0285862	-0.0276564	-0.0255748	-0.0223292	-0.0180408	-0.0130613	-0.00810133	-0.00385944	-0.000986703	0	
0	-0.000531713	-0.00197821	-0.00408087	-0.00658254	-0.00924631	-0.0119655	-0.0147036	-0.0173481	-0.0198145	-0.0220755	-0.024057	-0.0256409	-0.0266975	-0.0270831	-0.026653	-0.0252953	-0.0229029	-0.0195183	-0.0154263	-0.0109635	-0.00664903	-0.0031116	-0.000796796	0	
0	-0.000524823	-0.00194635	-0.00399004	-0.00638604	-0.00896632	-0.0116267	-0.0142463	-0.0167411	-0.0190673	-0.0211361	-0.0228501	-0.024114	-0.0248075	-0.0248236	-0.024044	-0.0223889	-0.0198925	-0.0166413	-0.0128787	-0.00899131	-0.00537468	-0.0024711	-0.000621169	0	
0	-0.000487104	-0.00182736	-0.00375134	-0.00601513	-0.00846746	-0.0109721	-0.0134126	-0.0157265	-0.0178424	-0.0196563	-0.0210796	-0.0220291	-0.0224039	-0.0221152	-0.0211017	-0.0193326	-0.0168813	-0.0138968	-0.0105776	-0.00725991	-0.00429039	-0.00195598	-0.000484447	0	
