0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.0370878	0.0241348	0.0141767	0.00831553	0.00508944	0.00331011	0.00228491	0.0016623	0.0012629	0.000992844	0.000801726	0.00066127	0.000555056	0.000472804	0.00040799	0.000355995	0.000313761	0.000278872	0.000249779	0.000225111	0.000204073	0.000185831	0.000169984	0.000155983	0.000143627	0.000132521	0.000122563	0.000113443	0.000105096	9.726e-05	8.98706e-05	8.26808e-05	7.56031e-05	6.83856e-05	6.08995e-05	5.28783e-05	4.41526e-05	3.44508e-05	2.35902e-05	1.13351e-05	-2.44886e-06	-1.78863e-05	-3.49701e-05	-5.3619e-05	-7.3589e-05	-9.4517e-05	-0.000115873	-0.000137011	-0.000157166	-0.00017552	-0.000191243	-0.000203568	-0.000211846	-0.000215614	-0.00021463	-0.000208905	-0.000198687	-0.000184431	-0.000166734	-0.000146241	-0.000123551	-9.91057e-05	-7.31081e-05	-4.54685e-05	-1.58e-05	1.65252e-05	5.22587e-05	9.21033e-05	0.000136504	0.00018543	0.000238194	0.000293327	0.000348576	0.000401018	0.000447307	0.000484033	0.000508135	0.000517304	0.000510316	0.00048722	0.000449354	0.000399191	0.000340048	0.000275696	0.000209963	0.000146359	8.77985e-05	3.64147e-05	-6.50347e-06	-4.048e-05	-6.57434e-05	-8.3069e-05	-9.36025e-05	-9.86862e-05	-9.97089e-05	-9.79863e-05	-9.46825e-05	-9.07633e-05	-8.69871e-05	-8.39118e-05	-8.19307e-05	-8.13022e-05	-8.22048e-05	-8.47672e-05	-8.9131e-05	-9.5471e-05	-0.000104073	-0.000115347	-0.000129941	-0.000148757	-0.000173127	-0.000204836	-0.00024636	-0.000300866	-0.000372462	-0.000466104	-0.000587988	-0.000746382	-0.00095647	-0.00125715	-0.00176685	-0.00284268	-0.00544577	-0.0114731	-0.0223169	-0.0347524	0	
0	0.0404287	0.0428066	0.0310035	0.0209317	0.0142516	0.010038	0.00734807	0.00556955	0.00434399	0.00346607	0.0028165	0.00232368	0.00194256	0.00164338	0.00140553	0.00121423	0.0010586	0.00093054	0.000823964	0.000734263	0.000657968	0.000592406	0.000535549	0.00048579	0.000441887	0.000402816	0.000367766	0.000336031	0.000307039	0.000280256	0.000255234	0.000231531	0.000208756	0.000186509	0.000164422	0.000142122	0.000119269	9.55361e-05	7.06548e-05	4.44111e-05	1.66926e-05	-1.2502e-05	-4.30223e-05	-7.45574e-05	-0.000106614	-0.000138527	-0.000169471	-0.000198504	-0.000224617	-0.000246808	-0.000264158	-0.000275912	-0.000281552	-0.00028085	-0.000273894	-0.000261085	-0.000243091	-0.000220769	-0.000195057	-0.00016684	-0.000136813	-0.000105359	-7.24519e-05	-3.76139e-05	5.95698e-08	4.17973e-05	8.89707e-05	0.000142843	0.000204273	0.000273413	0.000349445	0.000430404	0.000513154	0.000593522	0.000666625	0.000727341	0.000770889	0.000793407	0.000792453	0.000767337	0.000719226	0.00065101	0.000566962	0.000472245	0.000372357	0.000272589	0.000177574	9.09642e-05	1.52613e-05	-4.82103e-05	-9.92077e-05	-0.000138388	-0.000167079	-0.000187038	-0.000200227	-0.000208625	-0.000214088	-0.000218265	-0.000222555	-0.000228112	-0.000235874	-0.000246628	-0.000261079	-0.000279937	-0.000304026	-0.000334394	-0.000372464	-0.000420215	-0.000480425	-0.000556971	-0.000655241	-0.000782613	-0.000949068	-0.00116788	-0.00145646	-0.00183756	-0.00234165	-0.00301288	-0.0039261	-0.00523344	-0.00728196	-0.0108638	-0.0175698	-0.0295891	-0.0461732	-0.0462768	0	
0	0.0311654	0.0454642	0.0407376	0.0321568	0.0244219	0.018503	0.0141896	0.0110638	0.00877175	0.00706161	0.00576326	0.00476239	0.00398076	0.00336347	0.00287085	0.00247373	0.00215025	0.00188396	0.00166235	0.00147599	0.00131762	0.00118173	0.00106404	0.000961244	0.000870698	0.000790319	0.000718389	0.000653516	0.000594511	0.000540381	0.000490252	0.000443373	0.000399063	0.000356727	0.000315822	0.00027588	0.000236489	0.000197324	0.000158142	0.000118814	7.93319e-05	3.98328e-05	6.02863e-07	-3.79128e-05	-7.51255e-05	-0.000110319	-0.000142694	-0.000171413	-0.000195666	-0.00021474	-0.000228082	-0.000235361	-0.000236511	-0.000231744	-0.000221545	-0.000206627	-0.000187862	-0.000166178	-0.000142447	-0.000117362	-9.13168e-05	-6.43166e-05	-3.59178e-05	-5.22646e-06	2.90411e-05	6.8426e-05	0.000114525	0.00016873	0.000231932	0.000304229	0.000384674	0.000471117	0.000560196	0.000647485	0.000727821	0.000795784	0.000846263	0.000875027	0.000879232	0.000857753	0.000811322	0.000742426	0.000655016	0.000554054	0.000444991	0.000333242	0.000223723	0.000120501	2.65796e-05	-5.61791e-05	-0.000127015	-0.000186133	-0.000234514	-0.00027369	-0.000305537	-0.000332078	-0.000355342	-0.000377258	-0.000399603	-0.000423993	-0.000451913	-0.000484784	-0.000524054	-0.000571331	-0.000628541	-0.000698143	-0.000783405	-0.000888778	-0.00102038	-0.00118668	-0.00139932	-0.00167423	-0.00203302	-0.00250477	-0.00312843	-0.00395671	-0.00506294	-0.00655535	-0.00860714	-0.0115172	-0.0158127	-0.0223495	-0.0321227	-0.0448309	-0.0541954	-0.0382723	0	
0	0.0244891	0.0412162	0.0427143	0.0378966	0.0315199	0.0255497	0.0205646	0.0165857	0.0134603	0.011012	0.00908847	0.00756924	0.00636189	0.005396	0.00461763	0.0039854	0.00346738	0.003039	0.00268131	0.00237976	0.00212308	0.00190265	0.00171167	0.00154489	0.0013981	0.00126798	0.00115178	0.0010473	0.000952673	0.000866376	0.000787072	0.000713667	0.000645184	0.000580822	0.00051987	0.00046176	0.00040601	0.000352277	0.000300314	0.000250018	0.000201401	0.000154618	0.000109938	6.7754e-05	2.85405e-05	-7.16377e-06	-3.88106e-05	-6.5882e-05	-8.79502e-05	-0.000104721	-0.000116082	-0.000122124	-0.000123155	-0.000119683	-0.000112382	-0.000102027	-8.94201e-05	-7.52944e-05	-6.02193e-05	-4.45074e-05	-2.81373e-05	-1.0703e-05	8.59969e-06	3.09408e-05	5.77689e-05	9.0668e-05	0.000131159	0.00018046	0.000239223	0.000307282	0.000383453	0.000465422	0.000549766	0.000632128	0.000707537	0.00077086	0.000817313	0.000842973	0.000845205	0.000822949	0.000776812	0.000708977	0.00062293	0.000523073	0.000414267	0.000301377	0.00018887	8.05061e-05	-2.0863e-05	-0.000113378	-0.000196155	-0.000269192	-0.000333216	-0.000389512	-0.000439744	-0.000485802	-0.000529669	-0.000573347	-0.000618801	-0.000667965	-0.00072278	-0.000785277	-0.00085769	-0.000942644	-0.00104336	-0.00116402	-0.00131013	-0.00148916	-0.0017113	-0.00199053	-0.00234595	-0.00280358	-0.00339848	-0.00417768	-0.00520385	-0.00656094	-0.00836307	-0.0107696	-0.014009	-0.0184087	-0.0243986	-0.0323692	-0.0420741	-0.051036	-0.0517981	-0.0308045	0	
0	0.0200913	0.0358218	0.0407456	0.0393117	0.0350819	0.030095	0.0253195	0.0211252	0.0175917	0.0146763	0.0122951	0.0103585	0.00878463	0.00750323	0.00645611	0.00559597	0.00488475	0.00429225	0.00379459	0.00337309	0.00301305	0.00270304	0.00243399	0.00219881	0.00199176	0.00180831	0.00164471	0.00149794	0.00136546	0.00124519	0.00113534	0.00103447	0.000941285	0.000854762	0.000774	0.00069829	0.000627038	0.000559812	0.000496286	0.000436282	0.000379721	0.000326649	0.000277192	0.000231559	0.000189995	0.000152764	0.000120095	9.21571e-05	6.90129e-05	5.05961e-05	3.66884e-05	2.6921e-05	2.07859e-05	1.76712e-05	1.69085e-05	1.78375e-05	1.98757e-05	2.25935e-05	2.57824e-05	2.95128e-05	3.41721e-05	4.04772e-05	4.94552e-05	6.23862e-05	8.0704e-05	0.000105855	0.000139119	0.000181397	0.000232993	0.000293415	0.000361222	0.000433964	0.000508235	0.000579863	0.000644223	0.000696648	0.000732884	0.000749529	0.000744377	0.000716641	0.000667002	0.000597499	0.000511271	0.000412213	0.000304576	0.000192582	8.00861e-05	-2.96862e-05	-0.000134298	-0.000232176	-0.000322592	-0.000405591	-0.000481864	-0.000552614	-0.000619415	-0.000684085	-0.000748595	-0.000815007	-0.00088545	-0.000962145	-0.00104746	-0.00114401	-0.00125483	-0.0013836	-0.00153492	-0.00171477	-0.00193108	-0.00219453	-0.00251958	-0.00292595	-0.0034403	-0.00409856	-0.00494854	-0.00605321	-0.00749449	-0.00937806	-0.0118391	-0.0150481	-0.0192123	-0.0245529	-0.0312097	-0.0389644	-0.0466222	-0.0510078	-0.0462466	-0.0255901	0	
0	0.0169857	0.0309541	0.0373244	0.038222	0.0359879	0.0323206	0.0282475	0.0243119	0.0207601	0.0176737	0.0150503	0.0128491	0.0110152	0.00949199	0.00822673	0.00717322	0.00629227	0.0055515	0.0049245	0.00439013	0.0039314	0.00353485	0.0031897	0.00288735	0.00262085	0.00238459	0.00217397	0.00198523	0.00181521	0.00166133	0.00152137	0.00139352	0.00127621	0.00116815	0.00106823	0.000975569	0.000889406	0.000809163	0.000734371	0.000664703	0.000599922	0.000539895	0.000484548	0.000433863	0.000387833	0.000346448	0.00030965	0.000277318	0.000249238	0.000225094	0.000204467	0.000186852	0.000171681	0.000158369	0.000146364	0.000135202	0.000124569	0.000114345	0.000104651	9.58722e-05	8.86616e-05	8.39247e-05	8.27758e-05	8.64682e-05	9.62939e-05	0.000113454	0.000138906	0.000173186	0.00021624	0.000267268	0.000324623	0.000385786	0.000447443	0.000505682	0.000556282	0.000595082	0.00061838	0.000623296	0.000608056	0.000572152	0.000516364	0.000442628	0.000353808	0.000253372	0.000145051	3.25024e-05	-8.0978e-05	-0.000192672	-0.000300574	-0.000403446	-0.000500802	-0.000592844	-0.000680352	-0.000764578	-0.000847125	-0.000929857	-0.00101482	-0.00110422	-0.00120039	-0.0013059	-0.00142354	-0.00155656	-0.00170879	-0.00188495	-0.00209102	-0.00233478	-0.00262649	-0.00297992	-0.00341354	-0.00395227	-0.00462939	-0.00548899	-0.0065885	-0.00800143	-0.00981957	-0.0121543	-0.0151351	-0.0189012	-0.0235765	-0.0292061	-0.0356145	-0.042133	-0.047183	-0.0479022	-0.0404378	-0.0218257	0	
0	0.0146283	0.0268819	0.0336402	0.0359359	0.0352363	0.0328238	0.0296161	0.026194	0.022889	0.0198681	0.0171976	0.0148855	0.0129097	0.0112337	0.00981695	0.00861972	0.00760597	0.00674445	0.00600875	0.00537704	0.00483143	0.00435742	0.0039432	0.00357923	0.00325768	0.00297219	0.00271748	0.00248919	0.00228369	0.00209794	0.00192936	0.00177581	0.00163545	0.00150674	0.00138835	0.00127921	0.00117837	0.00108508	0.000998701	0.000918733	0.00084476	0.000776453	0.000713537	0.000655775	0.000602934	0.00055477	0.000510997	0.000471276	0.000435199	0.000402297	0.000372046	0.000343898	0.000317313	0.000291803	0.000266985	0.00024262	0.000218658	0.000195265	0.000172836	0.000151991	0.000133552	0.000118507	0.000107948	0.000103001	0.000104728	0.000114023	0.000131485	0.000157284	0.000191034	0.000231683	0.000277448	0.000325823	0.000373664	0.000417375	0.000453171	0.000477399	0.000486876	0.000479188	0.000452925	0.00040779	0.000344604	0.000265178	0.000172097	6.844e-05	-4.25231e-05	-0.000157623	-0.000274038	-0.00038948	-0.000502308	-0.00061158	-0.000717032	-0.000819029	-0.000918472	-0.00101671	-0.00111543	-0.00121661	-0.00132245	-0.00143534	-0.0015579	-0.00169306	-0.00184409	-0.00201487	-0.00221	-0.00243523	-0.00269782	-0.00300721	-0.00337574	-0.00381983	-0.00436131	-0.00502912	-0.00586134	-0.00690724	-0.00822924	-0.00990405	-0.0120222	-0.0146841	-0.0179907	-0.0220214	-0.0267916	-0.0321728	-0.0377582	-0.042669	-0.0453643	-0.0436492	-0.0352189	-0.0188928	0	
0	0.0127461	0.0235181	0.0301645	0.0332132	0.0335834	0.0322044	0.0298321	0.0270092	0.0240906	0.0212885	0.0187154	0.0164189	0.0144065	0.0126632	0.0111629	0.00987557	0.00877104	0.00782168	0.00700307	0.00629433	0.00567792	0.00513925	0.00466624	0.00424894	0.00387911	0.00354992	0.00325568	0.00299163	0.00275378	0.00253876	0.00234371	0.00216621	0.00200418	0.00185587	0.00171977	0.00159459	0.00147924	0.00137279	0.00127443	0.0011835	0.0010994	0.00102163	0.000949729	0.000883272	0.000821832	0.000764974	0.00071223	0.0006631	0.000617044	0.000573499	0.000531902	0.000491719	0.000452488	0.000413862	0.000375648	0.000337842	0.000300647	0.000264481	0.00022996	0.000197873	0.000169131	0.000144718	0.000125622	0.000112763	0.000106918	0.000108633	0.000118139	0.000135255	0.000159302	0.000189035	0.000222609	0.000257601	0.000291101	0.000319872	0.000340585	0.000350083	0.000345661	0.000325315	0.00028792	0.000233321	0.000162319	7.65526e-05	-2.1688e-05	-0.000129709	-0.000244675	-0.000363857	-0.000484852	-0.000605739	-0.000725185	-0.00084249	-0.000957573	-0.00107094	-0.00118359	-0.00129696	-0.00141287	-0.00153339	-0.0016609	-0.00179801	-0.00194764	-0.00211308	-0.00229809	-0.00250712	-0.00274554	-0.00301999	-0.00333886	-0.00371296	-0.00415632	-0.00468734	-0.00533015	-0.00611621	-0.00708595	-0.00829032	-0.0097915	-0.0116621	-0.0139813	-0.0168265	-0.0202564	-0.0242818	-0.028817	-0.0336061	-0.0381233	-0.0414712	-0.0423468	-0.0392016	-0.0307131	-0.0164642	0	
0	0.0112015	0.0207304	0.0270511	0.0304515	0.0315222	0.0309311	0.0292786	0.0270389	0.0245536	0.0220495	0.0196647	0.017473	0.0155055	0.0137657	0.0122419	0.010914	0.0097594	0.00875531	0.00788067	0.00711673	0.00644725	0.00585838	0.00533841	0.00487751	0.0044674	0.00410114	0.00377287	0.00347763	0.00321122	0.00297006	0.00275111	0.00255174	0.00236972	0.00220312	0.00205026	0.00190971	0.00178023	0.00166074	0.0015503	0.00144807	0.00135334	0.00126542	0.0011837	0.00110759	0.00103649	0.0009698	0.000906919	0.000847215	0.000790057	0.000734835	0.000680982	0.000628025	0.000575614	0.000523571	0.000471912	0.000420871	0.000370892	0.000322617	0.000276841	0.000234463	0.00019642	0.000163624	0.000136892	0.000116883	0.000104047	9.8565e-05	0.000100297	0.000108732	0.00012294	0.000141535	0.000162668	0.000184058	0.000203071	0.000216861	0.000222558	0.000217484	0.000199377	0.000166589	0.00011823	5.42297e-05	-2.46766e-05	-0.00011705	-0.000220911	-0.000333948	-0.000453743	-0.00057798	-0.00070464	-0.000832132	-0.000959396	-0.00108594	-0.00121183	-0.00133769	-0.00146461	-0.00159412	-0.00172809	-0.00186875	-0.0020186	-0.00218048	-0.00235757	-0.00255351	-0.00277248	-0.00301946	-0.00330044	-0.00362282	-0.00399585	-0.00443135	-0.00494447	-0.0055548	-0.00628754	-0.00717487	-0.00825713	-0.00958342	-0.011211	-0.0132024	-0.015619	-0.0185085	-0.0218848	-0.025697	-0.0297843	-0.0338201	-0.0372531	-0.0392753	-0.0388665	-0.0349775	-0.0268567	-0.0143933	0	
