0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	
0	0.00160546	-0.00416465	0.0294293	0.0292372	0.0224124	0.0296168	0.0355602	0.0384013	0.0400889	0.0419217	0.0438031	0.0454536	0.0468181	0.0480017	0.0490758	0.0500519	0.0509338	0.0517335	0.0524626	0.0531308	0.0537452	0.0543115	0.0548347	0.055319	0.0557681	0.0561847	0.0565713	0.0569299	0.0572619	0.0575683	0.0578501	0.0581076	0.0583414	0.0585517	0.0587388	0.0589031	0.0590455	0.0591671	0.0592698	0.0593562	0.0594298	0.059495	0.0595575	0.059624	0.0597021	0.0598003	0.0599274	0.0600924	0.060304	0.0605698	0.0608964	0.0612885	0.0617491	0.062279	0.0628773	0.0635409	0.0642653	0.0650446	0.0658721	0.0667403	0.0676416	0.0685685	0.0695134	0.0704695	0.0714304	0.0723903	0.0733442	0.0742876	0.0752168	0.0761287	0.0770207	0.0778907	0.0787373	0.0795591	0.0803555	0.0811258	0.0818699	0.0825876	0.083279	0.0839445	0.0845845	0.0851993	0.0857895	0.0863557	0.0868986	0.0874187	0.0879168	0.0883935	0.0888494	0.0892853	0.0897018	0.0900996	0.0904792	0.0908412	0.0911864	0.0915151	0.0918281	0.0921257	0.0924085	0.092677	0.0929317	0.093173	0.0934012	0.0936169	0.0938205	0.0940122	0.0941924	0.0943615	0.0945198	0.0946676	0.0948052	0.0949328	0.0950507	0.0951593	0.0952586	0.095349	0.0954306	0.0955036	0.0955684	0.0956249	0.0956735	0.0957142	0.0957473	0.0957729	0.0957911	0.095802	0.0958059	0.0958028	0.0957929	0.0957762	0.0957528	0.095723	0.0956867	0.0956441	0.0955953	0.0955404	0.0954794	0.0954125	0.0953397	0.0952611	0.0951769	0.0950871	0.0949918	0.0948911	0.0947852	0.094674	0.0945578	0.0944367	0.0943107	0.09418	0.0940447	0.0939051	0.0937611	0.0936132	0.0934612	0.0933057	0.0931465	0.0929844	0.0928188	0.0926509	0.0924799	0.0923075	0.0921322	0.0919566	0.091778	0.0916007	0.09142	0.0912426	0.0910609	0.0908853	0.0907032	0.0905316	0.0903493	0.0901838	0.0900006	0.0898437	0.0896568	0.0895114	0.0893148	0.0891836	0.0889659	0.0888519	0.0885912	0.088497	0.0881539	0.0880778	0.0875806	0.0875184	0.0867141	0.0866443	0.0853137	0.0851003	0.0825686	0.083334	0.0770732	0.0766184	0.0827706	0.0287463	0	
0	-0.0509159	-0.0242984	-0.0298925	-0.0227102	-0.00849164	-0.00925464	-0.00610414	-0.00235512	-0.000274167	0.00104957	0.00247588	0.00377633	0.00482646	0.00571748	0.00652873	0.0072567	0.00790846	0.00850422	0.0090548	0.00956282	0.0100346	0.0104764	0.0108913	0.0112817	0.0116501	0.0119986	0.0123285	0.0126408	0.0129366	0.0132166	0.0134816	0.0137325	0.0139705	0.0141974	0.0144155	0.014628	0.0148392	0.0150544	0.0152806	0.0155258	0.0157997	0.016113	0.0164775	0.0169054	0.0174089	0.0179997	0.0186879	0.0194821	0.0203878	0.0214079	0.0225419	0.0237861	0.025134	0.026576	0.0281007	0.0296952	0.0313456	0.0330378	0.034758	0.0364931	0.0382308	0.0399605	0.0416724	0.0433585	0.045012	0.0466275	0.0482005	0.049728	0.0512075	0.0526376	0.0540173	0.0553465	0.0566253	0.0578543	0.0590343	0.0601663	0.0612516	0.0622915	0.0632874	0.0642408	0.0651531	0.0660259	0.0668606	0.0676587	0.0684214	0.0691503	0.0698465	0.0705114	0.0711461	0.0717518	0.0723295	0.0728804	0.0734053	0.0739053	0.0743813	0.074834	0.0752642	0.0756728	0.0760605	0.0764278	0.0767755	0.0771042	0.0774145	0.0777068	0.0779818	0.0782398	0.0784815	0.0787071	0.0789171	0.0791119	0.0792919	0.0794574	0.0796088	0.0797464	0.0798704	0.0799811	0.0800789	0.0801639	0.0802365	0.0802967	0.0803449	0.0803812	0.0804059	0.080419	0.0804208	0.0804115	0.0803912	0.0803599	0.080318	0.0802654	0.0802024	0.080129	0.0800453	0.0799515	0.0798477	0.079734	0.0796104	0.0794771	0.0793341	0.0791816	0.0790198	0.0788485	0.0786682	0.0784786	0.0782802	0.0780727	0.0778568	0.077632	0.0773992	0.0771577	0.0769086	0.0766511	0.0763866	0.076114	0.0758351	0.0755482	0.0752561	0.074956	0.074652	0.07434	0.0740256	0.0737029	0.07338	0.0730479	0.0727184	0.0723782	0.0720443	0.0716968	0.0713608	0.0710062	0.0706704	0.0703077	0.0699741	0.0696004	0.0692704	0.068879	0.0685528	0.0681314	0.0678064	0.0673328	0.0670017	0.0664371	0.0660827	0.0653597	0.0649454	0.0639425	0.063393	0.0618998	0.0610176	0.0586547	0.0571915	0.0527561	0.0504461	0.0435093	0.0345807	0.0310652	0.00570186	-0.0279963	0	
0	0.0172727	0.0033846	-0.0105304	-0.01345	-0.00893103	-0.00847229	-0.0144518	-0.0146801	-0.0140154	-0.0144546	-0.014804	-0.0148571	-0.0148737	-0.0148786	-0.0148479	-0.0148089	-0.0147655	-0.0147081	-0.014639	-0.0145606	-0.014471	-0.0143684	-0.014252	-0.0141208	-0.0139739	-0.0138104	-0.0136293	-0.0134297	-0.0132105	-0.01297	-0.0127065	-0.0124172	-0.0120988	-0.0117468	-0.0113559	-0.0109191	-0.0104285	-0.00987472	-0.00924734	-0.00853505	-0.00772611	-0.00680886	-0.0057724	-0.00460735	-0.00330655	-0.00186579	-0.000284365	0.00143457	0.00328393	0.00525285	0.00732717	0.00949007	0.0117229	0.0140059	0.0163195	0.0186445	0.0209632	0.0232595	0.0255195	0.0277314	0.0298858	0.0319752	0.0339942	0.035939	0.0378073	0.0395982	0.0413116	0.0429483	0.04451	0.0459984	0.0474161	0.0487654	0.0500491	0.0512701	0.0524311	0.053535	0.0545844	0.0555821	0.0565306	0.0574323	0.0582897	0.0591049	0.0598799	0.0606169	0.0613176	0.0619837	0.0626169	0.0632188	0.0637906	0.0643338	0.0648496	0.0653392	0.0658036	0.0662437	0.0666607	0.0670552	0.0674282	0.0677804	0.0681124	0.0684251	0.0687188	0.0689944	0.0692522	0.0694927	0.0697165	0.069924	0.0701156	0.0702916	0.0704524	0.0705984	0.0707298	0.070847	0.0709502	0.0710396	0.0711155	0.0711782	0.0712277	0.0712644	0.0712883	0.0712997	0.0712986	0.0712853	0.0712598	0.0712222	0.0711728	0.0711115	0.0710384	0.0709537	0.0708574	0.0707496	0.0706303	0.0704996	0.0703575	0.0702041	0.0700395	0.0698636	0.0696766	0.0694783	0.069269	0.0690486	0.0688171	0.0685747	0.0683213	0.068057	0.067782	0.067496	0.0671996	0.0668924	0.066575	0.0662469	0.0659091	0.0655607	0.0652031	0.0648352	0.0644587	0.0640722	0.0636779	0.063274	0.0628633	0.0624433	0.0620179	0.0615835	0.0611454	0.0606985	0.0602502	0.059793	0.059337	0.0588718	0.0584112	0.0579403	0.0574783	0.0570039	0.0565436	0.0560674	0.0556114	0.055134	0.0546839	0.0542038	0.0537588	0.0532707	0.0528253	0.0523171	0.0518576	0.0513029	0.0507966	0.0501495	0.0495256	0.0486556	0.04781	0.0465139	0.044787	0.0428463	0.0401065	0.0323565	0.0317111	0.0185405	-0.00856587	-0.0118587	0	
0	-0.0270671	-0.0227901	-0.0286405	-0.0271979	-0.0256745	-0.0247828	-0.0242609	-0.0262742	-0.0254985	-0.0249549	-0.0253887	-0.0256848	-0.0258162	-0.0259967	-0.0262024	-0.0263822	-0.0265361	-0.0266633	-0.0267536	-0.0268017	-0.0268053	-0.026762	-0.0266688	-0.026524	-0.0263265	-0.0260752	-0.025769	-0.0254066	-0.0249866	-0.0245072	-0.0239659	-0.0233594	-0.0226839	-0.0219344	-0.0211053	-0.0201901	-0.0191815	-0.0180721	-0.0168542	-0.0155204	-0.0140642	-0.0124806	-0.0107664	-0.00892082	-0.00694609	-0.00484748	-0.00263353	-0.000315938	0.00209079	0.00456978	0.00710249	0.00966939	0.0122508	0.0148276	0.0173819	0.0198975	0.0223606	0.0247593	0.0270843	0.0293285	0.0314869	0.0335562	0.0355348	0.0374223	0.0392195	0.0409279	0.0425498	0.0440878	0.045545	0.0469245	0.0482297	0.0494642	0.0506312	0.0517341	0.0527763	0.0537609	0.0546909	0.0555692	0.0563988	0.057182	0.0579216	0.0586196	0.0592785	0.0599001	0.0604865	0.0610394	0.0615605	0.0620514	0.0625134	0.062948	0.0633564	0.0637397	0.0640991	0.0644356	0.06475	0.0650433	0.0653162	0.0655695	0.0658039	0.06602	0.0662185	0.0663998	0.0665645	0.066713	0.0668459	0.0669634	0.0670659	0.0671539	0.0672276	0.0672874	0.0673334	0.067366	0.0673853	0.0673916	0.0673851	0.0673659	0.0673342	0.0672902	0.0672339	0.0671655	0.0670851	0.0669927	0.0668886	0.0667726	0.0666449	0.0665055	0.0663545	0.0661919	0.0660177	0.0658318	0.0656345	0.0654255	0.0652049	0.0649728	0.064729	0.0644736	0.0642066	0.0639278	0.0636374	0.0633352	0.0630213	0.0626956	0.0623582	0.062009	0.061648	0.0612751	0.0608907	0.0604943	0.0600865	0.0596668	0.059236	0.0587933	0.0583398	0.0578746	0.0573992	0.0569122	0.0564157	0.0559078	0.0553915	0.0548639	0.0543292	0.0537833	0.0532322	0.0526696	0.0521042	0.0515268	0.0509496	0.0503591	0.0497728	0.0491709	0.0485783	0.0479659	0.0473696	0.0467466	0.0461485	0.0455124	0.0449131	0.0442582	0.0436556	0.04297	0.0423574	0.0416209	0.040984	0.0401593	0.0394758	0.0385124	0.0377093	0.0365369	0.0356348	0.0338492	0.0327177	0.0310911	0.0267387	0.0250555	0.021203	0.00623866	-0.00336226	-0.00344286	0	
0	0.000876831	-0.0058029	-0.00963891	-0.0103073	-0.0145199	-0.0180797	-0.0188548	-0.0207136	-0.0236596	-0.024499	-0.025544	-0.0269145	-0.027798	-0.0284678	-0.0290799	-0.0295528	-0.0298836	-0.0301105	-0.0302348	-0.0302554	-0.0301804	-0.0300153	-0.0297625	-0.029425	-0.0290061	-0.0285083	-0.0279334	-0.027283	-0.0265581	-0.0257591	-0.0248857	-0.023937	-0.0229112	-0.0218062	-0.020619	-0.0193464	-0.0179847	-0.0165303	-0.0149797	-0.0133298	-0.0115783	-0.00972394	-0.00776676	-0.00570848	-0.00355275	-0.00130537	0.0010256	0.00342969	0.0058942	0.00840438	0.0109439	0.0134955	0.0160417	0.0185655	0.0210511	0.0234844	0.0258535	0.0281487	0.0303625	0.0324898	0.0345273	0.0364731	0.0383272	0.0400903	0.0417641	0.0433511	0.0448541	0.0462762	0.0476209	0.0488916	0.0500917	0.0512248	0.0522942	0.0533033	0.054255	0.0551526	0.0559988	0.0567964	0.057548	0.0582558	0.0589223	0.0595495	0.0601395	0.060694	0.0612149	0.0617037	0.0621619	0.062591	0.0629923	0.063367	0.0637162	0.064041	0.0643424	0.0646213	0.0648785	0.0651148	0.0653309	0.0655277	0.0657056	0.0658652	0.0660072	0.066132	0.06624	0.0663318	0.0664078	0.0664682	0.0665135	0.0665439	0.0665598	0.0665615	0.0665491	0.0665229	0.0664831	0.0664299	0.0663635	0.066284	0.0661916	0.0660864	0.0659684	0.0658378	0.0656947	0.0655392	0.0653712	0.0651909	0.0649982	0.0647932	0.064576	0.0643464	0.0641045	0.0638503	0.0635838	0.0633049	0.0630136	0.0627098	0.0623935	0.0620647	0.0617233	0.0613691	0.0610023	0.0606226	0.0602302	0.0598247	0.0594064	0.0589749	0.0585305	0.0580728	0.0576022	0.0571182	0.0566214	0.0561112	0.0555884	0.0550521	0.0545035	0.0539416	0.0533678	0.0527808	0.0521828	0.0515716	0.0509505	0.0503165	0.0496738	0.0490184	0.0483563	0.0476815	0.0470024	0.0463103	0.0456172	0.0449103	0.0442063	0.0434869	0.0427757	0.0420458	0.0413307	0.0405915	0.0398753	0.0391259	0.0384098	0.037646	0.0369281	0.0361389	0.0354121	0.0345761	0.0338198	0.0329013	0.0320844	0.0309938	0.0300588	0.0287796	0.0274391	0.0257636	0.0247654	0.0211432	0.0198366	0.0180111	0.0109575	0.00321805	-0.000468004	-0.000726305	0	
0	-0.0113325	-0.00920465	-0.0169583	-0.0181452	-0.0204098	-0.023044	-0.0244213	-0.0248963	-0.026168	-0.0275044	-0.0277543	-0.0282845	-0.0288865	-0.0291584	-0.0293493	-0.0294877	-0.0295071	-0.0294246	-0.0292588	-0.0290037	-0.0286602	-0.0282348	-0.0277302	-0.027149	-0.0264944	-0.0257696	-0.0249772	-0.0241195	-0.0231984	-0.0222152	-0.0211706	-0.0200648	-0.0188974	-0.0176671	-0.0163722	-0.0150104	-0.0135787	-0.0120738	-0.0104921	-0.00882984	-0.0070833	-0.00524922	-0.00332517	-0.00131005	0.00079532	0.00298768	0.00526075	0.00760498	0.0100075	0.0124523	0.0149214	0.0173955	0.0198553	0.0222823	0.0246602	0.0269751	0.0292158	0.0313741	0.0334443	0.035423	0.0373091	0.0391026	0.040805	0.0424187	0.0439466	0.0453921	0.0467587	0.0480503	0.0492705	0.050423	0.0515115	0.0525393	0.0535098	0.0544262	0.0552912	0.0561079	0.0568787	0.0576061	0.0582924	0.0589397	0.05955	0.0601251	0.0606667	0.0611765	0.0616559	0.0621062	0.0625288	0.0629248	0.0632953	0.0636412	0.0639636	0.0642633	0.0645412	0.0647978	0.065034	0.0652504	0.0654475	0.065626	0.0657863	0.0659288	0.0660541	0.0661625	0.0662544	0.0663302	0.06639	0.0664343	0.0664633	0.0664772	0.0664763	0.0664607	0.0664306	0.0663863	0.0663278	0.0662553	0.0661688	0.0660686	0.0659546	0.065827	0.0656857	0.065531	0.0653627	0.065181	0.0649858	0.0647772	0.0645551	0.0643195	0.0640704	0.0638077	0.0635315	0.0632417	0.0629381	0.0626208	0.0622896	0.0619445	0.0615853	0.0612121	0.0608246	0.0604228	0.0600066	0.0595758	0.0591305	0.0586703	0.0581953	0.0577053	0.0572004	0.0566802	0.0561449	0.0555942	0.0550284	0.0544469	0.0538505	0.0532384	0.0526114	0.0519687	0.0513117	0.0506389	0.0499524	0.0492504	0.0485355	0.0478053	0.0470636	0.0463068	0.0455403	0.044759	0.0439702	0.0431666	0.0423586	0.0415357	0.040712	0.0398725	0.0390371	0.038184	0.0373407	0.0364762	0.0356288	0.0347538	0.0339049	0.0330176	0.0321669	0.0312616	0.0304045	0.0294641	0.0285889	0.027592	0.0266484	0.0255338	0.0245507	0.0230915	0.0218201	0.0205389	0.0181548	0.0159402	0.0152773	0.0107357	0.00650857	0.00315449	-0.00102474	-0.00190705	0	
0	-0.00139639	-0.00548146	-0.0110039	-0.0135083	-0.0159854	-0.0175945	-0.0197559	-0.0212383	-0.0218588	-0.0230344	-0.0240934	-0.0244264	-0.0249366	-0.0253833	-0.0255432	-0.0256188	-0.025609	-0.0254683	-0.0252224	-0.0248875	-0.0244617	-0.0239506	-0.0233625	-0.0227022	-0.0219742	-0.0211832	-0.0203329	-0.0194268	-0.0184672	-0.017456	-0.0163943	-0.0152825	-0.01412	-0.0129054	-0.0116363	-0.0103098	-0.00892158	-0.00746689	-0.00594015	-0.00433537	-0.00264651	-0.000867992	0.00100458	0.00297359	0.00503853	0.00719514	0.00943477	0.0117442	0.0141062	0.0165002	0.0189042	0.0212959	0.0236543	0.0259612	0.0282013	0.0303633	0.032439	0.0344234	0.0363142	0.0381112	0.0398156	0.0414299	0.0429573	0.0444015	0.0457664	0.047056	0.0482745	0.0494256	0.0505131	0.0515408	0.0525119	0.0534298	0.0542975	0.0551178	0.0558933	0.0566266	0.05732	0.0579755	0.0585952	0.0591809	0.0597343	0.060257	0.0607504	0.0612159	0.0616547	0.0620679	0.0624567	0.062822	0.0631647	0.0634856	0.0637856	0.0640653	0.0643253	0.0645664	0.0647889	0.0649935	0.0651807	0.0653507	0.0655041	0.0656411	0.0657621	0.0658675	0.0659574	0.0660321	0.0660918	0.0661367	0.066167	0.0661829	0.0661844	0.0661717	0.0661449	0.0661041	0.0660492	0.0659805	0.0658979	0.0658014	0.065691	0.0655668	0.0654287	0.0652768	0.0651109	0.064931	0.0647372	0.0645292	0.0643071	0.0640707	0.06382	0.0635548	0.0632751	0.0629807	0.0626715	0.0623474	0.0620082	0.0616537	0.0612839	0.0608985	0.0604974	0.0600803	0.0596473	0.0591979	0.0587321	0.0582496	0.0577503	0.057234	0.0567006	0.0561496	0.0555814	0.0549952	0.0543915	0.0537695	0.0531299	0.0524717	0.0517959	0.0511013	0.0503893	0.0496584	0.0489104	0.0481437	0.0473606	0.0465588	0.0457419	0.0449064	0.0440574	0.0431901	0.0423116	0.0414149	0.04051	0.0395869	0.0386593	0.037713	0.0367671	0.0358009	0.0348413	0.0338583	0.0328893	0.0318914	0.0309166	0.0299031	0.0289248	0.0278917	0.0269056	0.0258427	0.0248485	0.0237209	0.0226853	0.021527	0.0203414	0.0189221	0.0179646	0.0159356	0.0140925	0.0129629	0.0104544	0.00672134	0.00492637	0.00197358	-0.00223912	-0.00273075	0	
0	-0.0063947	-0.00673432	-0.0110656	-0.011891	-0.0145962	-0.0159614	-0.0172022	-0.0187218	-0.0196579	-0.0200874	-0.020925	-0.0214821	-0.0215898	-0.0218151	-0.0219257	-0.0218181	-0.0216499	-0.0214012	-0.0210436	-0.0206042	-0.0200935	-0.01951	-0.0188598	-0.0181498	-0.0173837	-0.0165651	-0.0156978	-0.0147845	-0.0138272	-0.0128274	-0.0117856	-0.0107014	-0.00957363	-0.00839995	-0.00717694	-0.00590002	-0.00456344	-0.00316034	-0.00168302	-0.00012329	0.00152688	0.00327453	0.0051246	0.00707871	0.00913394	0.0112819	0.0135085	0.0157943	0.018116	0.0204483	0.022766	0.0250458	0.027268	0.029417	0.0314816	0.0334548	0.035333	0.0371155	0.0388036	0.0404	0.0419085	0.0433333	0.0446788	0.0459496	0.0471499	0.0482842	0.0493563	0.0503701	0.0513292	0.0522367	0.0530959	0.0539095	0.0546802	0.0554104	0.0561023	0.0567581	0.0573797	0.0579687	0.058527	0.0590559	0.0595568	0.0600311	0.0604799	0.0609044	0.0613054	0.0616841	0.0620411	0.0623774	0.0626937	0.0629907	0.063269	0.0635291	0.0637717	0.0639971	0.064206	0.0643986	0.0645755	0.0647368	0.064883	0.0650144	0.0651311	0.0652335	0.0653217	0.065396	0.0654564	0.0655032	0.0655365	0.0655563	0.0655627	0.0655559	0.0655358	0.0655025	0.0654559	0.0653962	0.0653233	0.0652371	0.0651376	0.0650247	0.0648984	0.0647587	0.0646053	0.0644382	0.0642574	0.0640626	0.0638537	0.0636305	0.063393	0.063141	0.0628742	0.0625925	0.0622956	0.0619835	0.0616558	0.0613123	0.0609528	0.0605771	0.0601849	0.0597759	0.0593499	0.0589065	0.0584456	0.0579668	0.0574699	0.0569544	0.0564203	0.055867	0.0552946	0.0547023	0.0540903	0.0534579	0.0528055	0.052132	0.0514381	0.0507226	0.0499866	0.0492286	0.0484502	0.0476494	0.0468285	0.0459852	0.0451225	0.0442374	0.0433341	0.0424084	0.0414665	0.0405025	0.0395248	0.0385252	0.0375153	0.0364835	0.0354459	0.0343858	0.0333255	0.0322411	0.0311634	0.0300579	0.0289673	0.0278428	0.0267431	0.0255965	0.0244872	0.0233191	0.0221871	0.0209658	0.0198546	0.0185275	0.0172658	0.0160783	0.0146248	0.0127404	0.0118086	0.0098115	0.00728042	0.00516041	0.00364355	0.000610606	-0.00285365	-0.00222653	0	
0	-0.00195008	-0.00371038	-0.00684635	-0.00793538	-0.0105282	-0.012221	-0.0135025	-0.0145746	-0.0157566	-0.0164289	-0.0167786	-0.0173282	-0.0176114	-0.0175964	-0.0176409	-0.0175651	-0.0173236	-0.0170284	-0.0166587	-0.0161971	-0.0156668	-0.0150752	-0.0144218	-0.0137128	-0.0129543	-0.0121496	-0.0113022	-0.010415	-0.00949018	-0.0085289	-0.00753131	-0.00649648	-0.00542217	-0.0043048	-0.00313924	-0.00191879	-0.000635181	0.000721226	0.00216099	0.00369485	0.00533261	0.00708172	0.00894564	0.0109221	0.0130021	0.0151691	0.0174002	0.019668	0.0219428	0.0241958	0.0264014	0.0285385	0.0305918	0.0325513	0.0344118	0.036172	0.0378335	0.0393998	0.0408755	0.042266	0.0435765	0.0448124	0.0459788	0.0470805	0.048122	0.0491073	0.0500402	0.0509242	0.0517624	0.0525576	0.0533126	0.0540297	0.0547111	0.0553588	0.0559745	0.05656	0.0571167	0.0576461	0.0581494	0.0586277	0.0590822	0.0595138	0.0599235	0.060312	0.0606801	0.0610286	0.0613582	0.0616693	0.0619627	0.0622388	0.0624981	0.0627411	0.0629682	0.0631799	0.0633764	0.0635581	0.0637253	0.0638784	0.0640175	0.0641429	0.0642548	0.0643534	0.064439	0.0645115	0.0645713	0.0646183	0.0646528	0.0646747	0.0646841	0.0646812	0.0646658	0.0646381	0.064598	0.0645455	0.0644806	0.0644032	0.0643133	0.0642108	0.0640956	0.0639676	0.0638267	0.0636727	0.0635056	0.0633251	0.0631311	0.0629235	0.062702	0.0624664	0.0622165	0.0619521	0.0616729	0.0613787	0.0610693	0.0607443	0.0604034	0.0600464	0.059673	0.0592828	0.0588755	0.0584506	0.058008	0.0575472	0.0570678	0.0565694	0.0560517	0.0555141	0.0549564	0.054378	0.0537787	0.0531577	0.0525152	0.05185	0.0511625	0.0504515	0.0497176	0.0489593	0.0481778	0.0473711	0.0465409	0.0456849	0.0448056	0.0439001	0.0429719	0.0420171	0.041041	0.0400381	0.0390159	0.037967	0.0369017	0.0358097	0.0347054	0.0335742	0.0324359	0.0312699	0.0301035	0.0289071	0.0277188	0.0264966	0.0252907	0.0240432	0.0228292	0.0215511	0.0203111	0.0190324	0.0177622	0.0163481	0.0151965	0.0137278	0.0121531	0.0109167	0.0095551	0.00737727	0.00575886	0.00401358	0.00241474	-0.000367036	-0.00310792	-0.00207095	0	
