6.6124118618668757e-06	7.6644205184562151e-05	8.9907513705707047e-05	6.9745658898574554e-05	4.9638283719788929e-05	4.9468571211640828e-06	-3.8754171869904202e-05	-6.8065871390817935e-05	-9.6228101382363727e-05	-7.7332826841716552e-05	-6.3198370424454508e-06	
0.00013707247004168661	0.00047630133478631357	0.00057654021949184089	0.00048665144535770498	0.00034314254262787162	4.8129816209108791e-05	-0.00027218121095901998	-0.00051491015309929208	-0.00061975652875576482	-0.00050364704181872651	-0.00016866759002169554	
0.00042785739310785163	0.0012682947072913992	0.001516517965157437	0.0012966454597216331	0.00097517841055579633	0.00015580462508947001	-0.0008131220355465104	-0.0013949266139252868	-0.0016246155496090324	-0.001320648711330557	-0.00047345174563594915	
0.00076196996366273222	0.002420363449615871	0.0030319471266506814	0.0025353762889301652	0.0017557425818722603	0.00024456736193388456	-0.001394714609461359	-0.0025714268818232862	-0.0032566842061265244	-0.0026606572258070075	-0.00087921190967436402	
0.0010019939261548649	0.003813031235335771	0.0052148855222559397	0.004335689527238327	0.0025604626801705509	0.00042477608573098668	-0.0017600488507643008	-0.0040893087924745242	-0.0056156063343797804	-0.0044867877668654365	-0.001384170554705416	
0.0014279620664747687	0.0052735154235232316	0.0073940885712438856	0.0062589365008661009	0.0043489023178006972	0.0012893534975346752	-0.0025535964901594235	-0.0060135873833934905	-0.0083189148546819747	-0.0067699346335609416	-0.0023422418130846553	
0.0019497781299567482	0.0065501967326566405	0.0088716244754977486	0.0083063642529783918	0.0075353622235671278	0.0029288475548108002	-0.0035877014531119447	-0.0082564787996635344	-0.01125897039002006	-0.0096607895330500602	-0.0033687027944812428	
0.0010341787546524692	0.007042663104707597	0.011339681520019299	0.011448615795308564	0.0090619288107018064	0.0040701724451097029	-0.0024229120331448173	-0.0096160843728847374	-0.01527320300634436	-0.012979436090297817	-0.0037039592510471923	
-0.0011046980217376506	0.0070819515800849258	0.016201729924951617	0.012297285145491449	0.0069467016631060037	0.0035442058822271185	0.00040294971797517724	-0.0069537009459083943	-0.018301649799770649	-0.015597372343561847	-0.0044383251544389459	
0.00051680261314019358	0.0097772658248155148	0.014293692952350565	0.0064803863698305398	0.003577155146511845	0.0020856693794904005	0.00072614049655430506	-0.0012927356694197127	-0.012511209589959164	-0.016842770699873062	-0.0067385932565236792	
0.0021297634003788544	0.0059949945900164333	0.003417612794087537	0.00021623855888020576	0.00071018030167523127	0.00045994330173334641	-0.00019641495413535995	0.00088393024398162354	-0.0022469016038987651	-0.007757381772208278	-0.0036014942844819408	
