4.04794043378127e-06	3.93808619798334e-05	9.20969992346173e-05	0.000138776135788641	0.000170423287356024	0.000179614796952134	0.000162518345631689	0.000118336739677186	4.66664259250523e-05	-5.35798165712929e-05	-0.000184350694421633	-0.000348203646677483	-0.00054767277234171	-0.000784507781075734	-0.00105905786770427	-0.00136959148361844	-0.00171140430044224	-0.00207710988088976	-0.00245754694850797	-0.00283803221556239	-0.00319871836261121	-0.00353232278836231	-0.00382623908433487	-0.00401414879805032	-0.00411941043838799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.45312063557403e-05	9.20501070394153e-05	0.000214273495770344	0.000324001345046654	0.000384033551677069	0.000375731143972096	0.000289525009449026	0.000121460572431552	-0.00013049057076049	-0.000469801402911841	-0.000902052867080952	-0.00143365968218362	-0.00206985363730389	-0.00281251674933213	-0.00365805627515966	-0.00459570613189738	-0.00560731323887703	-0.00666706006120297	-0.00773906801260227	-0.00878267955219102	-0.00976177098048235	-0.0106218575629822	-0.011294527846442	-0.0117991354870736	-0.0121423497638933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.31762945262572e-05	9.27083491844431e-05	0.000219075133827421	0.000315921694708006	0.000328008463790911	0.000225765987840125	-4.44786722025777e-06	-0.000369744846926538	-0.000875733772401486	-0.00152889771024387	-0.00233683951705662	-0.00330591071847331	-0.00443768303814571	-0.00572554811923262	-0.00715221883356948	-0.00868915583378016	-0.0102967350300695	-0.011924061790759	-0.0135146267615575	-0.0150131553935568	-0.0163550369416734	-0.0174732348274066	-0.0183431684619083	-0.0189355674819699	-0.019143212159796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8.43617013700379e-06	5.66338335058518e-05	0.00012089236621235	0.000123556883902243	5.53388657316674e-06	-0.000267826511243225	-0.000715125837758183	-0.00134751584587996	-0.0021745239780737	-0.00320492530603298	-0.00444465552598022	-0.00589325171049063	-0.00753970438369063	-0.00935943291578785	-0.0113137703803355	-0.0133510063960173	-0.0154087147459799	-0.0174205745768744	-0.019322061256287	-0.0210468057398282	-0.022535535542115	-0.0237562636816699	-0.0246745736515738	-0.0252235123711159	-0.0253628083386025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-1.58573885945414e-06	-1.22897457123604e-05	-5.9175283206528e-05	-0.000212837468485661	-0.000526512057794098	-0.00103384700236939	-0.00175686610054511	-0.00271070826300636	-0.00390676077158541	-0.00535196729186797	-0.00704466227851488	-0.00896986788760115	-0.0110963625260143	-0.0133765344467054	-0.015748670396877	-0.0181416560195795	-0.0204828628110603	-0.0227040922503265	-0.0247421056943485	-0.0265461691033099	-0.028086277376082	-0.0293332243881959	-0.030247831192747	-0.0308142427261495	-0.0310323196532794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-1.66841588756388e-05	-0.000112852230692013	-0.000312809248717099	-0.000670868408944432	-0.00123024252582314	-0.00201981793935301	-0.00306155619247872	-0.0043719702306223	-0.00596060015883805	-0.00782641545072768	-0.00995294720967065	-0.012304639101683	-0.014827003218621	-0.0174505023174435	-0.0200973836676711	-0.0226906769402633	-0.0251609805451578	-0.0274492547532163	-0.0295120149238111	-0.0313233600586683	-0.0328620387499801	-0.034107229138949	-0.035054678839779	-0.0357078212315605	-0.0360548549149664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-3.58858953531988e-05	-0.000240798472474595	-0.000629719823784163	-0.00122928713844797	-0.00206856479486015	-0.0031703016121653	-0.00455355092917773	-0.00623162532970317	-0.00820667417183251	-0.0104634174534931	-0.0129651137445779	-0.0156535912246985	-0.0184538877798713	-0.0212829259975598	-0.0240599235292354	-0.0267142206974048	-0.0291892749281533	-0.0314459760269833	-0.0334616065217038	-0.0352208388532155	-0.0367136073532396	-0.037942209576039	-0.0389135227649917	-0.0396283562090903	-0.0400862934001717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-5.86953380834163e-05	-0.000391381320217887	-0.000996658440423198	-0.00186289787383822	-0.0030004031519321	-0.00442450166010408	-0.00614918801921726	-0.00817971442137065	-0.0105047257974046	-0.0130899702702497	-0.0158769970163046	-0.0187881144016483	-0.021736240429655	-0.0246365349352966	-0.0274155914660108	-0.0300164261805692	-0.0324006421229328	-0.034546149089772	-0.0364405810009948	-0.0380796082676755	-0.0394693755085078	-0.0406202516328555	-0.0415409725784067	-0.0422465708664852	-0.0427537371085655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-8.42662268089458e-05	-0.00055836508543887	-0.00139670302867134	-0.00254032550142989	-0.00397760802981486	-0.00571479633284551	-0.0077581149805	-0.0101005061731321	-0.0127127498282349	-0.0155399487083082	-0.0185048980808987	-0.0215180170805492	-0.024490245207887	-0.0273437534891313	-0.0300180498893731	-0.0324719759789621	-0.0346813124192078	-0.0366338004504216	-0.0383274896177537	-0.0397709830031167	-0.0409786661996265	-0.0419670493349523	-0.0427581242083217	-0.0433802598703911	-0.0438574841537185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-0.000111265434998933	-0.000733199343541909	-0.00180902370717115	-0.00322540080191087	-0.00494699938698933	-0.00696962785329243	-0.00928869039466817	-0.011881600885458	-0.0146999079862977	-0.017670215997331	-0.0207029280307393	-0.0237053475747547	-0.026594007892906	-0.0293025061067479	-0.0317841828316479	-0.0340103366581898	-0.0359665399144423	-0.0376510548598501	-0.0390740798559693	-0.0402539293758888	-0.0412140036532703	-0.0419833564449918	-0.0425944140124104	-0.0430788724993812	-0.0434631814488136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
