3.2261857842166e-06	2.75864086066416e-05	7.14511190655494e-05	9.71358977078662e-05	9.29031481724542e-05	5.28184676538855e-05	-2.64163799467733e-05	-0.000146974990917615	-0.000310195243248178	-0.000519127391862447	-0.000775101595723683	-0.00107816174601727	-0.00142383372304549	-0.00180368169427314	-0.00220322145671607	-0.00260343434977812	-0.0029805265794281	-0.00330861568565251	-0.00356109608742326	-0.0037139438720569	-0.00374778979752012	-0.00365100754706183	-0.00342142868843686	-0.00306812886596598	-0.00261133043192409	-0.00208147143523393	-0.00151613793450672	-0.000956250167270853	-0.000441002371018856	-3.32452289996543e-06	0.000334223518089618	0.000561327384429848	0.000680161976308686	0.00070314457236483	0.000649420380985833	0.000540549258807444	0.000400263074414153	0.000252696135616668	0.000113047492218757	1.44198508642776e-05	
1.01264750193644e-05	5.98577696633284e-05	0.0001431408899988	0.000181722873169149	0.00012698574564741	-3.95227601225458e-05	-0.000325097231252236	-0.000736303351883787	-0.00127816000295141	-0.00195617016568943	-0.00277074946818559	-0.00371453022829461	-0.00476691845227158	-0.0058939971176352	-0.00704734253170186	-0.00816788072501372	-0.00918896997479142	-0.010042810819172	-0.0106653472169683	-0.0110026682543901	-0.0110155229491856	-0.0106842789312692	-0.010011830770951	-0.00902596579070487	-0.00777897584187284	-0.00634537699379918	-0.00481605994371471	-0.00329028134446232	-0.0018652652921108	-0.000625899059933314	0.000364807344778481	0.00107187037451075	0.00149077427807375	0.00164416160297787	0.00157522287698687	0.00134071382768087	0.00100302999926077	0.000621507947054184	0.000268876366789165	4.53962468940415e-05	
4.25663923322104e-06	2.66592436852328e-05	6.00052147228326e-05	8.71977681331742e-06	-0.000197047900202906	-0.00058932575014221	-0.00117991714351469	-0.00197775492668471	-0.00298901777573422	-0.00421481816265537	-0.00564275014537714	-0.00724359778679228	-0.00896663343429538	-0.0107428146113529	-0.0124882696357696	-0.0141129390426239	-0.0155272332820246	-0.0166500370603076	-0.0174132291194134	-0.017766068515894	-0.0176769362231456	-0.0171354482638453	-0.0161533049061866	-0.0147658760673108	-0.0130326139772631	-0.0110368927104833	-0.00888276704009454	-0.00668890066778522	-0.00457853026960982	-0.00266779769261628	-0.00105321341454903	0.000198551051633135	0.00105728989806398	0.00153033615875062	0.00165982077779947	0.0015129653379159	0.00117020790319033	0.000726066652038082	0.000302239798657936	4.52776634679716e-05	
-9.05740392414228e-06	-6.56569563516673e-05	-0.000178248738112616	-0.000432243973070776	-0.000897290089606875	-0.00161202753773221	-0.0025945449139655	-0.00385474904768812	-0.0053922862025479	-0.00719271662249283	-0.00921724989243181	-0.0114030349019702	-0.0136644035554406	-0.0159029243527554	-0.0180161913521519	-0.0199091485505835	-0.0214997291634491	-0.0227231749909671	-0.0235313191714511	-0.0238917107414766	-0.023784849998886	-0.0232035345275614	-0.0221527897479748	-0.0206529040312154	-0.0187432043831022	-0.0164871924015333	-0.0139751874717457	-0.0113235741707656	-0.00866728521156693	-0.00614728661684522	-0.00389422908614034	-0.00201348624148438	-0.000572816033744006	0.000404479255094779	0.000939723552536463	0.00109089200221211	0.000946161113529508	0.000622780480536751	0.000268250559150497	4.16501978758168e-05	
-2.97006613547699e-05	-0.000205489426723005	-0.000531783969184265	-0.00106814294747548	-0.00187069817702041	-0.00297561627895545	-0.00440256103044155	-0.00615777951476216	-0.00822463822652366	-0.0105616823502048	-0.0130964219509319	-0.0157332925209759	-0.0183628854657112	-0.0208781777468844	-0.0231838304330655	-0.0252043424036484	-0.026883407555259	-0.0281821961113073	-0.0290731593010422	-0.0295360996925738	-0.0295532964605313	-0.0291087519722276	-0.0281882961448968	-0.0267845880161755	-0.0249034891529677	-0.0225743232551837	-0.0198588525972362	-0.0168584516768137	-0.0137123047757004	-0.0105865619955347	-0.00765330854201102	-0.00506708509234094	-0.00294298920940328	-0.00134417992707077	-0.00027816214787707	0.00029987886571323	0.000481684170204535	0.000394453087364858	0.000189591016012967	3.07783449389817e-05	
-5.72522651385244e-05	-0.000387327315272026	-0.00097866494097384	-0.00184899764059846	-0.00303485468937412	-0.00456417403044004	-0.00644914123238109	-0.00868307073089955	-0.0112243874041056	-0.0139992637707732	-0.0169042323629439	-0.0198243701877065	-0.0226467472898042	-0.0252772022366513	-0.027643766625421	-0.0296985761152212	-0.0314107440493617	-0.0327622901984035	-0.0337400686725097	-0.0343327267005083	-0.0345248881412147	-0.0342964418089325	-0.03361998528253	-0.0324646877303884	-0.0308008539167826	-0.0286127647496732	-0.0259128543856384	-0.0227600972286079	-0.0192707018854302	-0.0156185294852842	-0.0120152398965237	-0.00867775102945658	-0.00579017896596627	-0.00347651000721049	-0.00178555979110995	-0.000691751384323551	-0.000106557074838113	0.000100221971648588	8.42614626276959e-05	1.53360927081087e-05	
-8.95113571628156e-05	-0.000599428930914374	-0.00149003331310026	-0.00271999078925336	-0.00430095016327786	-0.00624982976337994	-0.00856298985663117	-0.0112111062833994	-0.0141225421298651	-0.0171948025169895	-0.0203052175487795	-0.0233369199491122	-0.0261895170379267	-0.0287911591930712	-0.0310937034163316	-0.0330720136946232	-0.034714215855349	-0.0360204091773794	-0.0369939745065967	-0.0376405141634793	-0.0379588283833127	-0.0379393900014721	-0.0375559522510029	-0.0367666007968303	-0.0355120350092512	-0.033727691799187	-0.0313583807211164	-0.0283873480922768	-0.0248627802821678	-0.0209212166553724	-0.0167840244024453	-0.0127281540640615	-0.00903009914141984	-0.00591045075001784	-0.00349319323297921	-0.00179703101772231	-0.000749250372360115	-0.000215662273189037	-2.69674137496577e-05	-2.16224188235289e-07	
-0.00012441181894256	-0.000826935084156151	-0.00202904331329345	-0.00361719672766847	-0.00557271869723785	-0.00789860892034344	-0.0105693679615076	-0.0135279179675735	-0.0166733789367228	-0.0198847006862334	-0.0230341086947937	-0.0260150469771612	-0.0287443930855969	-0.0311708801150214	-0.0332644902930115	-0.0350194907777634	-0.0364433810761203	-0.0375596662079406	-0.0383949817474031	-0.0389798774080687	-0.0393342676121217	-0.0394678593768774	-0.0393658610583642	-0.0389902028364652	-0.0382685404974479	-0.0371027042935544	-0.0353740810015567	-0.0329758074939673	-0.0298478439205992	-0.0260283173740592	-0.0216822274239761	-0.0171015526615773	-0.0126488348270433	-0.00867416519115164	-0.00543018576232414	-0.00302973584123585	-0.00144467053472847	-0.000544128126276084	-0.000138204770250798	-1.52332484343811e-05	
-0.000159238801270533	-0.00105206871275458	-0.0025534533719216	-0.00447056251508582	-0.00675073961670022	-0.0093800120567318	-0.0123072571893921	-0.0154487373123955	-0.018680889383271	-0.0218756111842181	-0.02490956866862	-0.0276909590659783	-0.0301518735823501	-0.0322594601424012	-0.0340017882620536	-0.0353973881133548	-0.0364781820595945	-0.037295187867938	-0.037896977867624	-0.0383353901334834	-0.0386452394928646	-0.0388531704183064	-0.038958348134088	-0.0389400497249184	-0.0387358648727144	-0.0382472667130631	-0.037325247458575	-0.0357951158663053	-0.0334818596671694	-0.0302805809049071	-0.0262186064266541	-0.0215115574869601	-0.0165440930352318	-0.0117886691548131	-0.00767097858333975	-0.00446479357211761	-0.00224361966590372	-0.000911162491297431	-0.000258900575758204	-3.12504998266133e-05	
-0.000190758824719306	-0.00125508747998125	-0.00301959849426346	-0.00521173559105399	-0.00774273461744045	-0.0105801848568593	-0.0136467152289638	-0.0168376396860556	-0.020015723778324	-0.0230550302772929	-0.025840586811332	-0.0282966440298393	-0.0303706999773039	-0.0320530758327216	-0.0333561887627294	-0.0343292030598956	-0.0350279804366612	-0.0355254045517162	-0.0358793779490094	-0.0361500268926912	-0.0363731626046204	-0.0365839359486657	-0.0367907744952233	-0.0369962156037065	-0.0371637815032145	-0.037228165965206	-0.0370565717560872	-0.0364616359676997	-0.0351946960148555	-0.0330142351582179	-0.0297589770418523	-0.0254664758564749	-0.0204250393342562	-0.0151506580058645	-0.0102354341613294	-0.00617149635721247	-0.00321298933506475	-0.00135856822167693	-0.000405108578977245	-5.05833426393939e-05	
