-2.179649756224592e-07	4.2969050536093783e-06	2.1582011173899985e-05	2.8274954084287991e-05	1.5165920439714698e-05	3.1436663242050739e-05	3.8727274177087877e-05	2.8759373775489543e-05	1.4959672457729061e-05	2.6920350700293722e-05	2.6115832688428209e-05	1.0519142991265255e-07	-7.825172506645706e-06	3.949879399534457e-06	-1.3896200992277196e-05	-4.0389274682299552e-05	-2.4696564480040427e-05	-2.4799104626737207e-05	-4.2715729180817676e-05	-3.835542539865499e-05	-1.3289582316074274e-05	-2.0387743906571017e-05	-1.6348367390687375e-05	3.6166790029927644e-06	-9.7069242772020123e-07	
6.0312950598115001e-06	5.6208941972669308e-05	0.00012934166356365603	0.00016819553837185016	0.00015708758191707698	0.00020648148879762413	0.00023557554706529125	0.0001950568321383073	0.00014966596919319748	0.00016810447652652869	0.0001311124151414801	3.0729926559625225e-05	-8.5951510561083683e-06	-2.9535222056743335e-05	-0.00012078311202905509	-0.00019447265909870533	-0.00019338387644297938	-0.00022132856973866254	-0.00024821511810384082	-0.00022447804641464225	-0.00016145797420585574	-0.00012816646988470063	-7.8891651209739278e-05	-2.6413903831038424e-05	2.2731479459955225e-06	
4.7493867584736489e-05	0.00019540675850519278	0.0002917149003678953	0.00041857029512170697	0.00051031943495502053	0.00054462479185719685	0.00054077953922625666	0.0005333380730085808	0.00048120622418460531	0.00038424352780645776	0.00027594487484400499	0.00016394839729582501	9.6598087932734471e-06	-0.00017240282133481306	-0.00030194772481320262	-0.00041897600178382737	-0.00055947635906395136	-0.00062308493576649249	-0.00059084540715845062	-0.00057307366532084302	-0.00050576040654259045	-0.00034357055295919722	-0.00017922792751443622	-0.00010956690914997368	-1.9055456566142487e-05	
0.00013902201110119639	0.00038415908582650136	0.00056517304376033203	0.00080477037128184208	0.00098236293189565014	0.0010158871976484207	0.0009851433454565984	0.00099389595067177986	0.00091540662045001928	0.00069419931270316918	0.00049670107655809461	0.00032262317735254559	1.6605041742570498e-05	-0.00031715266057145367	-0.00053993672202957076	-0.00077763213764859846	-0.0010191538575137469	-0.001128509812746193	-0.0011240567357226822	-0.0010740009158578707	-0.00093266513855891668	-0.00070469566642668161	-0.00041648796278331932	-0.00020668936102891829	-7.4506099189331046e-05	
0.00021390636342551669	0.00061633909771859649	0.0010501024425072023	0.0013394059334736416	0.0014744669245968034	0.00161993063007146	0.0016632008397697629	0.0015316509910440704	0.0013514778299802156	0.0011724285879353192	0.0008577556078173922	0.00041287772082994052	1.9188259698665692e-05	-0.00036075007235961907	-0.00085956035101124361	-0.0012947138138585377	-0.0015143163256429188	-0.0017260874099293499	-0.0018662612706103095	-0.0017369646582615094	-0.0014508613660777902	-0.0012000183523559545	-0.00082272898948791879	-0.00037753223555437139	-0.00011226720396860688	
0.00030444826318798743	0.00099147727404055148	0.0015676791465592862	0.001939594474150949	0.002151469293708427	0.0023350269403291392	0.0023804348758498647	0.0022022592233022047	0.0019417504271002735	0.0016830116966545061	0.0012429387157429851	0.00063224535660029847	8.1980236472069544e-05	-0.00049865965655686913	-0.0011847579893068218	-0.0017558710114216329	-0.0021717664959719401	-0.0025094636597386374	-0.0026294445869395233	-0.0025433432318384278	-0.002243080482472039	-0.0017816589111601096	-0.0012383386958599743	-0.00071401844520810722	-0.00018297432726450697	
0.00049493800653312885	0.0014431686102605666	0.0020341490660705074	0.0026240818133864705	0.0030705320094731869	0.0031453512300244671	0.0030667571283589782	0.0030268408783164858	0.0027606382922159989	0.0021895074458698266	0.0016239543324293247	0.0010607527227934157	0.00022189773354769777	-0.00073730400010941339	-0.0014573937957632886	-0.0021723316031212591	-0.0029794299754407876	-0.003424646777299885	-0.0034939705293643361	-0.0035149012447932629	-0.0032418694488028864	-0.0025587237809128866	-0.0017455954468368411	-0.0010866967752819585	-0.00034822259078194076	
0.00067196925249676635	0.001835721183079522	0.0027506519633237916	0.0034576883534453173	0.0038926261347738324	0.0040610018618872047	0.0040218469219074149	0.0038652930919747946	0.0035298382893939793	0.0029234323770718413	0.0022057032139258361	0.001406568051635653	0.00039234892331627076	-0.00070510927710343936	-0.0017344628640698796	-0.0027989938503997073	-0.0036898446584623253	-0.0043098215550735888	-0.0047130812589815472	-0.0046839138436936935	-0.0042301880499861196	-0.0035942429828524068	-0.0025966827730154844	-0.0014516380449710066	-0.00050493642320341913	
0.00076249867656364399	0.0022986477366896494	0.0036538248217912596	0.0043618553490932547	0.0046848593373931234	0.0050669648999632942	0.0051855547376414221	0.0047658277215435699	0.0042743510774469785	0.0038352797699097042	0.0029850835019492286	0.0017492465976491939	0.00065310639984843125	-0.00047536782930576461	-0.0020002923643658035	-0.003423069379710379	-0.0043657304253072156	-0.0053225601902618519	-0.0060508573841413175	-0.0060316902651801445	-0.0055154994416980489	-0.0047850005044065679	-0.0036036410578183546	-0.0020690885021957886	-0.00063119945842803418	
0.00096371199749043456	0.0029425304325872929	0.0042540614813888263	0.0052155510519042931	0.0058655621796985429	0.0060947863709258157	0.0060964689333302732	0.0058796067465091929	0.0053600497279914045	0.0046169911582815059	0.0036932645819985261	0.0024963146810150767	0.0011203451318431241	-0.0004492374975092461	-0.0021000764521854989	-0.0036563866902765891	-0.0052388606759206612	-0.006565342026846872	-0.0071992636205601753	-0.0075398668663161309	-0.0073061318201301717	-0.0061342322980209073	-0.0045542289206919303	-0.0029538495069095765	-0.00089756670486476435	
0.0012619251142382043	0.0034764230506208671	0.0048714519945852481	0.0061506157261095587	0.0070815170279294364	0.0071857257537100193	0.0070303335046395408	0.0070093683833178681	0.0065755885784355116	0.0054911975184395003	0.0044499481396151723	0.003391869923175654	0.0017209137211790539	-0.00028419703097913357	-0.0019938054116102654	-0.003854575343508318	-0.0060443887684187292	-0.0076267873983564731	-0.0085909234218172516	-0.0092864577997486819	-0.0090870572453772818	-0.0079066586424329007	-0.0059607894841437713	-0.0037620956244763357	-0.0012927034789529043	
