-3.97614e-06	-4.42367e-05	-8.29739e-05	-0.0001191	-0.000200628	-0.000325134	-0.00048084	-0.000679104	-0.000899001	-0.00113181	-0.00134535	-0.00151828	-0.00161563	-0.00162319	-0.00152968	-0.00134961	-0.00110286	-0.000827089	-0.000555025	-0.000323081	-0.000149725	-4.77878e-05	-4.59716e-06	1.85555e-06	4.32977e-07	
-1.75457e-05	-0.000111953	-0.000238653	-0.000400472	-0.000684095	-0.00110817	-0.00164914	-0.00230188	-0.00301882	-0.00374332	-0.00438736	-0.00487586	-0.00512816	-0.00510149	-0.0047793	-0.00420051	-0.00343222	-0.00257526	-0.00173053	-0.00100231	-0.000456286	-0.000124571	1.28858e-05	2.41006e-05	5.55785e-06	
-2.43649e-05	-0.000185879	-0.000456362	-0.000827962	-0.0014031	-0.00221059	-0.00320632	-0.00435126	-0.00555534	-0.00671546	-0.00769661	-0.00839782	-0.00872654	-0.0086379	-0.00811712	-0.0072121	-0.0060054	-0.00462993	-0.00324199	-0.00200142	-0.00102007	-0.000378929	-7.08079e-05	9.94902e-06	6.61334e-06	
-4.0249e-05	-0.000302648	-0.000789912	-0.00146495	-0.00239334	-0.00360469	-0.00502916	-0.00657791	-0.0081136	-0.00952411	-0.0106739	-0.0114764	-0.01186	-0.0118013	-0.011277	-0.0102988	-0.00890422	-0.00721799	-0.00540127	-0.00364766	-0.00214948	-0.00106056	-0.000403671	-0.000101031	-9.53265e-06	
-6.0999e-05	-0.000452483	-0.00119203	-0.00220263	-0.00349369	-0.00505973	-0.00680192	-0.00860955	-0.0103045	-0.0117925	-0.012979	-0.0138266	-0.0142911	-0.0143739	-0.0140245	-0.0132081	-0.0118964	-0.0101379	-0.00802783	-0.00580351	-0.00373186	-0.00205442	-0.000897491	-0.000267582	-3.16062e-05	
-8.06051e-05	-0.000607309	-0.00159688	-0.00290471	-0.00449029	-0.00631083	-0.00820184	-0.0100745	-0.0117586	-0.0131736	-0.0142533	-0.015045	-0.0155375	-0.0157508	-0.0156225	-0.0151309	-0.0141631	-0.0126378	-0.0105452	-0.00808321	-0.00551068	-0.0032153	-0.00149199	-0.000469861	-5.63995e-05	
-9.43503e-05	-0.000728412	-0.00192506	-0.0034561	-0.00519595	-0.00711769	-0.00900385	-0.0107592	-0.0122426	-0.0134416	-0.0142921	-0.0148997	-0.0152801	-0.0155062	-0.0155548	-0.0154416	-0.0149642	-0.0139937	-0.0123557	-0.0100517	-0.00726028	-0.00448927	-0.00219119	-0.000716088	-8.70671e-05	
-9.94542e-05	-0.000789472	-0.00209734	-0.00374644	-0.00550291	-0.00735237	-0.00908814	-0.0106169	-0.0117581	-0.0126168	-0.0131814	-0.0135525	-0.0137168	-0.0138696	-0.0140127	-0.0141631	-0.014147	-0.0138807	-0.0129826	-0.0112682	-0.00870903	-0.00574656	-0.00295767	-0.00100902	-0.000125815	
-9.03611e-05	-0.000770714	-0.00207279	-0.0037013	-0.00536704	-0.00704388	-0.00848455	-0.00969412	-0.0105059	-0.0110412	-0.0112971	-0.0114503	-0.0114736	-0.011585	-0.0116962	-0.0119217	-0.012197	-0.0124655	-0.0122942	-0.011444	-0.00952706	-0.00674902	-0.00369727	-0.00132913	-0.00016983	
-6.58338e-05	-0.000654987	-0.00184442	-0.00334786	-0.0048136	-0.006247	-0.00734967	-0.00820702	-0.00875065	-0.00910821	-0.00913498	-0.00913982	-0.00917929	-0.00930603	-0.00932443	-0.00954332	-0.00985217	-0.0103021	-0.0106349	-0.0105969	-0.00950846	-0.00729352	-0.004292	-0.00163129	-0.000214022	
-2.9764e-05	-0.000460023	-0.00144343	-0.00274847	-0.00392684	-0.00502261	-0.00583894	-0.00649297	-0.00679941	-0.00698373	-0.00699337	-0.00709319	-0.00712459	-0.00722678	-0.00730407	-0.0075102	-0.00764506	-0.00804187	-0.00855513	-0.0090252	-0.00872023	-0.00728501	-0.00462712	-0.00186381	-0.00025068	
