-7.83458e-08	-2.73307e-07	-2.94059e-07	-3.26447e-07	-3.57129e-07	-3.58794e-07	-3.38171e-07	-3.059e-07	-2.5688e-07	-2.03922e-07	-1.39195e-07	-7.68656e-08	-5.35761e-09	5.91656e-08	1.32439e-07	1.95618e-07	2.68933e-07	3.30138e-07	4.04061e-07	4.644e-07	5.40623e-07	6.01789e-07	6.82072e-07	7.45402e-07	8.30799e-07	8.9667e-07	9.87107e-07	1.05466e-06	1.14879e-06	1.21591e-06	1.31113e-06	1.37449e-06	1.46705e-06	1.52232e-06	1.60746e-06	1.64941e-06	1.72155e-06	1.74433e-06	1.79733e-06	1.79482e-06	1.82233e-06	1.7885e-06	1.78439e-06	1.71379e-06	1.67267e-06	1.56092e-06	1.47862e-06	1.32294e-06	1.197e-06	9.96618e-07	8.26752e-07	5.833e-07	3.71742e-07	8.94983e-08	-1.5878e-07	-4.72749e-07	-7.4995e-07	-1.08584e-06	-1.38145e-06	-1.72694e-06	-2.02807e-06	-2.36883e-06	-2.6608e-06	-2.98118e-06	-3.24837e-06	-3.53242e-06	-3.7594e-06	-3.99209e-06	-4.16489e-06	-4.33344e-06	-4.44095e-06	-4.5362e-06	-4.57143e-06	-4.58897e-06	-4.55007e-06	-4.491e-06	-4.38172e-06	-4.25284e-06	-4.0824e-06	-3.89572e-06	-3.67797e-06	-3.44953e-06	-3.20153e-06	-2.94972e-06	-2.6899e-06	-2.43351e-06	-2.1797e-06	-1.93604e-06	-1.70372e-06	-1.48698e-06	-1.28802e-06	-1.10836e-06	-9.50401e-07	-8.13663e-07	-7.00185e-07	-6.08268e-07	-5.39325e-07	-4.91188e-07	-4.64591e-07	-4.57605e-07	-4.70499e-07	-5.0219e-07	-5.52649e-07	-6.22263e-07	-7.11596e-07	-8.22546e-07	-9.493e-07	-1.10487e-06	-1.27306e-06	-1.2797e-06	-1.60632e-06	
-6.25227e-07	-1.59342e-06	-2.01139e-06	-2.21763e-06	-2.38803e-06	-2.39711e-06	-2.25253e-06	-1.99245e-06	-1.64587e-06	-1.2311e-06	-7.71544e-07	-2.78741e-07	2.30681e-07	7.53596e-07	1.2785e-06	1.80982e-06	2.33939e-06	2.87761e-06	3.41715e-06	3.9725e-06	4.53475e-06	5.12081e-06	5.7182e-06	6.34516e-06	6.98425e-06	7.65461e-06	8.33313e-06	9.03993e-06	9.74595e-06	1.04726e-05	1.1185e-05	1.19062e-05	1.25956e-05	1.32785e-05	1.39086e-05	1.4514e-05	1.50435e-05	1.55282e-05	1.59124e-05	1.62311e-05	1.64251e-05	1.65336e-05	1.64953e-05	1.63539e-05	1.60472e-05	1.56238e-05	1.50224e-05	1.42964e-05	1.33867e-05	1.23515e-05	1.11353e-05	9.80097e-06	8.29772e-06	6.69236e-06	4.94001e-06	3.11072e-06	1.16603e-06	-8.21724e-07	-2.88428e-06	-4.9483e-06	-7.03898e-06	-9.08357e-06	-1.11014e-05	-1.30223e-05	-1.48609e-05	-1.65517e-05	-1.81064e-05	-1.94665e-05	-2.06431e-05	-2.1587e-05	-2.23106e-05	-2.27762e-05	-2.29995e-05	-2.29561e-05	-2.26663e-05	-2.21196e-05	-2.13414e-05	-2.03347e-05	-1.91297e-05	-1.77411e-05	-1.62023e-05	-1.45369e-05	-1.27794e-05	-1.09584e-05	-9.10661e-06	-7.25422e-06	-5.42903e-06	-3.65913e-06	-1.96534e-06	-3.70719e-07	1.1122e-06	2.46707e-06	3.68977e-06	4.77106e-06	5.7141e-06	6.51578e-06	7.18419e-06	7.72013e-06	8.13322e-06	8.42477e-06	8.60173e-06	8.66204e-06	8.60606e-06	8.42374e-06	8.1066e-06	7.64392e-06	7.00533e-06	6.20305e-06	5.45327e-06	4.8545e-06	3.18376e-06	
-1.37109e-06	-3.75855e-06	-5.18864e-06	-5.87781e-06	-6.26941e-06	-6.26824e-06	-5.86492e-06	-5.13742e-06	-4.17254e-06	-3.03439e-06	-1.77413e-06	-4.35773e-07	9.48759e-07	2.35616e-06	3.77262e-06	5.1915e-06	6.61231e-06	8.03988e-06	9.48079e-06	1.09455e-05	1.24415e-05	1.39797e-05	1.55638e-05	1.72016e-05	1.88897e-05	2.0631e-05	2.24141e-05	2.42369e-05	2.60793e-05	2.79349e-05	2.97761e-05	3.15928e-05	3.33505e-05	3.50368e-05	3.66115e-05	3.8061e-05	3.93409e-05	4.04379e-05	4.13054e-05	4.19319e-05	4.22711e-05	4.23154e-05	4.20209e-05	4.13859e-05	4.03719e-05	3.89844e-05	3.71927e-05	3.50112e-05	3.24188e-05	2.94397e-05	2.60645e-05	2.23273e-05	1.82311e-05	1.38206e-05	9.11162e-06	4.15841e-06	-1.01059e-06	-6.33233e-06	-1.1767e-05	-1.72445e-05	-2.27156e-05	-2.81059e-05	-3.33595e-05	-3.84009e-05	-4.31719e-05	-4.76e-05	-5.16292e-05	-5.51952e-05	-5.82496e-05	-6.07416e-05	-6.26356e-05	-6.38992e-05	-6.45147e-05	-6.44719e-05	-6.37743e-05	-6.24361e-05	-6.04833e-05	-5.79542e-05	-5.48959e-05	-5.13678e-05	-4.74338e-05	-4.31691e-05	-3.86478e-05	-3.39529e-05	-2.91612e-05	-2.43551e-05	-1.96055e-05	-1.49864e-05	-1.05556e-05	-6.37205e-06	-2.47564e-06	1.0934e-06	4.3151e-06	7.1687e-06	9.65254e-06	1.17625e-05	1.35105e-05	1.4903e-05	1.59571e-05	1.66806e-05	1.70856e-05	1.71705e-05	1.69296e-05	1.63416e-05	1.53813e-05	1.39882e-05	1.21148e-05	9.88131e-06	7.60014e-06	5.20709e-06	1.06024e-06	
-2.16913e-06	-6.31254e-06	-9.19925e-06	-1.06708e-05	-1.13079e-05	-1.11609e-05	-1.03126e-05	-8.8642e-06	-6.95928e-06	-4.73024e-06	-2.27386e-06	3.31246e-07	3.02577e-06	5.76711e-06	8.53043e-06	1.13041e-05	1.40876e-05	1.68901e-05	1.97239e-05	2.26077e-05	2.55553e-05	2.8585e-05	3.17028e-05	3.492e-05	3.82295e-05	4.16321e-05	4.51054e-05	4.86396e-05	5.21972e-05	5.57588e-05	5.92738e-05	6.27154e-05	6.60214e-05	6.91604e-05	7.20614e-05	7.46911e-05	7.6973e-05	7.88748e-05	8.03189e-05	8.12773e-05	8.16757e-05	8.14943e-05	8.06666e-05	7.91844e-05	7.69935e-05	7.40998e-05	7.04652e-05	6.61119e-05	6.10205e-05	5.52309e-05	4.87439e-05	4.16175e-05	3.38737e-05	2.55878e-05	1.68029e-05	7.61023e-06	-1.92709e-06	-1.17042e-05	-2.16403e-05	-3.16198e-05	-4.15481e-05	-5.13028e-05	-6.07803e-05	-6.9857e-05	-7.84269e-05	-8.63717e-05	-9.35904e-05	-9.99782e-05	-0.000105448	-0.000109916	-0.000113317	-0.000115599	-0.000116727	-0.000116683	-0.00011547	-0.000113112	-0.000109648	-0.000105144	-9.96774e-05	-9.33486e-05	-8.62665e-05	-7.85604e-05	-7.03591e-05	-6.18078e-05	-5.30425e-05	-4.42099e-05	-3.5439e-05	-2.68639e-05	-1.85933e-05	-1.07365e-05	-3.37256e-06	3.4219e-06	9.60241e-06	1.51273e-05	1.99854e-05	2.4166e-05	2.76833e-05	3.0547e-05	3.27825e-05	3.44028e-05	3.5425e-05	3.5843e-05	3.56445e-05	3.47909e-05	3.32063e-05	3.0784e-05	2.75182e-05	2.3524e-05	1.89814e-05	1.38225e-05	6.3774e-06	
-3.0814e-06	-9.11195e-06	-1.36207e-05	-1.59742e-05	-1.6855e-05	-1.64068e-05	-1.48785e-05	-1.24624e-05	-9.34095e-06	-5.70282e-06	-1.70992e-06	2.52057e-06	6.89701e-06	1.1358e-05	1.58613e-05	2.03932e-05	2.49482e-05	2.95438e-05	3.41929e-05	3.89268e-05	4.37596e-05	4.87205e-05	5.38108e-05	5.90475e-05	6.44105e-05	6.98993e-05	7.547e-05	8.11041e-05	8.67348e-05	9.23283e-05	9.77978e-05	0.000103098	0.000108127	0.000112832	0.0001171	0.000120877	0.000124046	0.000126556	0.000128293	0.000129214	0.000129215	0.000128268	0.000126287	0.000123261	0.000119127	0.000113899	0.000107537	0.000100081	9.15211e-05	8.19226e-05	7.13055e-05	5.97597e-05	4.73351e-05	3.41449e-05	2.02671e-05	5.83601e-06	-9.045e-06	-2.42238e-05	-3.95754e-05	-5.49341e-05	-7.01583e-05	-8.50741e-05	-9.95302e-05	-0.000113351	-0.000126384	-0.000138462	-0.000149439	-0.000159166	-0.000167518	-0.000174375	-0.000179644	-0.000183243	-0.000185124	-0.000185255	-0.000183638	-0.000180298	-0.000175292	-0.000168705	-0.000160647	-0.000151256	-0.00014069	-0.000129128	-0.000116764	-0.000103802	-9.04496e-05	-7.69198e-05	-6.34142e-05	-5.01314e-05	-3.72481e-05	-2.49309e-05	-1.33154e-05	-2.52295e-06	7.36077e-06	1.62653e-05	2.4155e-05	3.10062e-05	3.68241e-05	4.16171e-05	4.54113e-05	4.8223e-05	5.00687e-05	5.09418e-05	5.08233e-05	4.96376e-05	4.72724e-05	4.36424e-05	3.87109e-05	3.24397e-05	2.49455e-05	1.62406e-05	4.86958e-06	
-3.98257e-06	-1.19553e-05	-1.80469e-05	-2.11682e-05	-2.21733e-05	-2.12651e-05	-1.88105e-05	-1.51369e-05	-1.05083e-05	-5.15057e-06	7.21798e-07	6.94152e-06	1.33831e-05	1.99664e-05	2.66322e-05	3.33623e-05	4.0147e-05	4.70093e-05	5.39637e-05	6.10497e-05	6.82819e-05	7.56947e-05	8.32832e-05	9.10624e-05	9.89969e-05	0.000107075	0.000115228	0.000123418	0.000131544	0.000139548	0.000147301	0.00015473	0.000161689	0.000168095	0.000173794	0.000178702	0.000182664	0.000185605	0.000187382	0.000187934	0.000187138	0.000184957	0.000181297	0.00017615	0.000169455	0.000161238	0.000151474	0.000140222	0.000127499	0.000113394	9.79614e-05	8.13234e-05	6.35682e-05	4.48461e-05	2.52778e-05	5.03779e-06	-1.57247e-05	-3.68151e-05	-5.80605e-05	-7.92507e-05	-0.000100195	-0.000120675	-0.000140488	-0.000159415	-0.000177254	-0.000193792	-0.00020884	-0.000222205	-0.000233723	-0.000243236	-0.000250619	-0.000255764	-0.000258599	-0.000259078	-0.000257194	-0.000252973	-0.000246481	-0.000237816	-0.000227118	-0.000214557	-0.000200335	-0.000184681	-0.000167847	-0.000150101	-0.00013172	-0.000112986	-9.4177e-05	-7.55628e-05	-5.73934e-05	-3.99023e-05	-2.329e-05	-7.73348e-06	6.63053e-06	1.96915e-05	3.13796e-05	4.16479e-05	5.04835e-05	5.78857e-05	6.38738e-05	6.84603e-05	7.16591e-05	7.34605e-05	7.38171e-05	7.26259e-05	6.97865e-05	6.51835e-05	5.86524e-05	5.00515e-05	3.94655e-05	2.68277e-05	1.08576e-05	
-4.83767e-06	-1.46487e-05	-2.22015e-05	-2.58697e-05	-2.67578e-05	-2.51773e-05	-2.15736e-05	-1.63687e-05	-9.93784e-06	-2.57174e-06	5.4798e-06	1.40104e-05	2.28532e-05	3.19083e-05	4.11008e-05	5.0407e-05	5.9811e-05	6.93399e-05	7.90061e-05	8.8855e-05	9.88959e-05	0.000109165	0.000119644	0.00013034	0.000141195	0.00015218	0.000163191	0.000174166	0.000184961	0.000195485	0.000205566	0.000215092	0.000223873	0.000231792	0.000238652	0.00024434	0.000248668	0.000251538	0.000252785	0.000252339	0.000250064	0.000245926	0.000239833	0.000231788	0.000221745	0.000209751	0.000195805	0.000179996	0.000162368	0.000143048	0.000122123	9.97534e-05	7.60655e-05	5.12475e-05	2.5461e-05	-1.081e-06	-2.81875e-05	-5.56243e-05	-8.31762e-05	-0.000110593	-0.000137639	-0.000164055	-0.000189596	-0.000213997	-0.000237013	-0.000258387	-0.000277887	-0.000295278	-0.000310353	-0.000322917	-0.00033281	-0.000339891	-0.000344061	-0.000345255	-0.000343451	-0.000338667	-0.000330972	-0.000320474	-0.000307333	-0.000291746	-0.000273954	-0.000254232	-0.000232887	-0.000210246	-0.000186657	-0.000162473	-0.000138047	-0.000113726	-8.98391e-05	-6.66932e-05	-4.45627e-05	-2.36897e-05	-4.27353e-06	1.35235e-05	2.95849e-05	4.38281e-05	5.62103e-05	6.67104e-05	7.53298e-05	8.20724e-05	8.69447e-05	8.99157e-05	9.09177e-05	8.98597e-05	8.66233e-05	8.10036e-05	7.2761e-05	6.17078e-05	4.78047e-05	3.08046e-05	9.82324e-06	
-5.53441e-06	-1.69222e-05	-2.56883e-05	-2.96317e-05	-3.00937e-05	-2.75358e-05	-2.25111e-05	-1.55024e-05	-6.9627e-06	2.73316e-06	1.32828e-05	2.44572e-05	3.60576e-05	4.79599e-05	6.00726e-05	7.23687e-05	8.48237e-05	9.74668e-05	0.000110304	0.000123384	0.000136703	0.000150294	0.000164116	0.000178164	0.000192346	0.000206608	0.000220805	0.000234838	0.000248517	0.000261712	0.000274197	0.000285826	0.000296359	0.000305644	0.000313446	0.000319626	0.000323967	0.000326361	0.000326625	0.00032469	0.000320422	0.000313797	0.000304736	0.000293266	0.000279363	0.000263102	0.000244516	0.000223724	0.000200807	0.000175925	0.000149204	0.000120835	9.09844e-05	5.9872e-05	2.76956e-05	-5.29864e-06	-3.88846e-05	-7.27947e-05	-0.000106778	-0.000140549	-0.000173837	-0.000206344	-0.000237786	-0.000267857	-0.000296273	-0.000322733	-0.000346961	-0.000368679	-0.000387638	-0.000403599	-0.000416362	-0.000425749	-0.000431629	-0.000433906	-0.00043254	-0.000427531	-0.000418944	-0.000406889	-0.000391537	-0.000373107	-0.000351874	-0.00032815	-0.000302294	-0.000274692	-0.000245757	-0.000215912	-0.000185589	-0.000155211	-0.00012519	-9.59107e-05	-6.7727e-05	-4.09535e-05	-1.58599e-05	7.33073e-06	2.84455e-05	4.73562e-05	6.398e-05	7.82642e-05	9.01859e-05	9.97325e-05	0.000106884	0.000111587	0.000113779	0.000113354	0.000110124	0.000103828	9.4198e-05	8.09407e-05	6.3806e-05	4.23443e-05	1.61237e-05	
-6.05143e-06	-1.863e-05	-2.82399e-05	-3.21139e-05	-3.1822e-05	-2.79524e-05	-2.11887e-05	-1.20935e-05	-1.17021e-06	1.11502e-05	2.45e-05	3.86167e-05	5.32825e-05	6.83568e-05	8.37266e-05	9.93599e-05	0.000115223	0.000131343	0.000147715	0.000164383	0.000181327	0.000198565	0.000216028	0.000233687	0.000251408	0.000269104	0.00028658	0.000303697	0.00032021	0.000335945	0.000350628	0.00036407	0.000375988	0.0003862	0.000394437	0.000400546	0.00040429	0.000405559	0.000404169	0.000400061	0.000393116	0.000383331	0.000370653	0.000355137	0.000336793	0.000315729	0.000292013	0.000265798	0.0002372	0.000206412	0.000173592	0.000138963	0.000102719	6.51091e-05	2.63586e-05	-1.326e-05	-5.34935e-05	-9.40476e-05	-0.000134644	-0.000174967	-0.000214717	-0.000253561	-0.000291183	-0.000327239	-0.000361405	-0.000393337	-0.000422717	-0.00044922	-0.000472552	-0.000492425	-0.000508596	-0.00052084	-0.000528988	-0.000532905	-0.000532523	-0.000527816	-0.000518837	-0.000505685	-0.000488541	-0.000467634	-0.000443267	-0.000415785	-0.000385597	-0.000353141	-0.000318896	-0.000283354	-0.000247027	-0.000210417	-0.000174021	-0.000138308	-0.000103716	-7.06406e-05	-3.94296e-05	-1.03768e-05	1.6278e-05	4.03501e-05	6.17038e-05	8.02464e-05	9.59208e-05	0.00010868	0.000118473	0.000125244	0.000128913	0.000129324	0.00012625	0.000119419	0.000108496	9.30362e-05	7.26245e-05	4.66731e-05	1.52054e-05	
-6.28215e-06	-1.95453e-05	-2.95306e-05	-3.29024e-05	-3.14717e-05	-2.59367e-05	-1.70861e-05	-5.57446e-06	8.03366e-06	2.32754e-05	3.97406e-05	5.7126e-05	7.51878e-05	9.37794e-05	0.000112771	0.000132121	0.000151782	0.00017178	0.000192089	0.000212745	0.000233699	0.000254949	0.000276387	0.000297952	0.000319459	0.00034078	0.000361661	0.00038192	0.000401252	0.000419442	0.000436161	0.000451188	0.000464199	0.000474991	0.000483273	0.000488881	0.000491579	0.000491262	0.00048776	0.000481035	0.000470993	0.000457663	0.000441022	0.000421162	0.000398128	0.000372064	0.00034307	0.000311332	0.000276999	0.000240289	0.000201387	0.000160539	0.000117961	7.39236e-05	2.86708e-05	-1.75059e-05	-6.4334e-05	-0.000111499	-0.000158702	-0.000205604	-0.00025188	-0.000297169	-0.000341123	-0.000383364	-0.00042353	-0.000461235	-0.000496117	-0.000527799	-0.000555942	-0.000580201	-0.000600286	-0.000615915	-0.000626874	-0.000632978	-0.000634123	-0.000630244	-0.000621373	-0.000607589	-0.00058907	-0.000566048	-0.000538848	-0.000507842	-0.000473483	-0.000436257	-0.00039671	-0.000355403	-0.000312926	-0.000269864	-0.000226803	-0.000184296	-0.000142875	-0.000103018	-6.51598e-05	-2.9671e-05	3.13364e-06	3.30039e-05	5.97446e-05	8.32152e-05	0.000103308	0.000119935	0.000133024	0.000142497	0.000148225	0.000150015	0.000147629	0.000140746	0.000128929	0.000111619	8.8269e-05	5.80741e-05	2.148e-05	
