6.5884e-08	6.12864e-07	1.63492e-06	3.25506e-06	5.3836e-06	7.92041e-06	1.07086e-05	1.3669e-05	1.66678e-05	1.96521e-05	2.25172e-05	2.52371e-05	2.77317e-05	2.99966e-05	3.19709e-05	3.36668e-05	3.50375e-05	3.61066e-05	3.68376e-05	3.72614e-05	3.73477e-05	3.71315e-05	3.65857e-05	3.57465e-05	3.45877e-05	3.31443e-05	3.13895e-05	2.93557e-05	2.7014e-05	2.43937e-05	2.14633e-05	1.82482e-05	1.47145e-05	1.08842e-05	6.7213e-06	2.24447e-06	-2.58336e-06	-7.74602e-06	-1.32809e-05	-1.91734e-05	-2.54604e-05	-3.21279e-05	-3.92111e-05	-4.6696e-05	-5.46152e-05	-6.29538e-05	-7.17411e-05	-8.09603e-05	-9.06367e-05	-0.000100751	-0.000111324	-0.000122334	-0.000133795	-0.000145683	-0.000158005	-0.000170732	-0.000183867	-0.000197376	-0.000211254	-0.000225462	-0.000239988	-0.000254788	-0.000269844	-0.000285105	-0.000300546	-0.000316111	-0.000331767	-0.000347455	-0.000363135	-0.000378741	-0.000394229	-0.000409529	-0.00042459	-0.000439342	-0.000453728	-0.000467675	-0.000481124	-0.000494001	-0.000506246	-0.000517786	-0.00052856	-0.000538497	-0.000547538	-0.000555616	-0.000562675	-0.000568654	-0.000573503	-0.000577168	-0.000579605	-0.000580771	-0.000580631	-0.000579151	-0.000576309	-0.000572083	-0.000566464	-0.000559443	-0.000551026	-0.000541219	-0.000530042	-0.000517518	-0.000503683	-0.000488575	-0.000472246	-0.000454751	-0.000436157	-0.000416535	-0.000395967	-0.000374535	-0.000352337	-0.000329466	-0.000306029	-0.000282132	-0.000257887	-0.000233406	-0.000208807	-0.000184204	-0.000159715	-0.000135455	-0.000111538	-8.80719e-05	-6.51659e-05	-4.29193e-05	-2.14296e-05	-7.84062e-07	1.89335e-05	3.7651e-05	5.53009e-05	7.18287e-05	8.7185e-05	0.000101334	0.000114245	0.000125902	0.000136293	0.000145421	0.000153291	0.000159924	0.000165343	0.000169582	0.000172678	0.000174679	0.000175633	0.000175596	0.000174625	0.000172783	0.000170131	0.000166734	0.000162656	0.000157963	0.000152715	0.000146979	0.000140811	0.000134271	0.000127414	0.000120293	0.000112957	0.000105455	9.783e-05	9.01285e-05	8.23895e-05	7.46581e-05	6.69739e-05	5.9385e-05	5.19366e-05	4.46854e-05	3.76887e-05	3.1019e-05	2.47521e-05	1.89818e-05	1.38057e-05	9.33729e-06	5.68379e-06	2.94598e-06	1.18772e-06	3.40202e-07	3.00103e-08	
2.66762e-07	1.8419e-06	4.93277e-06	9.60614e-06	1.56373e-05	2.27408e-05	3.05433e-05	3.8767e-05	4.7104e-05	5.53503e-05	6.32725e-05	7.07385e-05	7.75813e-05	8.37276e-05	8.90631e-05	9.35597e-05	9.71423e-05	9.98155e-05	0.000101532	0.000102317	0.00010214	0.000101041	9.8996e-05	9.60489e-05	9.21795e-05	8.74288e-05	8.17742e-05	7.52509e-05	6.783e-05	5.95385e-05	5.034e-05	4.02523e-05	2.92315e-05	1.72867e-05	4.36728e-06	-9.52455e-06	-2.4444e-05	-4.03937e-05	-5.7431e-05	-7.55611e-05	-9.48403e-05	-0.000115274	-0.000136914	-0.000159763	-0.000183869	-0.000209228	-0.000235878	-0.000263809	-0.00029305	-0.000323579	-0.000355413	-0.000388521	-0.000422904	-0.000458517	-0.000495346	-0.000533334	-0.000572448	-0.000612615	-0.000653785	-0.000695869	-0.000738797	-0.000782463	-0.000826781	-0.000871626	-0.000916892	-0.00096244	-0.00100815	-0.00105386	-0.00109943	-0.00114469	-0.0011895	-0.00123366	-0.00127702	-0.00131938	-0.00136056	-0.00140038	-0.00143866	-0.00147518	-0.00150978	-0.00154227	-0.00157245	-0.00160014	-0.00162517	-0.00164737	-0.00166658	-0.00168263	-0.00169539	-0.00170472	-0.00171049	-0.00171261	-0.00171096	-0.00170549	-0.00169611	-0.0016828	-0.00166552	-0.00164426	-0.00161905	-0.00158992	-0.00155692	-0.00152013	-0.00147965	-0.0014356	-0.00138812	-0.00133739	-0.00128358	-0.0012269	-0.00116757	-0.00110584	-0.00104196	-0.000976218	-0.000908889	-0.000840276	-0.000770687	-0.000700438	-0.000629851	-0.000559246	-0.000488949	-0.000419276	-0.000350546	-0.000283063	-0.000217125	-0.000153013	-9.09985e-05	-3.13293e-05	2.57609e-05	8.00641e-05	0.000131391	0.00017958	0.000224491	0.000266014	0.00030406	0.000338571	0.000369512	0.000396875	0.000420675	0.000440955	0.000457774	0.000471219	0.000481388	0.000488405	0.0004924	0.000493526	0.000491937	0.000487803	0.000481297	0.000472597	0.000461883	0.000449338	0.000435138	0.000419462	0.000402479	0.000384359	0.000365259	0.000345334	0.000324729	0.000303585	0.000282035	0.000260209	0.000238231	0.000216229	0.000194329	0.000172667	0.000151382	0.000130634	0.000110595	9.14655e-05	7.3465e-05	5.68491e-05	4.18936e-05	2.89002e-05	1.81655e-05	9.96346e-06	4.43857e-06	1.40469e-06	1.71228e-07	
4.34912e-07	3.074e-06	8.18043e-06	1.55707e-05	2.4851e-05	3.56024e-05	4.73184e-05	5.95852e-05	7.19695e-05	8.41563e-05	9.58141e-05	0.000106726	0.000116654	0.000125466	0.000133	0.000139189	0.000143929	0.000147205	0.000148951	0.000149186	0.000147871	0.000145042	0.000140677	0.000134817	0.000127444	0.000118598	0.000108257	9.64539e-05	8.31568e-05	6.83882e-05	5.21048e-05	3.43166e-05	1.49691e-05	-5.93959e-06	-2.84732e-05	-5.26432e-05	-7.85196e-05	-0.00010612	-0.000135516	-0.000166727	-0.000199824	-0.000234824	-0.000271791	-0.000310735	-0.000351709	-0.000394716	-0.000439792	-0.000486927	-0.00053614	-0.000587403	-0.000640716	-0.00069603	-0.000753322	-0.000812521	-0.000873579	-0.000936401	-0.00100091	-0.00106699	-0.00113454	-0.0012034	-0.00127345	-0.00134451	-0.00141642	-0.00148898	-0.00156201	-0.00163527	-0.00170856	-0.00178163	-0.00185425	-0.00192614	-0.00199705	-0.00206671	-0.00213483	-0.00220113	-0.00226534	-0.00232715	-0.00238627	-0.00244242	-0.00249532	-0.00254467	-0.00259021	-0.00263165	-0.00266875	-0.00270125	-0.00272892	-0.00275154	-0.0027689	-0.00278081	-0.00278711	-0.00278765	-0.00278231	-0.00277099	-0.00275361	-0.00273013	-0.00270052	-0.00266481	-0.00262302	-0.00257523	-0.00252155	-0.00246209	-0.00239704	-0.00232657	-0.00225093	-0.00217036	-0.00208515	-0.00199561	-0.0019021	-0.00180496	-0.0017046	-0.00160143	-0.00149587	-0.00138837	-0.0012794	-0.00116941	-0.00105889	-0.000948325	-0.000838186	-0.000728953	-0.000621096	-0.000515074	-0.000411332	-0.000310296	-0.000212373	-0.000117943	-2.73611e-05	5.90496e-05	0.000140995	0.000218221	0.000290502	0.000357657	0.000419536	0.000476035	0.00052708	0.000572642	0.000612724	0.00064737	0.000676653	0.000700682	0.000719591	0.000733549	0.00074274	0.000747379	0.000747692	0.000743924	0.000736331	0.000725178	0.000710734	0.000693276	0.000673074	0.000650402	0.000625523	0.000598702	0.000570188	0.000540227	0.000509051	0.000476891	0.000443962	0.000410479	0.000376648	0.000342681	0.000308785	0.000275183	0.000242104	0.000209804	0.000178553	0.000148661	0.000120465	9.43429e-05	7.06988e-05	4.99648e-05	3.25656e-05	1.8879e-05	9.11418e-06	3.15009e-06	4.22262e-07	
6.39763e-07	4.35591e-06	1.1316e-05	2.10225e-05	3.2897e-05	4.64247e-05	6.102e-05	7.61884e-05	9.14131e-05	0.000106302	0.00012045	0.000133578	0.000145389	0.000155703	0.000164313	0.000171121	0.000175992	0.000178887	0.000179724	0.000178505	0.000175183	0.000169783	0.000162276	0.0001527	0.00014103	0.000127303	0.000111491	9.36214e-05	7.36569e-05	5.1613e-05	2.74382e-05	1.13391e-06	-2.73644e-05	-5.80685e-05	-9.10536e-05	-0.000126342	-0.000164015	-0.0002041	-0.00024668	-0.000291783	-0.000339487	-0.000389815	-0.000442835	-0.000498559	-0.000557039	-0.00061827	-0.000682284	-0.000749057	-0.000818595	-0.000890849	-0.000965795	-0.00104336	-0.00112348	-0.00120605	-0.00129099	-0.00137815	-0.0014674	-0.00155858	-0.0016515	-0.00174598	-0.0018418	-0.00193871	-0.00203649	-0.00213486	-0.00223354	-0.00233222	-0.00243062	-0.00252839	-0.0026252	-0.00272071	-0.00281457	-0.0029064	-0.00299586	-0.00308256	-0.00316613	-0.0032462	-0.0033224	-0.00339436	-0.00346173	-0.00352415	-0.00358128	-0.0036328	-0.00367838	-0.00371772	-0.00375056	-0.00377663	-0.00379569	-0.00380753	-0.00381197	-0.00380885	-0.00379803	-0.00377943	-0.00375297	-0.00371863	-0.0036764	-0.00362633	-0.00356849	-0.00350299	-0.00342998	-0.00334964	-0.0032622	-0.00316793	-0.00306711	-0.00296007	-0.0028472	-0.00272888	-0.00260555	-0.00247768	-0.00234574	-0.00221025	-0.00207175	-0.00193079	-0.00178794	-0.00164379	-0.00149892	-0.00135394	-0.00120943	-0.00106599	-0.000924207	-0.000784649	-0.000647877	-0.000514424	-0.000384807	-0.000259507	-0.00013898	-2.3642e-05	8.61233e-05	0.000189978	0.000287622	0.000378803	0.000463313	0.000540992	0.000611722	0.00067544	0.000732121	0.000781791	0.000824515	0.000860402	0.000889599	0.00091229	0.000928689	0.000939044	0.000943625	0.000942727	0.00093666	0.000925753	0.000910339	0.000890767	0.000867379	0.000840527	0.000810552	0.000777797	0.000742592	0.000705265	0.000666128	0.000625492	0.000583652	0.000540904	0.000497533	0.000453831	0.000410089	0.00036661	0.000323709	0.000281726	0.000241023	0.000201998	0.00016508	0.000130738	9.9465e-05	7.17765e-05	4.81703e-05	2.90828e-05	1.48008e-05	5.41245e-06	7.74135e-07	
7.94833e-07	5.39193e-06	1.38587e-05	2.54056e-05	3.92752e-05	5.4849e-05	7.1472e-05	8.85946e-05	0.000105645	0.000122176	0.000137733	0.000151988	0.0001646	0.000175351	0.000183999	0.000190415	0.000194437	0.000196005	0.000195017	0.000191459	0.000185268	0.00017646	0.000164993	0.000150898	0.000134138	0.000114745	9.2681e-05	6.79668e-05	4.05549e-05	1.04534e-05	-2.23991e-05	-5.80094e-05	-9.64521e-05	-0.000137748	-0.000181981	-0.000229182	-0.000279441	-0.000332792	-0.000389322	-0.000449065	-0.0005121	-0.000578449	-0.000648177	-0.00072129	-0.000797831	-0.000877783	-0.000961162	-0.00104792	-0.00113805	-0.00123146	-0.0013281	-0.00142786	-0.00153064	-0.00163629	-0.00174467	-0.00185558	-0.00196883	-0.0020842	-0.00220145	-0.0023203	-0.00244048	-0.00256168	-0.00268357	-0.0028058	-0.00292803	-0.00304986	-0.00317092	-0.00329078	-0.00340905	-0.00352529	-0.00363908	-0.00374997	-0.00385754	-0.00396132	-0.0040609	-0.00415582	-0.00424567	-0.00433002	-0.00440847	-0.0044806	-0.00454606	-0.00460446	-0.00465548	-0.00469877	-0.00473405	-0.00476105	-0.00477951	-0.00478923	-0.00479002	-0.00478173	-0.00476424	-0.00473747	-0.00470139	-0.00465597	-0.00460127	-0.00453734	-0.0044643	-0.0043823	-0.00429154	-0.00419226	-0.00408472	-0.00396924	-0.00384618	-0.00371592	-0.0035789	-0.00343558	-0.00328646	-0.00313207	-0.00297296	-0.00280972	-0.00264297	-0.00247333	-0.00230145	-0.00212798	-0.00195361	-0.00177901	-0.00160485	-0.00143181	-0.00126056	-0.00109176	-0.000926042	-0.000764032	-0.000606325	-0.000453486	-0.000306051	-0.000164513	-2.93333e-05	9.90781e-05	0.000220351	0.000334169	0.000440261	0.000538411	0.000628452	0.000710274	0.000783815	0.000849068	0.000906074	0.000954926	0.000995758	0.00102875	0.00105413	0.00107215	0.00108311	0.00108731	0.00108512	0.00107689	0.001063	0.00104385	0.00101985	0.000991398	0.0009589	0.000922767	0.000883395	0.000841184	0.000796517	0.000749777	0.000701334	0.00065156	0.000600813	0.000549464	0.000497876	0.000446434	0.000395525	0.00034557	0.000297005	0.000250304	0.000205969	0.000164539	0.000126572	9.26464e-05	6.33181e-05	3.90987e-05	2.04144e-05	7.63788e-06	1.1049e-06	
9.07508e-07	6.14756e-06	1.57133e-05	2.85943e-05	4.38692e-05	6.08129e-05	7.87012e-05	9.69379e-05	0.000114911	0.000132139	0.000148129	0.000162522	0.000174943	0.000185144	0.000192856	0.000197925	0.000200165	0.000199496	0.000195795	0.000189033	0.00017913	0.00016609	0.000149856	0.000130447	0.000107815	8.19817e-05	5.28964e-05	2.05717e-05	-1.50511e-05	-5.39733e-05	-9.62663e-05	-0.000141946	-0.000191095	-0.000243743	-0.000299981	-0.000359845	-0.00042343	-0.000490772	-0.000561961	-0.000637027	-0.000716046	-0.000799034	-0.000886045	-0.000977073	-0.00107214	-0.00117122	-0.00127429	-0.00138128	-0.00149215	-0.00160678	-0.00172506	-0.00184685	-0.001972	-0.0021003	-0.00223156	-0.00236551	-0.00250192	-0.00264047	-0.00278087	-0.00292277	-0.00306582	-0.00320964	-0.00335383	-0.00349796	-0.0036416	-0.0037843	-0.0039256	-0.00406502	-0.00420208	-0.00433627	-0.00446712	-0.00459413	-0.00471679	-0.00483461	-0.00494712	-0.00505382	-0.00515427	-0.00524799	-0.00533456	-0.00541355	-0.00548456	-0.00554723	-0.00560119	-0.00564612	-0.00568172	-0.00570773	-0.00572392	-0.00573008	-0.00572604	-0.00571167	-0.00568689	-0.00565164	-0.0056059	-0.00554969	-0.00548309	-0.00540619	-0.00531916	-0.00522218	-0.00511547	-0.00499932	-0.00487404	-0.00473999	-0.00459756	-0.00444718	-0.00428933	-0.00412452	-0.00395329	-0.00377621	-0.00359389	-0.00340697	-0.00321609	-0.00302194	-0.00282522	-0.00262664	-0.00242692	-0.0022268	-0.00202701	-0.00182829	-0.00163135	-0.00143693	-0.00124571	-0.00105839	-0.000875625	-0.000698044	-0.00052625	-0.000360803	-0.000202228	-5.09996e-05	9.24474e-05	0.000227734	0.000354528	0.000472558	0.000581601	0.000681496	0.000772134	0.000853467	0.000925498	0.000988289	0.00104195	0.00108664	0.00112257	0.00114999	0.0011692	0.00118052	0.0011843	0.00118095	0.00117085	0.00115446	0.00113219	0.00110451	0.00107186	0.00103472	0.000993524	0.000948742	0.000900818	0.000850199	0.000797322	0.000742626	0.000686541	0.000629505	0.000571955	0.000514343	0.000457128	0.000400797	0.000345853	0.000292833	0.0002423	0.000194847	0.00015109	0.000111662	7.71842e-05	4.82763e-05	2.55475e-05	9.67059e-06	1.40756e-06	
9.81579e-07	6.63948e-06	1.69032e-05	3.06086e-05	4.67048e-05	6.43707e-05	8.28145e-05	0.000101398	0.000119475	0.00013654	0.000152076	0.000165698	0.000177012	0.000185746	0.000191611	0.00019443	0.000194	0.000190222	0.000182954	0.000172151	0.000157716	0.000139638	0.000117846	9.23453e-05	6.30738e-05	3.004e-05	-6.81868e-06	-4.7501e-05	-9.20777e-05	-0.00014056	-0.000193029	-0.000249509	-0.000310093	-0.000374813	-0.000443768	-0.000516995	-0.000594591	-0.00067659	-0.000763079	-0.00085408	-0.00094966	-0.00104982	-0.0011546	-0.00126397	-0.00137794	-0.00149643	-0.00161941	-0.00174676	-0.0018784	-0.00201417	-0.00215392	-0.00229744	-0.00244453	-0.00259492	-0.00274836	-0.00290452	-0.00306309	-0.00322369	-0.00338596	-0.00354948	-0.00371383	-0.00387854	-0.00404315	-0.00420716	-0.00437009	-0.0045314	-0.00469058	-0.00484708	-0.00500036	-0.00514989	-0.00529512	-0.00543551	-0.00557053	-0.00569965	-0.00582236	-0.00593816	-0.00604656	-0.00614709	-0.00623932	-0.00632281	-0.00639718	-0.00646204	-0.00651706	-0.00656193	-0.00659636	-0.0066201	-0.00663295	-0.00663473	-0.00662529	-0.00660454	-0.0065724	-0.00652886	-0.00647393	-0.00640766	-0.00633016	-0.00624155	-0.00614202	-0.00603178	-0.0059111	-0.00578028	-0.00563967	-0.00548964	-0.00533061	-0.00516306	-0.00498748	-0.00480439	-0.00461438	-0.00441804	-0.004216	-0.00400893	-0.00379751	-0.00358244	-0.00336446	-0.00314431	-0.00292275	-0.00270055	-0.00247847	-0.0022573	-0.0020378	-0.00182073	-0.00160684	-0.00139686	-0.00119151	-0.000991467	-0.000797388	-0.000609889	-0.000429554	-0.000256916	-9.24681e-05	6.3351e-05	0.000210151	0.000347601	0.000475422	0.000593398	0.000701368	0.000799234	0.000886954	0.000964547	0.00103209	0.0010897	0.00113758	0.00117594	0.00120507	0.00122529	0.00123695	0.00124044	0.00123619	0.00122464	0.00120624	0.0011815	0.00115088	0.0011149	0.00107405	0.00102884	0.000979772	0.000927346	0.000872058	0.000814409	0.000754893	0.00069401	0.000632262	0.000570163	0.000508236	0.000447027	0.000387098	0.000329041	0.00027347	0.000221033	0.000172393	0.000128243	8.92909e-05	5.62809e-05	3.00154e-05	1.14387e-05	1.67041e-06	
1.0199e-06	6.89045e-06	1.7482e-05	3.15272e-05	4.78816e-05	6.56476e-05	8.39742e-05	0.000102185	0.000119606	0.000135714	0.000149972	0.000161984	0.000171337	0.000177747	0.000180905	0.000180624	0.00017668	0.000168959	0.000157302	0.000141651	0.00012189	9.79947e-05	6.98759e-05	3.75253e-05	8.66216e-07	-4.01064e-05	-8.54694e-05	-0.000135233	-0.000189481	-0.000248234	-0.000311583	-0.000379561	-0.000452265	-0.000529734	-0.000612068	-0.000699303	-0.000791535	-0.00088879	-0.000991147	-0.00109862	-0.00121125	-0.00132902	-0.00145196	-0.00157999	-0.00171311	-0.00185119	-0.00199416	-0.00214188	-0.00229419	-0.00245088	-0.00261177	-0.00277657	-0.00294503	-0.00311681	-0.00329159	-0.00346898	-0.0036486	-0.00383001	-0.00401276	-0.00419636	-0.00438034	-0.00456415	-0.00474728	-0.00492917	-0.00510926	-0.00528696	-0.00546173	-0.00563295	-0.00580006	-0.00596248	-0.00611964	-0.00627096	-0.0064159	-0.00655392	-0.00668448	-0.00680709	-0.00692127	-0.00702654	-0.00712248	-0.00720867	-0.00728474	-0.00735032	-0.00740511	-0.0074488	-0.00748116	-0.00750195	-0.007511	-0.00750816	-0.00749331	-0.00746637	-0.00742733	-0.00737617	-0.00731294	-0.00723772	-0.00715063	-0.00705183	-0.00694152	-0.00681994	-0.00668737	-0.00654412	-0.00639056	-0.00622707	-0.00605411	-0.00587213	-0.00568165	-0.00548321	-0.00527739	-0.0050648	-0.00484609	-0.00462193	-0.00439301	-0.00416006	-0.00392383	-0.00368506	-0.00344455	-0.00320308	-0.00296145	-0.00272046	-0.0024809	-0.00224358	-0.00200927	-0.00177876	-0.00155278	-0.00133208	-0.00111734	-0.000909252	-0.000708431	-0.000515473	-0.000330925	-0.000155282	1.10078e-05	0.000167555	0.000314024	0.000450142	0.000575691	0.00069052	0.000794534	0.000887706	0.000970061	0.00104169	0.00110274	0.00115341	0.00119394	0.00122465	0.00124586	0.00125797	0.00126139	0.00125658	0.00124399	0.00122415	0.00119754	0.00116471	0.00112619	0.00108253	0.00103426	0.000981949	0.000926131	0.000867363	0.000806194	0.000743184	0.000678888	0.000613881	0.000548741	0.000484067	0.000420474	0.000358605	0.000299122	0.00024272	0.00019012	0.000142081	9.94017e-05	6.29601e-05	3.37372e-05	1.29098e-05	1.88857e-06	
1.0258e-06	6.92326e-06	1.7506e-05	3.14424e-05	4.75233e-05	6.47968e-05	8.23659e-05	9.95235e-05	0.000115573	0.000129978	0.000142189	0.000151803	0.000158395	0.000161674	0.000161318	0.000157128	0.000148867	0.000136409	0.00011958	9.83055e-05	7.24547e-05	4.19877e-05	6.79951e-06	-3.31325e-05	-7.79017e-05	-0.000127526	-0.000182098	-0.000241638	-0.000306244	-0.000375945	-0.000450842	-0.000530972	-0.00061644	-0.000707284	-0.000803603	-0.000905431	-0.00101285	-0.00112589	-0.0012446	-0.00136898	-0.00149906	-0.00163479	-0.00177616	-0.00192307	-0.00207546	-0.00223318	-0.0023961	-0.00256402	-0.00273675	-0.00291402	-0.00309556	-0.00328105	-0.00347016	-0.00366248	-0.00385762	-0.00405514	-0.00425458	-0.00445542	-0.00465716	-0.00485925	-0.00506114	-0.00526225	-0.00546198	-0.00565974	-0.00585492	-0.0060469	-0.00623507	-0.00641883	-0.00659756	-0.00677066	-0.00693755	-0.00709765	-0.00725042	-0.0073953	-0.00753179	-0.00765939	-0.00777763	-0.00788606	-0.00798428	-0.00807189	-0.00814855	-0.00821393	-0.00826775	-0.00830973	-0.00833967	-0.00835737	-0.00836267	-0.00835546	-0.00833566	-0.00830321	-0.0082581	-0.00820037	-0.00813007	-0.00804729	-0.00795218	-0.00784491	-0.00772568	-0.00759475	-0.0074524	-0.00729894	-0.00713475	-0.00696022	-0.00677578	-0.0065819	-0.0063791	-0.0061679	-0.0059489	-0.0057227	-0.00548993	-0.00525128	-0.00500744	-0.00475914	-0.00450713	-0.00425217	-0.00399506	-0.0037366	-0.0034776	-0.00321887	-0.00296125	-0.00270555	-0.00245259	-0.00220317	-0.00195808	-0.00171809	-0.00148394	-0.00125634	-0.00103599	-0.00082351	-0.000619511	-0.000424542	-0.000239106	-6.36501e-05	0.000101432	0.000255809	0.000399207	0.000531417	0.000652289	0.000761743	0.000859754	0.000946366	0.00102168	0.00108585	0.0011391	0.0011817	0.00121396	0.00123626	0.00124899	0.0012526	0.00124756	0.00123437	0.00121357	0.00118571	0.00115133	0.00111101	0.00106534	0.0010149	0.000960286	0.000902095	0.000840926	0.000777387	0.000712087	0.000645649	0.000578703	0.000511899	0.000445899	0.000381393	0.00031909	0.000259736	0.000204109	0.00015304	0.000107423	6.82581e-05	3.66851e-05	1.40736e-05	2.06084e-06	
1.00301e-06	6.76069e-06	1.70288e-05	3.04425e-05	4.57529e-05	6.19736e-05	7.81761e-05	9.36336e-05	0.000107633	0.00011963	0.000129068	0.000135541	0.000138618	0.000138004	0.000133368	0.000124506	0.000111167	9.32167e-05	7.0465e-05	4.28266e-05	1.01541e-05	-2.76061e-05	-7.05759e-05	-0.000118792	-0.000172363	-0.000231322	-0.000295775	-0.000365754	-0.000441369	-0.000522656	-0.000609726	-0.000702618	-0.00080144	-0.000906228	-0.00101708	-0.00113401	-0.00125711	-0.00138637	-0.00152184	-0.00166348	-0.0018113	-0.00196521	-0.00212517	-0.00229103	-0.0024627	-0.00263996	-0.00282265	-0.0030105	-0.00320325	-0.00340057	-0.00360215	-0.00380758	-0.00401647	-0.00422834	-0.00444275	-0.00465917	-0.00487707	-0.0050959	-0.00531508	-0.00553401	-0.00575207	-0.00596865	-0.0061831	-0.0063948	-0.00660309	-0.00680734	-0.00700692	-0.0072012	-0.00738956	-0.0075714	-0.00774615	-0.00791322	-0.00807208	-0.0082222	-0.00836309	-0.00849429	-0.00861534	-0.00872584	-0.00882539	-0.00891366	-0.00899032	-0.00905508	-0.00910768	-0.0091479	-0.00917554	-0.00919045	-0.0091925	-0.0091816	-0.00915768	-0.00912072	-0.00907072	-0.00900772	-0.00893179	-0.00884305	-0.00874162	-0.00862769	-0.00850146	-0.00836318	-0.00821312	-0.00805161	-0.00787899	-0.00769564	-0.007502	-0.00729851	-0.00708568	-0.00686403	-0.00663413	-0.00639657	-0.00615199	-0.00590105	-0.00564444	-0.00538288	-0.00511712	-0.00484794	-0.00457612	-0.00430247	-0.00402782	-0.00375299	-0.00347884	-0.00320621	-0.00293593	-0.00266883	-0.00240575	-0.00214749	-0.00189482	-0.00164852	-0.0014093	-0.00117785	-0.000954832	-0.000740847	-0.000536454	-0.000342156	-0.000158406	1.44069e-05	0.00017595	0.000325956	0.000464219	0.000590601	0.000705025	0.000807482	0.000898025	0.00097677	0.00104389	0.00109962	0.00114425	0.00117812	0.0012016	0.00121513	0.00121918	0.00121425	0.00120086	0.00117958	0.00115097	0.00111564	0.00107419	0.00102724	0.000975423	0.000919371	0.000859724	0.000797138	0.000732264	0.000665775	0.000598344	0.000530667	0.000463453	0.000397436	0.000333372	0.000272061	0.000214337	0.000161106	0.00011335	7.21793e-05	3.88668e-05	1.49351e-05	2.18824e-06	
