0	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0	
0	-0.0022492	0.0273125	0.0495951	0.060715	0.0673998	0.072293	0.0762647	0.0795424	0.0822733	0.084588	0.086582	0.0883222	0.0898576	0.0912256	0.0924554	0.0935698	0.0945868	0.0955205	0.0963824	0.0971816	0.0979255	0.0986203	0.0992709	0.0998815	0.100455	0.100995	0.101504	0.101982	0.102433	0.102856	0.103253	0.103624	0.10397	0.104291	0.104587	0.104858	0.105104	0.105324	0.105517	0.105684	0.105822	0.105932	0.106012	0.106061	0.106077	0.10606	0.106008	0.105918	0.10579	0.105621	0.105408	0.105149	0.104841	0.104479	0.10406	0.103578	0.103025	0.102393	0.10167	0.10084	0.0998822	0.0987665	0.0974512	0.095877	0.0939584	0.0915649	0.0884897	0.0844852	0.0794635	0.0731356	0.0620426	0.0346963	-0.00250696	0	
0	-0.0129565	-0.0141643	-0.00261891	0.0120924	0.025012	0.0346586	0.0418848	0.047659	0.0524866	0.0566109	0.0601833	0.0633176	0.0661001	0.0685955	0.0708523	0.0729083	0.0747933	0.0765313	0.0781416	0.0796397	0.0810385	0.0823485	0.0835784	0.0847353	0.0858252	0.0868529	0.0878226	0.0887375	0.0896002	0.0904128	0.0911769	0.0918936	0.0925636	0.0931873	0.0937647	0.0942957	0.0947796	0.0952156	0.0956028	0.0959397	0.0962248	0.0964564	0.0966324	0.0967508	0.0968089	0.0968042	0.0967336	0.0965939	0.0963814	0.096092	0.0957213	0.0952638	0.0947137	0.0940637	0.0933053	0.0924277	0.091418	0.0902592	0.0889295	0.0873997	0.0856305	0.0835681	0.0811367	0.0782275	0.0746815	0.0702754	0.0647005	0.0573975	0.0470158	0.0313328	0.0103462	-0.0092971	-0.0127334	0	
0	-0.00778855	-0.0150625	-0.0140231	-0.00715545	0.00148126	0.00985089	0.0173297	0.0237971	0.0293801	0.034265	0.0385973	0.0424776	0.0459801	0.0491641	0.0520777	0.0547593	0.0572398	0.0595446	0.0616946	0.0637069	0.065596	0.0673736	0.0690499	0.0706332	0.0721304	0.0735473	0.0748887	0.0761585	0.0773599	0.0784952	0.0795665	0.0805749	0.0815214	0.0824062	0.0832294	0.0839903	0.0846884	0.0853222	0.0858904	0.0863911	0.0868221	0.087181	0.0874649	0.0876707	0.087795	0.087834	0.0877836	0.0876389	0.0873951	0.0870462	0.0865859	0.0860068	0.0853005	0.084457	0.0834643	0.0823079	0.0809698	0.0794272	0.0776505	0.075601	0.0732269	0.0704577	0.0671969	0.0633115	0.0586165	0.0528435	0.0456006	0.0363673	0.0245864	0.0101179	-0.00476691	-0.0134115	-0.00884037	0	
0	-0.00324904	-0.00971373	-0.0138041	-0.0131961	-0.00915273	-0.00359029	0.00222071	0.00777406	0.0129453	0.017716	0.0221032	0.0261418	0.0298707	0.0333257	0.0365378	0.0395341	0.0423379	0.0449691	0.047445	0.0497802	0.0519873	0.0540769	0.0560581	0.0579388	0.0597253	0.0614233	0.0630372	0.0645708	0.066027	0.0674082	0.0687162	0.0699519	0.0711161	0.0722088	0.0732298	0.0741783	0.075053	0.0758524	0.0765745	0.0772169	0.0777769	0.0782515	0.0786369	0.0789295	0.0791248	0.0792182	0.0792043	0.0790773	0.078831	0.0784581	0.0779506	0.0772994	0.0764941	0.0755223	0.0743695	0.0730181	0.0714466	0.0696276	0.0675268	0.0650992	0.0622863	0.0590108	0.0551694	0.0506249	0.0452017	0.0386859	0.0308175	0.0213287	0.0103335	-0.000744027	-0.00843027	-0.00894728	-0.00375546	0	
0	-0.00166658	-0.0064318	-0.011085	-0.0130554	-0.0122972	-0.00966512	-0.00601631	-0.0019297	0.00225084	0.00635193	0.0103009	0.01407	0.0176505	0.0210448	0.0242608	0.0273088	0.0301999	0.0329451	0.0355546	0.0380378	0.0404032	0.0426584	0.04481	0.0468639	0.0488251	0.0506979	0.0524857	0.0541914	0.0558174	0.0573653	0.0588364	0.0602311	0.0615497	0.0627919	0.0639568	0.0650434	0.0660498	0.0669742	0.0678139	0.0685662	0.0692277	0.0697948	0.0702632	0.0706284	0.0708853	0.0710283	0.0710513	0.0709476	0.0707096	0.0703291	0.0697967	0.0691019	0.0682326	0.0671748	0.0659121	0.0644246	0.0626884	0.0606738	0.0583436	0.0556509	0.052536	0.0489231	0.0447178	0.0398062	0.0340568	0.0273414	0.0196089	0.0110544	0.00241199	-0.00468429	-0.00783176	-0.00560537	-0.0014797	0	
0	-0.00122514	-0.00472699	-0.00872085	-0.0114649	-0.012414	-0.0117133	-0.00982112	-0.00719516	-0.00416895	-0.000951337	0.00232891	0.00559334	0.00879654	0.0119133	0.0149303	0.0178412	0.0206443	0.0233404	0.0259319	0.0284221	0.0308146	0.0331128	0.0353204	0.0374406	0.0394761	0.0414294	0.0433027	0.0450976	0.0468152	0.0484563	0.0500213	0.0515101	0.0529223	0.0542568	0.0555123	0.0566872	0.0577792	0.0587858	0.0597041	0.0605306	0.0612615	0.0618925	0.062419	0.0628358	0.063137	0.0633165	0.0633674	0.0632821	0.0630523	0.0626688	0.0621211	0.0613978	0.0604855	0.0593692	0.0580309	0.0564497	0.0546006	0.052453	0.0499699	0.0471058	0.0438056	0.0400037	0.0356254	0.030595	0.0248549	0.0184065	0.0113942	0.0042699	-0.00202504	-0.00609388	-0.00674652	-0.00412116	-0.000997736	0	
0	-0.001018	-0.00368608	-0.0069544	-0.00971066	-0.011349	-0.0117524	-0.011097	-0.0096462	-0.00764718	-0.00529623	-0.0027354	-6.13744e-05	0.00266082	0.00538733	0.0080888	0.010746	0.0133464	0.0158822	0.0183487	0.0207432	0.0230644	0.025312	0.0274861	0.0295872	0.0316159	0.0335726	0.0354577	0.0372715	0.039014	0.0406848	0.0422833	0.0438087	0.0452598	0.0466348	0.0479319	0.0491488	0.0502828	0.0513308	0.0522894	0.0531546	0.0539221	0.0545874	0.055145	0.0555893	0.055914	0.0561124	0.0561769	0.0560995	0.055871	0.0554817	0.0549204	0.0541748	0.053231	0.0520731	0.0506828	0.0490389	0.0471162	0.0448854	0.0423117	0.0393547	0.0359684	0.0321042	0.0277167	0.0227778	0.0173055	0.0114164	0.00540451	-0.000173397	-0.00447621	-0.00656359	-0.00599602	-0.00350871	-0.000981289	0	
0	-0.000808163	-0.0029145	-0.00561195	-0.00812843	-0.00996395	-0.0109289	-0.0110389	-0.0104189	-0.00922993	-0.00762342	-0.00572321	-0.00362462	-0.00139902	0.000901238	0.00323816	0.00558423	0.00791952	0.0102297	0.0125043	0.014736	0.0169195	0.0190508	0.0211273	0.0231468	0.0251076	0.0270086	0.0288483	0.0306258	0.0323396	0.0339885	0.035571	0.0370852	0.0385292	0.0399007	0.0411972	0.0424158	0.0435533	0.0446061	0.0455703	0.0464417	0.0472154	0.0478864	0.0484489	0.0488969	0.0492238	0.0494222	0.0494843	0.0494015	0.0491644	0.0487627	0.0481848	0.0474182	0.0464485	0.0452598	0.043834	0.0421503	0.040185	0.0379111	0.0352987	0.0323149	0.0289268	0.0251067	0.020842	0.0161545	0.0111308	0.00596775	0.0010242	-0.00315479	-0.00591358	-0.0067209	-0.00553961	-0.00315334	-0.000921281	0	
0	-0.000638113	-0.00232475	-0.00455204	-0.00676525	-0.00857659	-0.00978304	-0.0103289	-0.0102576	-0.0096603	-0.0086402	-0.00729438	-0.00570582	-0.00394165	-0.00205458	-8.54972e-05	0.00193415	0.00398027	0.00603442	0.00808248	0.0101136	0.0121193	0.0140932	0.0160299	0.0179254	0.0197762	0.0215793	0.0233321	0.0250322	0.0266772	0.0282647	0.0297925	0.0312579	0.0326583	0.0339907	0.0352522	0.0364392	0.0375481	0.0385749	0.0395153	0.0403646	0.0411178	0.0417694	0.0423133	0.0427432	0.0430523	0.0432328	0.0432768	0.0431753	0.0429187	0.0424965	0.0418972	0.0411081	0.040115	0.0389024	0.0374529	0.0357473	0.0337642	0.0314806	0.0288727	0.0259177	0.022598	0.0189086	0.0148694	0.0105455	0.00607473	0.00169863	-0.00221758	-0.00520635	-0.00680118	-0.00674549	-0.00520796	-0.0028847	-0.000836009	0	
