0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	0.11547	
0	-0.0163393	0.0263161	0.0512731	0.0524972	0.0544697	0.0612184	0.0682478	0.0729359	0.076288	0.0787865	0.0797105	0.0801528	0.0775765	0.0678783	0.0627777	0.0786311	0.0583766	-0.00728132	0	
0	-0.0294233	-0.0365109	-0.0225346	0.00122718	0.0211628	0.0288868	0.0328798	0.0385622	0.0443132	0.0483898	0.0501206	0.0493015	0.0477632	0.0460177	0.0283199	-0.0145294	-0.0467856	-0.038167	0	
0	-0.000246193	-0.00864889	-0.0139849	-0.0054178	0.00127267	0.00633983	0.013702	0.0199962	0.0231658	0.0255671	0.0280197	0.0270502	0.0213354	0.0169775	0.0115059	-0.00708625	-0.0191838	-0.0123868	0	
0	0.00486199	-0.00312906	-0.0134353	-0.0150289	-0.0101077	-0.00154103	0.00343393	0.00543406	0.00791905	0.00975413	0.00967293	0.00963686	0.00745457	-0.00155713	-0.0127824	-0.0187976	-0.00821983	0.00387211	0	
0	-0.00202155	-0.00664015	-0.00593504	-0.00642005	-0.00698951	-0.00597715	-0.0052461	-0.0036204	-0.00164108	-0.00127686	-0.00322587	-0.00589066	-0.00829821	-0.0121429	-0.0146597	-0.0127969	-0.00524585	0.00404982	0	
0	-0.00124778	-0.00277579	-0.00517361	-0.00897602	-0.0106849	-0.0112675	-0.0105315	-0.00983214	-0.0111155	-0.0124595	-0.013015	-0.0151855	-0.0188885	-0.0215055	-0.020029	-0.0131208	-0.00606796	-0.000592335	0	
0	-0.00164342	-0.00396157	-0.00697861	-0.009134	-0.0102984	-0.0123017	-0.0141048	-0.0157267	-0.0173886	-0.0191143	-0.0211363	-0.0233819	-0.0246268	-0.0232263	-0.0197101	-0.0140654	-0.00836753	-0.00408262	0	
0	1.78388e-05	-0.00265507	-0.00617187	-0.00922747	-0.0123274	-0.0151833	-0.0177475	-0.0202204	-0.0220114	-0.0240009	-0.0263257	-0.0275332	-0.0271852	-0.0248109	-0.0203819	-0.0146503	-0.00752177	-0.00203799	0	
0	-0.00143873	-0.0038662	-0.00634817	-0.009664	-0.0133643	-0.0163696	-0.0190761	-0.0219274	-0.0246176	-0.0268653	-0.0282427	-0.0282749	-0.0268624	-0.0238716	-0.0187166	-0.0128782	-0.00694014	-0.00187398	0	
0	-0.000757786	-0.0029239	-0.00617935	-0.00996255	-0.0134307	-0.0168457	-0.0201364	-0.0229753	-0.0254445	-0.0271632	-0.0277939	-0.027399	-0.0253861	-0.0218204	-0.0167478	-0.0106607	-0.00522035	-0.00132378	0	
0	-0.000862222	-0.00320701	-0.00648419	-0.00983086	-0.0130651	-0.0165129	-0.0197216	-0.0223207	-0.0243264	-0.0256155	-0.0258573	-0.0248983	-0.0223768	-0.018434	-0.0138711	-0.00875084	-0.0040153	-0.00100254	0	
0	-0.000757259	-0.00290267	-0.00577277	-0.0090181	-0.0124706	-0.0156568	-0.0183782	-0.020731	-0.0224113	-0.0232379	-0.0230071	-0.0215473	-0.0190489	-0.0154288	-0.0111113	-0.00689642	-0.00323656	-0.000812308	0	
0	-0.000816582	-0.00276328	-0.00532418	-0.00829503	-0.0113421	-0.0140823	-0.0164763	-0.0184676	-0.0197233	-0.0201049	-0.0195737	-0.0179699	-0.0154874	-0.0123557	-0.00868418	-0.00524088	-0.00252127	-0.00065601	0	
0	-0.00056208	-0.00220418	-0.00457805	-0.00719969	-0.0097404	-0.0121794	-0.0143283	-0.0158825	-0.0167529	-0.0168641	-0.0161735	-0.0146776	-0.0123546	-0.00960484	-0.00674339	-0.00400204	-0.00182063	-0.00044883	0	
0	-0.000524688	-0.00188553	-0.00379221	-0.00592045	-0.00807616	-0.010129	-0.0118293	-0.0130154	-0.0136667	-0.0136492	-0.0128591	-0.0114697	-0.00954296	-0.00724925	-0.00498624	-0.00291924	-0.00127481	-0.000305382	0	
0	-0.00036705	-0.00137113	-0.00278773	-0.00446599	-0.0062345	-0.00784801	-0.00916673	-0.0101297	-0.0106008	-0.0105035	-0.00981064	-0.0086049	-0.00706429	-0.00528441	-0.00349525	-0.0019842	-0.000880042	-0.000219695	0	
0	-0.000237099	-0.000893113	-0.00186094	-0.00303268	-0.00425042	-0.00538549	-0.00636162	-0.00706153	-0.00735124	-0.00723654	-0.00674675	-0.00585345	-0.00468578	-0.00342954	-0.00220288	-0.00117946	-0.000478505	-9.40094e-05	0	
0	-8.03874e-05	-0.000370817	-0.000865841	-0.00148926	-0.00213798	-0.00276776	-0.00330318	-0.00366462	-0.00384195	-0.00379605	-0.00350662	-0.00303008	-0.00239604	-0.00169591	-0.00105356	-0.000524932	-0.000175889	-2.22271e-05	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
