1.16022e-07	5.63197e-07	1.44649e-06	1.97544e-06	2.32404e-06	1.95696e-06	1.2246e-06	-3.07876e-07	-2.23398e-06	-4.94106e-06	-7.99708e-06	-1.17683e-05	-1.58167e-05	-2.0498e-05	-2.53768e-05	-3.08031e-05	-3.63489e-05	-4.23602e-05	-4.84191e-05	-5.48675e-05	-6.1299e-05	-6.80506e-05	-7.47283e-05	-8.16629e-05	-8.84729e-05	-9.54817e-05	-0.00010232	-0.000109303	-0.000116074	-0.000122937	-0.000129548	-0.000136201	-0.000142563	-0.000148916	-0.00015494	-0.000160905	-0.000166502	-0.000171989	-0.00017707	-0.00018199	-0.000186466	-0.000190729	-0.000194512	-0.000198033	-0.000201037	-0.000203735	-0.000205883	-0.000207682	-0.000208904	-0.000209742	-0.000209981	-0.000209808	-0.000209022	-0.000207805	-0.000205971	-0.000203699	-0.000200817	-0.0001975	-0.000193592	-0.000189268	-0.000184385	-0.000179116	-0.000173334	-0.000167211	-0.000160634	-0.000153775	-0.000146533	-0.000139079	-0.000131325	-0.000123441	-0.000115347	-0.000107214	-9.89696e-05	-9.07823e-05	-8.25853e-05	-7.45446e-05	-6.65966e-05	-5.89035e-05	-5.1403e-05	-4.42519e-05	-3.73871e-05	-3.09585e-05	-2.48999e-05	-1.93534e-05	-1.42474e-05	-9.71434e-06	-5.67531e-06	-2.25121e-06	6.46648e-07	2.91115e-06	4.64431e-06	5.7565e-06	6.36834e-06	6.41393e-06	6.04205e-06	5.22459e-06	4.15618e-06	2.86248e-06	1.61988e-06	5.77111e-07	6.13962e-08	
3.31823e-07	1.43053e-06	3.0218e-06	3.92265e-06	3.99801e-06	2.48914e-06	-3.87489e-07	-5.12006e-06	-1.13104e-05	-1.93258e-05	-2.86924e-05	-3.97206e-05	-5.19065e-05	-6.55361e-05	-8.01006e-05	-9.58771e-05	-0.000112365	-0.000129839	-0.000147812	-0.000166562	-0.000185618	-0.000205257	-0.000225028	-0.000245206	-0.000265357	-0.000285755	-0.00030598	-0.000326301	-0.000346315	-0.000366282	-0.000385812	-0.000405155	-0.000423935	-0.000442392	-0.000460161	-0.000477468	-0.000493964	-0.000509861	-0.000524821	-0.000539046	-0.00055221	-0.000564505	-0.00057562	-0.000585735	-0.000594557	-0.000602258	-0.000608562	-0.000613637	-0.000617226	-0.000619495	-0.000620208	-0.000619532	-0.000617253	-0.000613542	-0.00060821	-0.000601435	-0.000593053	-0.000583251	-0.000571891	-0.000559172	-0.000544982	-0.000529532	-0.000512737	-0.00049482	-0.000475723	-0.000455679	-0.000434654	-0.000412894	-0.000390385	-0.00036738	-0.000343885	-0.000320158	-0.000296219	-0.000272328	-0.000248514	-0.000225036	-0.000201926	-0.000179437	-0.000157599	-0.000136656	-0.000116629	-9.77482e-05	-8.00209e-05	-6.36569e-05	-4.86457e-05	-3.51719e-05	-2.32004e-05	-1.2885e-05	-4.15918e-06	2.86126e-06	8.28378e-06	1.20414e-05	1.42966e-05	1.50496e-05	1.45422e-05	1.28717e-05	1.04009e-05	7.38639e-06	4.37757e-06	1.80508e-06	3.05196e-07	
3.09996e-07	1.3765e-06	2.696e-06	2.82718e-06	1.49661e-06	-2.15359e-06	-7.97732e-06	-1.65103e-05	-2.7371e-05	-4.09217e-05	-5.66627e-05	-7.48687e-05	-9.49883e-05	-0.000117256	-0.000141104	-0.000166753	-0.00019364	-0.000221981	-0.00025123	-0.000281606	-0.000312581	-0.00034438	-0.000376496	-0.000409157	-0.000441876	-0.00047488	-0.000507703	-0.00054057	-0.000573031	-0.000605305	-0.000636958	-0.000668198	-0.000698609	-0.000728386	-0.000757127	-0.000785015	-0.000811659	-0.000837234	-0.00086136	-0.0008842	-0.000905391	-0.000925085	-0.000942935	-0.000959086	-0.00097321	-0.000985448	-0.000995494	-0.00100349	-0.00100915	-0.00101262	-0.00101364	-0.00101238	-0.00100859	-0.00100246	-0.000993778	-0.000982735	-0.000969174	-0.000953293	-0.000934974	-0.000914437	-0.000891603	-0.000866713	-0.000839726	-0.000810907	-0.000780252	-0.000748046	-0.00071432	-0.00067938	-0.000643285	-0.000606358	-0.000568682	-0.000530593	-0.000492191	-0.00045382	-0.00041559	-0.000377845	-0.000340699	-0.000304486	-0.000269317	-0.000235513	-0.000203168	-0.000172581	-0.000143826	-0.000117169	-9.26544e-05	-7.05095e-05	-5.07366e-05	-3.35161e-05	-1.87986e-05	-6.70454e-06	2.88088e-06	9.91338e-06	1.45933e-05	1.69773e-05	1.73827e-05	1.60051e-05	1.33251e-05	9.73235e-06	5.92033e-06	2.49791e-06	4.09725e-07	
2.24962e-07	7.57036e-07	9.72076e-07	-5.8768e-07	-4.2171e-06	-1.08138e-05	-2.02653e-05	-3.31365e-05	-4.90552e-05	-6.83831e-05	-9.0604e-05	-0.00011597	-0.000143893	-0.000174572	-0.000207391	-0.000242525	-0.000279361	-0.000318066	-0.00035804	-0.000399455	-0.000441731	-0.000485044	-0.00052884	-0.000573298	-0.000617887	-0.00066279	-0.000707495	-0.000752185	-0.000796368	-0.000840221	-0.00088327	-0.000925684	-0.000967004	-0.00100739	-0.0010464	-0.00108417	-0.00112028	-0.00115487	-0.00118752	-0.00121836	-0.00124698	-0.00127351	-0.00129756	-0.00131925	-0.00133823	-0.00135459	-0.00136802	-0.00137863	-0.00138611	-0.00139059	-0.00139181	-0.00138989	-0.00138461	-0.00137613	-0.00136427	-0.00134919	-0.00133076	-0.00130918	-0.00128437	-0.00125655	-0.00122568	-0.00119203	-0.0011556	-0.00111669	-0.00107535	-0.00103191	-0.00098645	-0.000939341	-0.000890703	-0.000840922	-0.00079015	-0.00073879	-0.000687016	-0.000635242	-0.000583653	-0.000532665	-0.000482466	-0.000433463	-0.000385836	-0.000339971	-0.000296031	-0.000254374	-0.00021513	-0.000178617	-0.000144924	-0.000114318	-8.68308e-05	-6.26665e-05	-4.17895e-05	-2.43231e-05	-1.01458e-05	7.17838e-07	8.4994e-06	1.33003e-05	1.54941e-05	1.53459e-05	1.34146e-05	1.01707e-05	6.38939e-06	2.78006e-06	4.67373e-07	
5.95079e-08	-2.83724e-07	-1.67677e-06	-5.51382e-06	-1.20637e-05	-2.22134e-05	-3.58398e-05	-5.35085e-05	-7.48422e-05	-0.000100198	-0.000129044	-0.000161613	-0.000197289	-0.000236239	-0.000277812	-0.000322145	-0.000368581	-0.000417249	-0.000467501	-0.000519467	-0.000572522	-0.000626801	-0.000681703	-0.000737367	-0.000793217	-0.000849396	-0.000905352	-0.000961226	-0.00101649	-0.00107128	-0.00112508	-0.00117802	-0.00122961	-0.00127997	-0.00132862	-0.00137567	-0.00142066	-0.00146368	-0.00150429	-0.00154258	-0.00157812	-0.001611	-0.0016408	-0.00166762	-0.00169106	-0.00171122	-0.00172774	-0.00174071	-0.00174982	-0.00175517	-0.00175649	-0.0017539	-0.00174717	-0.00173645	-0.00172156	-0.00170268	-0.00167967	-0.00165277	-0.00162188	-0.00158727	-0.00154892	-0.00150712	-0.00146191	-0.00141363	-0.00136236	-0.00130849	-0.00125215	-0.00119375	-0.00113346	-0.00107175	-0.0010088	-0.000945102	-0.000880879	-0.000816611	-0.00075255	-0.000689176	-0.000626742	-0.000565718	-0.000506348	-0.000449076	-0.000394124	-0.000341902	-0.000292592	-0.000246557	-0.000203925	-0.000164997	-0.000129835	-9.86604e-05	-7.14526e-05	-4.83379e-05	-2.91914e-05	-1.40235e-05	-2.58121e-06	5.26848e-06	9.93654e-06	1.17318e-05	1.1257e-05	9.02895e-06	5.88083e-06	2.60545e-06	4.32699e-07	
-1.26474e-07	-1.54494e-06	-4.91293e-06	-1.14781e-05	-2.14256e-05	-3.55953e-05	-5.38282e-05	-7.66711e-05	-0.000103726	-0.000135338	-0.000170953	-0.000210787	-0.000254197	-0.000301327	-0.000351493	-0.000404801	-0.000460557	-0.000518855	-0.000579009	-0.000641113	-0.0007045	-0.000769267	-0.000834773	-0.00090112	-0.000967693	-0.0010346	-0.00110124	-0.00116773	-0.0012335	-0.00129864	-0.00136261	-0.00142551	-0.0014868	-0.00154658	-0.00160431	-0.0016601	-0.00171343	-0.00176437	-0.00181245	-0.00185772	-0.00189974	-0.00193854	-0.00197371	-0.0020053	-0.00203289	-0.00205656	-0.00207593	-0.00209108	-0.00210167	-0.0021078	-0.00210917	-0.00210592	-0.0020978	-0.00208495	-0.00206721	-0.00204475	-0.00201746	-0.00198557	-0.00194901	-0.00190806	-0.00186273	-0.00181334	-0.00175996	-0.00170295	-0.00164244	-0.00157885	-0.00151237	-0.00144344	-0.00137231	-0.00129945	-0.00122514	-0.0011499	-0.00107402	-0.000998033	-0.000922255	-0.000847218	-0.000773238	-0.000700837	-0.000630317	-0.000562176	-0.000496687	-0.000434307	-0.000375265	-0.000319963	-0.000268567	-0.000221408	-0.000178575	-0.000140309	-0.000106601	-7.75846e-05	-5.31354e-05	-3.32556e-05	-1.76802e-05	-6.25689e-06	1.44671e-06	5.76495e-06	7.32514e-06	6.67228e-06	4.67197e-06	2.15634e-06	3.67864e-07	
-3.3529e-07	-2.94778e-06	-8.50791e-06	-1.80926e-05	-3.17683e-05	-5.02999e-05	-7.34691e-05	-0.000101785	-0.000134814	-0.000172879	-0.000215397	-0.000262568	-0.000313719	-0.000368974	-0.000427615	-0.000489727	-0.00055458	-0.00062224	-0.000691984	-0.000763877	-0.000837213	-0.00091206	-0.000987737	-0.00106431	-0.00114114	-0.00121828	-0.00129512	-0.00137172	-0.00144748	-0.00152247	-0.00159611	-0.00166845	-0.00173894	-0.00180763	-0.00187397	-0.00193801	-0.00199922	-0.00205764	-0.00211277	-0.00216462	-0.00221273	-0.00225711	-0.00229732	-0.00233338	-0.00236487	-0.00239183	-0.00241387	-0.00243105	-0.00244302	-0.00244987	-0.0024513	-0.00244741	-0.00243798	-0.00242315	-0.00240274	-0.00237695	-0.00234565	-0.0023091	-0.00226725	-0.00222038	-0.00216854	-0.00211206	-0.00205103	-0.00198587	-0.00191673	-0.00184406	-0.00176809	-0.00168931	-0.00160799	-0.00152468	-0.00143969	-0.00135359	-0.00126672	-0.00117967	-0.0010928	-0.0010067	-0.000921735	-0.00083848	-0.000757289	-0.000678705	-0.00060305	-0.000530824	-0.000462299	-0.000397913	-0.000337867	-0.000282521	-0.00023199	-0.000186533	-0.000146159	-0.000111008	-8.09617e-05	-5.60213e-05	-3.59183e-05	-2.04914e-05	-9.2998e-06	-1.99783e-06	2.05171e-06	3.40706e-06	2.94323e-06	1.4941e-06	2.6841e-07	
-5.53271e-07	-4.42541e-06	-1.23117e-05	-2.51087e-05	-4.27426e-05	-6.58829e-05	-9.42328e-05	-0.000128249	-0.00016745	-0.000212127	-0.000261664	-0.000316235	-0.00037514	-0.000438479	-0.000505507	-0.000576285	-0.000650051	-0.000726848	-0.000805921	-0.000887305	-0.000970265	-0.00105484	-0.00114031	-0.00122672	-0.00131338	-0.00140034	-0.00148693	-0.0015732	-0.00165851	-0.00174289	-0.00182574	-0.00190708	-0.00198633	-0.00206349	-0.00213801	-0.0022099	-0.00227859	-0.00234411	-0.00240591	-0.00246401	-0.00251789	-0.00256756	-0.00261254	-0.00265284	-0.00268802	-0.0027181	-0.00274268	-0.0027618	-0.00277509	-0.00278264	-0.00278415	-0.0027797	-0.00276907	-0.00275241	-0.00272953	-0.00270063	-0.00266561	-0.00262472	-0.00257793	-0.00252554	-0.00246761	-0.0024045	-0.00233634	-0.00226354	-0.0021863	-0.00210511	-0.00202022	-0.00193216	-0.00184126	-0.00174808	-0.001653	-0.00155661	-0.00145931	-0.00136173	-0.00126429	-0.00116762	-0.00107213	-0.000978442	-0.000886957	-0.000798263	-0.000712726	-0.000630886	-0.000553055	-0.000479705	-0.000411073	-0.000347544	-0.000289262	-0.000236504	-0.000189298	-0.000147797	-0.000111892	-8.15888e-05	-5.66236e-05	-3.6835e-05	-2.17839e-05	-1.11235e-05	-4.21905e-06	-5.14402e-07	8.53727e-07	6.93387e-07	1.50318e-07	
-7.76487e-07	-5.94056e-06	-1.62241e-05	-3.23458e-05	-5.40829e-05	-8.19968e-05	-0.000115698	-0.00015558	-0.0002011	-0.00025251	-0.000309153	-0.000371177	-0.000437845	-0.000509239	-0.000584581	-0.000663911	-0.000746439	-0.000832184	-0.000920361	-0.00101098	-0.00110328	-0.00119727	-0.00129221	-0.00138811	-0.00148425	-0.00158065	-0.00167661	-0.00177216	-0.00186662	-0.00196	-0.00205167	-0.00214162	-0.00222923	-0.0023145	-0.00239683	-0.0024762	-0.00255204	-0.00262433	-0.00269251	-0.00275656	-0.00281595	-0.00287067	-0.00292022	-0.00296458	-0.00300331	-0.00303639	-0.00306342	-0.00308442	-0.00309903	-0.0031073	-0.00310894	-0.00310403	-0.00309233	-0.003074	-0.00304885	-0.00301709	-0.00297863	-0.00293371	-0.00288232	-0.00282479	-0.00276118	-0.00269186	-0.002617	-0.00253703	-0.00245218	-0.00236296	-0.00226965	-0.00217283	-0.00207284	-0.0019703	-0.00186561	-0.00175942	-0.00165216	-0.0015445	-0.00143691	-0.00133006	-0.0012244	-0.00112061	-0.00101912	-0.00092056	-0.000825345	-0.00073405	-0.000647025	-0.000564776	-0.000487573	-0.000415831	-0.000349719	-0.000289537	-0.000235336	-0.000187281	-0.000145281	-0.000109351	-7.92384e-05	-5.47897e-05	-3.55755e-05	-2.12571e-05	-1.12126e-05	-4.90096e-06	-1.48668e-06	-2.04147e-07	1.74549e-08	
-9.99959e-07	-7.46583e-06	-2.01783e-05	-3.9684e-05	-6.56079e-05	-9.83972e-05	-0.00013756	-0.000183416	-0.000235356	-0.000293584	-0.000357394	-0.000426903	-0.000501338	-0.000580755	-0.000664345	-0.000752129	-0.000843286	-0.000937815	-0.0010349	-0.00113454	-0.00123594	-0.00133908	-0.0014432	-0.00154828	-0.00165358	-0.00175909	-0.00186409	-0.00196857	-0.00207183	-0.00217387	-0.00227401	-0.00237223	-0.00246787	-0.00256092	-0.00265074	-0.0027373	-0.00282	-0.00289879	-0.0029731	-0.00304287	-0.00310758	-0.00316716	-0.00322112	-0.00326941	-0.00331158	-0.00334759	-0.00337703	-0.00339991	-0.00341585	-0.0034249	-0.00342676	-0.00342151	-0.00340891	-0.0033891	-0.00336191	-0.00332754	-0.0032859	-0.00323726	-0.00318161	-0.00311929	-0.00305037	-0.00297525	-0.00289409	-0.00280738	-0.00271535	-0.00261853	-0.00251725	-0.00241209	-0.00230346	-0.00219198	-0.0020781	-0.00196251	-0.00184567	-0.0017283	-0.00161089	-0.00149416	-0.00137862	-0.00126496	-0.00115367	-0.00104542	-0.000940664	-0.000840008	-0.000743844	-0.00065271	-0.000566912	-0.000486892	-0.00041285	-0.00034511	-0.000283746	-0.000228944	-0.000180632	-0.00013884	-0.000103334	-7.39732e-05	-5.03455e-05	-3.21283e-05	-1.87212e-05	-9.60859e-06	-3.99317e-06	-1.16151e-06	-1.23089e-07	
