-9.19364e-08	-2.83e-07	-3.48698e-07	-4.72724e-07	-5.59993e-07	-6.12595e-07	-6.38574e-07	-6.40136e-07	-6.20188e-07	-5.82906e-07	-5.31677e-07	-4.69591e-07	-3.99351e-07	-3.23397e-07	-2.43616e-07	-1.61696e-07	-7.87995e-08	4.04568e-09	8.63131e-08	1.6752e-07	2.47647e-07	3.26621e-07	4.04793e-07	4.82354e-07	5.59883e-07	6.37698e-07	7.16472e-07	7.96526e-07	8.78519e-07	9.62677e-07	1.04956e-06	1.13925e-06	1.23214e-06	1.32813e-06	1.42746e-06	1.5298e-06	1.63525e-06	1.74329e-06	1.85385e-06	1.96624e-06	2.08025e-06	2.19503e-06	2.31026e-06	2.42492e-06	2.5386e-06	2.65015e-06	2.75905e-06	2.86404e-06	2.96453e-06	3.05916e-06	3.14728e-06	3.22746e-06	3.29902e-06	3.36051e-06	3.41122e-06	3.44974e-06	3.47538e-06	3.48679e-06	3.48337e-06	3.46385e-06	3.42776e-06	3.37399e-06	3.30223e-06	3.21157e-06	3.10192e-06	2.97261e-06	2.82378e-06	2.65509e-06	2.46693e-06	2.25928e-06	2.03287e-06	1.78801e-06	1.52577e-06	1.24683e-06	9.52588e-07	6.4412e-07	3.23155e-07	-8.86011e-09	-3.49872e-07	-6.98085e-07	-1.05116e-06	-1.40698e-06	-1.76297e-06	-2.11679e-06	-2.46567e-06	-2.80711e-06	-3.13827e-06	-3.45658e-06	-3.75926e-06	-4.04378e-06	-4.30752e-06	-4.54816e-06	-4.76336e-06	-4.95116e-06	-5.10965e-06	-5.23733e-06	-5.33287e-06	-5.39535e-06	-5.42411e-06	-5.41893e-06	-5.37986e-06	-5.30743e-06	-5.20246e-06	-5.06619e-06	-4.90019e-06	-4.70638e-06	-4.48696e-06	-4.24444e-06	-3.98154e-06	-3.70119e-06	-3.40645e-06	-3.10049e-06	-2.7865e-06	-2.4677e-06	-2.14722e-06	-1.82809e-06	-1.51322e-06	-1.20529e-06	-9.06783e-07	-6.19892e-07	-3.46568e-07	-8.84308e-08	1.53174e-07	3.77245e-07	5.83048e-07	7.70185e-07	9.38495e-07	1.08811e-06	1.21935e-06	1.33275e-06	1.42898e-06	1.50882e-06	1.57306e-06	1.62254e-06	1.65794e-06	1.67986e-06	1.68862e-06	1.68427e-06	1.66646e-06	1.63441e-06	1.58685e-06	1.52196e-06	1.43759e-06	1.33135e-06	1.20012e-06	1.04248e-06	8.60087e-07	6.52848e-07	4.16783e-07	3.05824e-07	1.02839e-07	
-7.12179e-07	-1.76181e-06	-2.4607e-06	-3.20813e-06	-3.79506e-06	-4.16181e-06	-4.33207e-06	-4.33487e-06	-4.19318e-06	-3.93178e-06	-3.57474e-06	-3.14324e-06	-2.65592e-06	-2.12885e-06	-1.57549e-06	-1.0067e-06	-4.31043e-07	1.4518e-07	7.1762e-07	1.28379e-06	1.84268e-06	2.3947e-06	2.94122e-06	3.48457e-06	4.02755e-06	4.57345e-06	5.1256e-06	5.68742e-06	6.26198e-06	6.85219e-06	7.46032e-06	8.0883e-06	8.73729e-06	9.40799e-06	1.01003e-05	1.08136e-05	1.15466e-05	1.22976e-05	1.30638e-05	1.38426e-05	1.46302e-05	1.54227e-05	1.62158e-05	1.70044e-05	1.77834e-05	1.85471e-05	1.92893e-05	2.00039e-05	2.06841e-05	2.13232e-05	2.1914e-05	2.24495e-05	2.29221e-05	2.33247e-05	2.36499e-05	2.38907e-05	2.404e-05	2.40911e-05	2.40376e-05	2.38737e-05	2.35938e-05	2.3193e-05	2.26672e-05	2.20128e-05	2.12271e-05	2.03084e-05	1.92555e-05	1.80688e-05	1.67491e-05	1.52989e-05	1.37211e-05	1.20205e-05	1.02026e-05	8.27416e-06	6.24319e-06	4.11898e-06	1.91174e-06	-3.66901e-07	-2.70447e-06	-5.08724e-06	-7.5007e-06	-9.92928e-06	-1.23568e-05	-1.47663e-05	-1.71404e-05	-1.94612e-05	-2.17107e-05	-2.3871e-05	-2.59241e-05	-2.78527e-05	-2.96398e-05	-3.12696e-05	-3.2727e-05	-3.39984e-05	-3.50718e-05	-3.59366e-05	-3.65844e-05	-3.70088e-05	-3.72057e-05	-3.71732e-05	-3.69121e-05	-3.64253e-05	-3.57186e-05	-3.47999e-05	-3.36798e-05	-3.23709e-05	-3.08878e-05	-2.92472e-05	-2.74672e-05	-2.55673e-05	-2.3568e-05	-2.14904e-05	-1.9356e-05	-1.71865e-05	-1.5003e-05	-1.2826e-05	-1.06751e-05	-8.56874e-06	-6.52376e-06	-4.55537e-06	-2.67693e-06	-8.99835e-07	7.66599e-07	2.31509e-06	3.74045e-06	5.03946e-06	6.21082e-06	7.25492e-06	8.17375e-06	8.97057e-06	9.64967e-06	1.02161e-05	1.06751e-05	1.1032e-05	1.12915e-05	1.14575e-05	1.15321e-05	1.15155e-05	1.14054e-05	1.11965e-05	1.088e-05	1.0444e-05	9.87337e-06	9.15053e-06	8.25821e-06	7.18657e-06	5.9302e-06	4.50459e-06	3.03329e-06	1.96568e-06	7.86616e-07	
-1.63717e-06	-4.35304e-06	-6.42659e-06	-8.32348e-06	-9.78007e-06	-1.0693e-05	-1.10941e-05	-1.10552e-05	-1.06449e-05	-9.92628e-06	-8.95996e-06	-7.80076e-06	-6.49644e-06	-5.08798e-06	-3.60969e-06	-2.08947e-06	-5.49101e-07	9.95218e-07	2.53242e-06	4.05601e-06	5.56348e-06	7.05567e-06	8.53621e-06	1.00108e-05	1.14867e-05	1.2972e-05	1.44753e-05	1.6005e-05	1.75688e-05	1.91737e-05	2.08255e-05	2.25284e-05	2.42851e-05	2.60966e-05	2.79624e-05	2.98801e-05	3.18457e-05	3.38535e-05	3.58967e-05	3.79665e-05	4.00532e-05	4.21456e-05	4.42314e-05	4.62972e-05	4.83285e-05	5.03098e-05	5.2225e-05	5.4057e-05	5.57881e-05	5.74002e-05	5.88745e-05	6.01923e-05	6.13346e-05	6.22825e-05	6.30176e-05	6.35216e-05	6.37772e-05	6.37676e-05	6.34773e-05	6.2892e-05	6.19989e-05	6.07867e-05	5.92459e-05	5.73692e-05	5.51513e-05	5.25891e-05	4.96822e-05	4.64325e-05	4.28447e-05	3.89262e-05	3.46872e-05	3.01409e-05	2.53031e-05	2.01928e-05	1.48317e-05	9.24445e-06	3.45847e-06	-2.49618e-06	-8.58683e-06	-1.47784e-05	-2.10337e-05	-2.73132e-05	-3.35762e-05	-3.97799e-05	-4.5881e-05	-5.18349e-05	-5.75971e-05	-6.3123e-05	-6.83685e-05	-7.32908e-05	-7.78484e-05	-8.20022e-05	-8.57155e-05	-8.89549e-05	-9.16906e-05	-9.38972e-05	-9.55538e-05	-9.66446e-05	-9.71591e-05	-9.70929e-05	-9.64472e-05	-9.52292e-05	-9.34525e-05	-9.11365e-05	-8.83063e-05	-8.49927e-05	-8.12318e-05	-7.70639e-05	-7.25339e-05	-6.76897e-05	-6.25822e-05	-5.7264e-05	-5.1789e-05	-4.62113e-05	-4.05844e-05	-3.49606e-05	-2.93899e-05	-2.39197e-05	-1.85938e-05	-1.3452e-05	-8.52962e-06	-3.85727e-06	5.39602e-07	4.64069e-06	8.43089e-06	1.19002e-05	1.50433e-05	1.78597e-05	2.03526e-05	2.25289e-05	2.43981e-05	2.59721e-05	2.72632e-05	2.82843e-05	2.90469e-05	2.95603e-05	2.98298e-05	2.98561e-05	2.96332e-05	2.91476e-05	2.83777e-05	2.7293e-05	2.58545e-05	2.40181e-05	2.1741e-05	1.89878e-05	1.57397e-05	1.20641e-05	8.26046e-06	5.0813e-06	1.84702e-06	
-2.88055e-06	-7.92426e-06	-1.19299e-05	-1.53253e-05	-1.78281e-05	-1.93695e-05	-2.00041e-05	-1.98392e-05	-1.89983e-05	-1.75977e-05	-1.57438e-05	-1.35336e-05	-1.1053e-05	-8.37559e-06	-5.56312e-06	-2.66601e-06	2.76143e-07	3.2338e-06	6.18662e-06	9.12246e-06	1.20364e-05	1.49295e-05	1.7808e-05	2.06817e-05	2.35632e-05	2.64669e-05	2.94075e-05	3.23997e-05	3.54569e-05	3.85909e-05	4.18111e-05	4.51242e-05	4.85341e-05	5.20413e-05	5.56432e-05	5.9334e-05	6.31049e-05	6.69439e-05	7.08364e-05	7.47648e-05	7.87092e-05	8.26473e-05	8.65548e-05	9.0405e-05	9.41697e-05	9.78189e-05	0.000101321	0.000104644	0.000107754	0.000110616	0.000113197	0.00011546	0.000117371	0.000118895	0.000120001	0.000120654	0.000120825	0.000120484	0.000119606	0.000118167	0.000116146	0.000113525	0.00011029	0.000106433	0.000101946	9.68274e-05	9.10812e-05	8.47145e-05	7.77397e-05	7.01741e-05	6.20399e-05	5.33643e-05	4.41797e-05	3.45231e-05	2.44366e-05	1.3967e-05	3.16573e-06	-7.91139e-06	-1.92044e-05	-3.06495e-05	-4.21794e-05	-5.37235e-05	-6.52089e-05	-7.65601e-05	-8.77005e-05	-9.8552e-05	-0.000109037	-0.000119077	-0.000128596	-0.000137519	-0.000145775	-0.000153297	-0.00016002	-0.000165887	-0.000170847	-0.000174856	-0.000177877	-0.000179882	-0.000180854	-0.000180783	-0.000179671	-0.000177531	-0.000174384	-0.000170263	-0.00016521	-0.000159279	-0.000152531	-0.000145035	-0.000136869	-0.000128117	-0.000118866	-0.00010921	-9.92435e-05	-8.90622e-05	-7.87619e-05	-6.84364e-05	-5.81767e-05	-4.80689e-05	-3.81938e-05	-2.86256e-05	-1.94309e-05	-1.06681e-05	-2.38684e-06	5.37228e-06	1.25778e-05	1.92074e-05	2.52475e-05	3.06927e-05	3.55452e-05	3.98136e-05	4.35119e-05	4.66581e-05	4.92723e-05	5.13753e-05	5.29862e-05	5.41202e-05	5.47865e-05	5.49857e-05	5.47076e-05	5.3929e-05	5.26123e-05	5.0705e-05	4.81408e-05	4.48458e-05	4.0744e-05	3.57695e-05	2.99083e-05	2.32879e-05	1.6305e-05	9.94984e-06	3.49276e-06	
-4.43859e-06	-1.23218e-05	-1.86224e-05	-2.36889e-05	-2.73006e-05	-2.94475e-05	-3.02378e-05	-2.98224e-05	-2.83741e-05	-2.60667e-05	-2.30604e-05	-1.94993e-05	-1.5512e-05	-1.12096e-05	-6.68559e-06	-2.01673e-06	2.73645e-06	7.52852e-06	1.23279e-05	1.71153e-05	2.18826e-05	2.66307e-05	3.13679e-05	3.61087e-05	4.08712e-05	4.56762e-05	5.05451e-05	5.54991e-05	6.05573e-05	6.5736e-05	7.10478e-05	7.65011e-05	8.20995e-05	8.78414e-05	9.37204e-05	9.97247e-05	0.000105838	0.000112038	0.0001183	0.000124593	0.000130884	0.000137134	0.000143303	0.000149347	0.000155218	0.000160868	0.000166246	0.0001713	0.000175975	0.000180217	0.000183972	0.000187185	0.000189804	0.000191775	0.000193049	0.000193578	0.000193318	0.000192228	0.000190271	0.000187415	0.000183634	0.000178905	0.000173214	0.00016655	0.000158911	0.000150301	0.000140731	0.000130219	0.000118789	0.000106475	9.33156e-05	7.93584e-05	6.46572e-05	4.9273e-05	3.32736e-05	1.67335e-05	-2.66662e-07	-1.76403e-05	-3.52952e-05	-5.3134e-05	-7.10549e-05	-8.89521e-05	-0.000106716	-0.000124235	-0.000141396	-0.000158083	-0.000174182	-0.000189579	-0.000204163	-0.000217824	-0.000230459	-0.000241968	-0.00025226	-0.000261251	-0.000268865	-0.000275038	-0.000279716	-0.000282858	-0.000284437	-0.000284439	-0.000282864	-0.000279728	-0.000275061	-0.000268911	-0.000261336	-0.000252412	-0.000242228	-0.000230883	-0.000218491	-0.000205172	-0.000191057	-0.000176283	-0.00016099	-0.000145321	-0.00012942	-0.000113429	-9.74874e-05	-8.17265e-05	-6.62722e-05	-5.12406e-05	-3.67375e-05	-2.28571e-05	-9.68066e-06	2.72344e-06	1.43006e-05	2.50098e-05	3.48231e-05	4.37255e-05	5.17135e-05	5.87936e-05	6.49812e-05	7.02981e-05	7.47703e-05	7.84251e-05	8.1288e-05	8.33797e-05	8.47126e-05	8.52866e-05	8.50868e-05	8.40798e-05	8.22115e-05	7.94073e-05	7.55749e-05	7.06088e-05	6.43998e-05	5.68642e-05	4.79966e-05	3.79491e-05	2.7155e-05	1.66786e-05	5.80776e-06	
-6.21067e-06	-1.73227e-05	-2.61312e-05	-3.29275e-05	-3.76252e-05	-4.02905e-05	-4.10978e-05	-4.02593e-05	-3.80016e-05	-3.45527e-05	-3.01288e-05	-2.49257e-05	-1.91164e-05	-1.28519e-05	-6.26021e-06	5.5372e-07	7.5065e-06	1.45352e-05	2.15956e-05	2.86605e-05	3.57175e-05	4.27668e-05	4.98189e-05	5.68918e-05	6.40095e-05	7.11987e-05	7.84872e-05	8.59019e-05	9.34668e-05	0.000101202	0.000109122	0.000117234	0.000125541	0.000134036	0.000142705	0.00015153	0.00016048	0.000169523	0.000178617	0.000187716	0.000196766	0.000205711	0.000214488	0.000223032	0.000231273	0.00023914	0.000246557	0.000253448	0.000259737	0.000265347	0.0002702	0.000274222	0.000277338	0.00027948	0.000280579	0.000280574	0.000279408	0.00027703	0.000273394	0.000268464	0.000262211	0.000254611	0.000245654	0.000235333	0.000223656	0.000210636	0.000196297	0.000180672	0.000163807	0.000145751	0.000126569	0.000106332	8.51185e-05	6.30192e-05	4.01311e-05	1.656e-05	-7.58103e-06	-3.21716e-05	-5.70848e-05	-8.21876e-05	-0.000107342	-0.000132404	-0.000157228	-0.000181665	-0.000205562	-0.000228767	-0.000251129	-0.000272496	-0.000292722	-0.000311664	-0.000329183	-0.000345149	-0.000359441	-0.000371947	-0.000382568	-0.000391217	-0.000397822	-0.000402328	-0.000404696	-0.000404905	-0.000402954	-0.00039886	-0.00039266	-0.000384412	-0.000374192	-0.000362097	-0.000348241	-0.000332754	-0.000315784	-0.00029749	-0.000278044	-0.000257629	-0.000236433	-0.000214649	-0.000192471	-0.000170095	-0.00014771	-0.0001255	-0.000103641	-8.22976e-05	-6.16207e-05	-4.17471e-05	-2.27968e-05	-4.87267e-06	1.19404e-05	2.75759e-05	4.19853e-05	5.51376e-05	6.70178e-05	7.76254e-05	8.69726e-05	9.50809e-05	0.000101978	0.000107696	0.000112265	0.000115707	0.000118038	0.000119257	0.000119343	0.000118252	0.000115915	0.000112238	0.000107103	0.000100374	9.19165e-05	8.16321e-05	6.95047e-05	5.5678e-05	4.05558e-05	2.51322e-05	8.72043e-06	
-8.10618e-06	-2.26616e-05	-3.4084e-05	-4.25903e-05	-4.82774e-05	-5.13175e-05	-5.19604e-05	-5.04865e-05	-4.71868e-05	-4.23458e-05	-3.62335e-05	-2.90975e-05	-2.11579e-05	-1.26059e-05	-3.60408e-06	5.71301e-06	1.52384e-05	2.48911e-05	3.46135e-05	4.43699e-05	5.4143e-05	6.39318e-05	7.37481e-05	8.36135e-05	9.35564e-05	0.000103609	0.000113804	0.000124174	0.000134745	0.000145538	0.000156569	0.000167843	0.000179356	0.000191095	0.000203036	0.000215145	0.000227381	0.000239692	0.000252017	0.000264288	0.000276431	0.000288363	0.000299999	0.000311245	0.000322007	0.000332186	0.000341681	0.000350389	0.000358209	0.000365039	0.000370779	0.000375334	0.00037861	0.00038052	0.000380983	0.000379925	0.000377278	0.000372985	0.000366998	0.000359279	0.0003498	0.000338545	0.000325509	0.000310698	0.000294132	0.00027584	0.000255865	0.000234261	0.000211095	0.000186443	0.000160393	0.000133045	0.000104509	7.49038e-05	4.43591e-05	1.3013e-05	-1.89874e-05	-5.14875e-05	-8.43252e-05	-0.000117332	-0.000150333	-0.000183149	-0.000215597	-0.00024749	-0.00027864	-0.000308858	-0.000337957	-0.000365749	-0.000392052	-0.000416689	-0.00043949	-0.000460292	-0.000478944	-0.000495308	-0.000509258	-0.000520685	-0.000529497	-0.000535623	-0.00053901	-0.00053963	-0.000537474	-0.000532561	-0.000524932	-0.000514653	-0.000501814	-0.00048653	-0.000468939	-0.000449199	-0.00042749	-0.000404009	-0.000378969	-0.000352597	-0.000325128	-0.000296806	-0.000267878	-0.000238593	-0.000209195	-0.000179924	-0.000151008	-0.000122665	-9.50968e-05	-6.84883e-05	-4.30042e-05	-1.87886e-05	4.03714e-06	2.53742e-05	4.51466e-05	6.33008e-05	7.9804e-05	9.46428e-05	0.00010782	0.000119352	0.000129265	0.000137589	0.000144356	0.00014959	0.000153305	0.000155499	0.000156144	0.000155189	0.000152549	0.000148112	0.000141736	0.000133259	0.000122526	0.000109411	9.38695e-05	7.60026e-05	5.61181e-05	3.50376e-05	1.21431e-05	
-1.00459e-05	-2.80983e-05	-4.2118e-05	-5.22451e-05	-5.87702e-05	-6.19897e-05	-6.22472e-05	-5.98964e-05	-5.52964e-05	-4.87936e-05	-4.07124e-05	-3.13505e-05	-2.0974e-05	-9.81463e-06	1.9305e-06	1.40981e-05	2.65577e-05	3.921e-05	5.19841e-05	6.48353e-05	7.77414e-05	9.06995e-05	0.000103722	0.000116833	0.000130065	0.000143453	0.000157034	0.000170842	0.000184906	0.000199246	0.000213874	0.000228788	0.000243976	0.000259415	0.000275066	0.000290878	0.000306792	0.000322732	0.000338615	0.000354348	0.000369829	0.000384948	0.00039959	0.000413634	0.000426954	0.000439424	0.000450914	0.000461295	0.000470439	0.000478221	0.000484518	0.000489216	0.000492205	0.000493382	0.000492657	0.000489946	0.000485178	0.000478295	0.000469249	0.000458008	0.000444551	0.000428873	0.000410984	0.000390905	0.000368674	0.000344341	0.000317973	0.000289648	0.000259457	0.000227505	0.000193908	0.000158797	0.00012231	8.45981e-05	4.58229e-05	6.15481e-06	-3.42265e-05	-7.5133e-05	-0.000116369	-0.000157732	-0.000199014	-0.00024	-0.000280472	-0.000320211	-0.000358991	-0.000396591	-0.000432787	-0.000467359	-0.00050009	-0.00053077	-0.000559196	-0.000585175	-0.000608526	-0.000629081	-0.000646688	-0.000661215	-0.000672549	-0.000680597	-0.000685294	-0.000686598	-0.000684495	-0.000678997	-0.000670147	-0.000658017	-0.000642708	-0.000624349	-0.000603098	-0.000579138	-0.000552679	-0.000523953	-0.000493212	-0.000460724	-0.000426773	-0.000391652	-0.000355661	-0.000319101	-0.000282274	-0.000245476	-0.000208992	-0.000173096	-0.000138045	-0.000104075	-7.14022e-05	-4.02163e-05	-1.0682e-05	1.70635e-05	4.29101e-05	6.67751e-05	8.86014e-05	0.000108356	0.000126026	0.000141618	0.000155149	0.000166645	0.000176134	0.000183638	0.00018917	0.000192721	0.00019426	0.000193724	0.000191017	0.000186009	0.000178535	0.000168415	0.000155461	0.000139514	0.000120481	9.83821e-05	7.33881e-05	4.60987e-05	1.5978e-05	
-1.19547e-05	-3.34207e-05	-4.99051e-05	-6.14832e-05	-6.86429e-05	-7.18045e-05	-7.14178e-05	-6.79208e-05	-6.17421e-05	-5.32913e-05	-4.29496e-05	-3.10636e-05	-1.79435e-05	-3.86006e-06	1.0956e-05	2.63138e-05	4.20601e-05	5.80781e-05	7.42839e-05	9.06238e-05	0.000107071	0.000123619	0.00014028	0.000157081	0.000174055	0.00019124	0.000208674	0.000226392	0.000244418	0.000262771	0.000281454	0.000300457	0.000319754	0.000339307	0.000359057	0.000378935	0.000398854	0.000418715	0.000438406	0.000457804	0.000476777	0.000495184	0.000512878	0.000529706	0.000545512	0.000560138	0.000573428	0.000585224	0.000595375	0.000603733	0.000610158	0.000614517	0.000616688	0.00061656	0.000614036	0.00060903	0.000601473	0.000591309	0.000578501	0.000563025	0.000544877	0.000524066	0.00050062	0.000474584	0.000446016	0.000414993	0.000381605	0.000345958	0.000308171	0.000268377	0.000226721	0.000183362	0.00013847	9.2225e-05	4.48182e-05	-3.54948e-06	-5.2668e-05	-0.000102319	-0.000152275	-0.000202304	-0.000252166	-0.000301615	-0.000350402	-0.000398273	-0.000444974	-0.000490248	-0.000533841	-0.000575498	-0.00061497	-0.000652015	-0.000686398	-0.000717894	-0.00074629	-0.000771391	-0.000793016	-0.000811006	-0.000825224	-0.000835558	-0.000841921	-0.000844259	-0.000842543	-0.000836782	-0.000827013	-0.00081331	-0.000795781	-0.000774566	-0.000749839	-0.000721806	-0.000690703	-0.000656792	-0.000620363	-0.000581725	-0.000541206	-0.000499147	-0.000455901	-0.000411823	-0.00036727	-0.000322597	-0.000278148	-0.000234254	-0.00019123	-0.000149369	-0.000108941	-7.01873e-05	-3.33209e-05	1.47666e-06	3.40553e-05	6.42966e-05	9.21126e-05	0.000117444	0.000140257	0.00016054	0.000178297	0.000193544	0.000206302	0.000216585	0.000224401	0.000229736	0.000232551	0.000232773	0.000230295	0.000224968	0.000216611	0.000205015	0.00018996	0.000171243	0.000148701	0.000122249	9.19045e-05	5.80135e-05	2.01183e-05	
-1.37645e-05	-3.84346e-05	-5.71507e-05	-6.99295e-05	-7.74607e-05	-8.02869e-05	-7.89659e-05	-7.40262e-05	-6.59712e-05	-5.52732e-05	-4.23693e-05	-2.76553e-05	-1.14834e-05	5.83892e-06	2.40495e-05	4.29311e-05	6.23094e-05	8.2051e-05	0.00010206	0.000122273	0.000142658	0.000163207	0.00018393	0.000204854	0.000226011	0.00024744	0.000269178	0.000291254	0.00031369	0.000336494	0.00035966	0.000383162	0.000406959	0.000430989	0.000455173	0.000479414	0.000503597	0.000527592	0.000551257	0.000574434	0.000596958	0.000618655	0.000639342	0.000658835	0.000676947	0.000693491	0.000708281	0.000721137	0.000731885	0.000740358	0.000746403	0.000749875	0.000750646	0.0007486	0.000743641	0.000735688	0.000724677	0.000710567	0.000693331	0.000672964	0.00064948	0.000622911	0.000593307	0.000560737	0.000525285	0.000487055	0.000446163	0.000402742	0.00035694	0.000308916	0.000258845	0.000206912	0.000153314	9.82586e-05	4.19636e-05	-1.5343e-05	-7.34242e-05	-0.000132035	-0.000190921	-0.000249823	-0.000308472	-0.000366596	-0.000423915	-0.000480149	-0.000535012	-0.000588216	-0.000639477	-0.000688509	-0.000735032	-0.000778769	-0.000819453	-0.000856828	-0.000890649	-0.000920689	-0.000946738	-0.000968607	-0.000986132	-0.000999177	-0.00100763	-0.00101142	-0.00101051	-0.00100489	-0.000994581	-0.000979668	-0.000960255	-0.000936492	-0.000908563	-0.000876694	-0.000841142	-0.0008022	-0.000760189	-0.000715458	-0.000668377	-0.000619336	-0.000568735	-0.000516987	-0.000464504	-0.000411698	-0.000358973	-0.000306721	-0.000255317	-0.000205114	-0.000156439	-0.000109589	-6.48293e-05	-2.23921e-05	1.75272e-05	5.47687e-05	8.92073e-05	0.000120751	0.000149339	0.000174936	0.000197526	0.00021711	0.000233696	0.000247288	0.000257885	0.000265464	0.000269976	0.00027134	0.000269433	0.000264092	0.000255115	0.000242264	0.000225282	0.000203908	0.000177897	0.000147048	0.000111219	7.0484e-05	2.44606e-05	
