0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.0324033	0.0221892	0.0153114	0.010503	0.00728021	0.00513382	0.00369927	0.00273108	0.00206855	0.00160744	0.00128025	0.00104319	0.000867649	0.000734811	0.000632151	0.000551229	0.000486273	0.000433269	0.000389381	0.000352565	0.000321324	0.000294543	0.000271375	0.00025117	0.000233418	0.000217717	0.000203746	0.000191242	0.000179994	0.000169827	0.000160594	0.000152174	0.000144464	0.000137378	0.000130842	0.000124792	0.000119174	0.000113941	0.000109052	0.000104472	0.000100169	9.61152e-05	9.22873e-05	8.86635e-05	8.52246e-05	8.19536e-05	7.88354e-05	7.58561e-05	7.30035e-05	7.02663e-05	6.76345e-05	6.50989e-05	6.2651e-05	6.02833e-05	5.79885e-05	5.57604e-05	5.35929e-05	5.14806e-05	4.94183e-05	4.74014e-05	4.54255e-05	4.34865e-05	4.15806e-05	3.97043e-05	3.78543e-05	3.60274e-05	3.42208e-05	3.24318e-05	3.06577e-05	2.88962e-05	2.71449e-05	2.54018e-05	2.36649e-05	2.19321e-05	2.02017e-05	1.8472e-05	1.67413e-05	1.5008e-05	1.32707e-05	1.15279e-05	9.77818e-06	8.02023e-06	6.25271e-06	4.47432e-06	2.68377e-06	8.7978e-07	-9.38965e-07	-2.77379e-06	-4.62609e-06	-6.49729e-06	-8.38893e-06	-1.03026e-05	-1.22402e-05	-1.42035e-05	-1.61947e-05	-1.82162e-05	-2.02706e-05	-2.23609e-05	-2.44906e-05	-2.66634e-05	-2.88839e-05	-3.1157e-05	-3.34887e-05	-3.58855e-05	-3.83553e-05	-4.09072e-05	-4.35514e-05	-4.63001e-05	-4.91676e-05	-5.21701e-05	-5.53271e-05	-5.86612e-05	-6.21989e-05	-6.59715e-05	-7.00161e-05	-7.43767e-05	-7.91054e-05	-8.42647e-05	-8.99296e-05	-9.61901e-05	-0.000103156	-0.000110959	-0.000119762	-0.000129766	-0.000141218	-0.000154426	-0.000169779	-0.000187769	-0.000209024	-0.00023436	-0.00026484	-0.000301878	-0.000347382	-0.000403977	-0.000475356	-0.000566861	-0.000686459	-0.000846457	-0.00106659	-0.00137975	-0.0018426	-0.00255545	-0.00369819	-0.00559103	-0.00878026	-0.0141136	-0.0225049	-0.0358913	0	
0	0.0365089	0.0353041	0.0286529	0.0222584	0.0170627	0.0131038	0.0101598	0.00798596	0.00637725	0.00517756	0.00427289	0.00358164	0.00304586	0.00262445	0.00228815	0.00201602	0.00179291	0.00160776	0.00145239	0.00132068	0.00120799	0.00111077	0.00102624	0.000952229	0.00088701	0.000829194	0.000777658	0.000731483	0.00068991	0.000652313	0.000618166	0.000587026	0.00055852	0.00053233	0.000508185	0.000485851	0.000465125	0.000445834	0.000427824	0.000410964	0.000395135	0.000380235	0.000366173	0.000352868	0.000340248	0.000328249	0.000316812	0.000305886	0.000295424	0.000285383	0.000275724	0.000266413	0.000257417	0.000248706	0.000240254	0.000232036	0.000224028	0.000216208	0.000208558	0.000201057	0.00019369	0.00018644	0.000179292	0.00017223	0.000165243	0.000158317	0.00015144	0.000144602	0.00013779	0.000130995	0.000124208	0.000117419	0.000110619	0.000103799	9.69527e-05	9.00708e-05	8.31461e-05	7.61715e-05	6.91399e-05	6.20445e-05	5.48787e-05	4.76359e-05	4.03097e-05	3.28939e-05	2.5382e-05	1.77678e-05	1.00448e-05	2.20662e-06	-5.75347e-06	-1.38424e-05	-2.20674e-05	-3.0436e-05	-3.89565e-05	-4.76376e-05	-5.64888e-05	-6.55204e-05	-7.4744e-05	-8.41724e-05	-9.38196e-05	-0.000103702	-0.000113837	-0.000124246	-0.000134952	-0.000145981	-0.000157365	-0.000169139	-0.000181344	-0.000194027	-0.000207244	-0.000221057	-0.000235541	-0.000250785	-0.000266889	-0.000283976	-0.000302186	-0.000321688	-0.000342681	-0.000365406	-0.000390146	-0.000417245	-0.000447117	-0.000480267	-0.000517307	-0.000558991	-0.000606249	-0.000660233	-0.000722389	-0.000794536	-0.000878985	-0.000978706	-0.00109755	-0.00124055	-0.00141444	-0.00162827	-0.00189451	-0.00223062	-0.00266159	-0.00322405	-0.00397286	-0.00499193	-0.00641137	-0.00843338	-0.0113661	-0.0156509	-0.0218271	-0.0302433	-0.0401763	-0.0441393	0	
0	0.0330715	0.0384866	0.03596	0.0308797	0.0256317	0.0210064	0.0171887	0.0141301	0.0117105	0.00980238	0.00829382	0.00709399	0.00613195	0.00535342	0.00471716	0.00419203	0.00375438	0.00338624	0.00307384	0.00280655	0.00257609	0.00237597	0.00220103	0.00204715	0.00191103	0.00178996	0.00168173	0.00158453	0.00149683	0.00141738	0.00134511	0.00127911	0.00121864	0.00116302	0.00111171	0.00106421	0.00102011	0.000979038	0.000940683	0.000904762	0.00087103	0.00083927	0.00080929	0.000780918	0.000754002	0.000728405	0.000704004	0.000680688	0.000658358	0.000636921	0.000616295	0.000596406	0.000577183	0.000558563	0.000540488	0.000522903	0.000505759	0.000489009	0.000472609	0.000456521	0.000440704	0.000425126	0.000409751	0.000394548	0.000379489	0.000364545	0.00034969	0.000334897	0.000320144	0.000305408	0.000290666	0.000275898	0.000261084	0.000246204	0.00023124	0.000216175	0.00020099	0.000185669	0.000170196	0.000154555	0.00013873	0.000122707	0.000106469	9.00023e-05	7.32919e-05	5.63228e-05	3.90797e-05	2.15475e-05	3.71029e-06	-1.44481e-05	-3.29447e-05	-5.17972e-05	-7.10245e-05	-9.06469e-05	-0.000110686	-0.000131166	-0.000152112	-0.000173554	-0.000195523	-0.000218054	-0.000241189	-0.000264972	-0.000289455	-0.000314696	-0.000340763	-0.000367733	-0.000395695	-0.000424751	-0.00045502	-0.00048664	-0.000519773	-0.000554606	-0.00059136	-0.000630294	-0.000671714	-0.00071598	-0.000763522	-0.00081485	-0.000870577	-0.000931436	-0.000998311	-0.00107228	-0.00115463	-0.00124698	-0.00135129	-0.00146999	-0.0016061	-0.00176342	-0.00194676	-0.00216221	-0.00241763	-0.00272318	-0.00309222	-0.00354243	-0.00409759	-0.00479005	-0.0056644	-0.00678291	-0.00823319	-0.0101389	-0.0126726	-0.0160671	-0.0206101	-0.0265828	-0.0340405	-0.0422212	-0.0478324	-0.0429965	0	
0	0.0283283	0.0372139	0.0383452	0.0356732	0.0315963	0.0273259	0.0233872	0.0199628	0.0170733	0.0146715	0.0126876	0.0110505	0.00969636	0.00857131	0.00763121	0.00684056	0.00617107	0.00560029	0.00511036	0.00468707	0.00431905	0.00399718	0.00371406	0.00346369	0.00324116	0.00304243	0.00286412	0.00270347	0.00255811	0.00242608	0.00230572	0.00219559	0.00209448	0.00200135	0.00191529	0.00183553	0.00176139	0.00169227	0.00162766	0.00156709	0.00151017	0.00145654	0.00140589	0.00135792	0.00131239	0.00126906	0.00122774	0.00118824	0.0011504	0.00111405	0.00107907	0.00104532	0.00101269	0.000981068	0.000950361	0.000920477	0.000891329	0.00086284	0.000834936	0.000807548	0.000780612	0.000754067	0.000727857	0.000701928	0.000676228	0.000650711	0.000625329	0.00060004	0.000574803	0.000549576	0.000524323	0.000499006	0.000473592	0.000448045	0.000422334	0.000396427	0.000370293	0.000343903	0.000317228	0.000290239	0.000262909	0.00023521	0.000207115	0.000178598	0.000149631	0.000120188	9.02406e-05	5.97623e-05	2.87242e-05	-2.9028e-06	-3.51493e-05	-6.80471e-05	-0.00010163	-0.000135934	-0.000170998	-0.000206864	-0.000243578	-0.00028119	-0.000319757	-0.000359339	-0.000400008	-0.000441841	-0.000484928	-0.000529371	-0.000575283	-0.000622799	-0.00067207	-0.000723271	-0.000776606	-0.000832311	-0.000890659	-0.000951971	-0.00101662	-0.00108505	-0.00115778	-0.00123542	-0.00131869	-0.00140847	-0.00150579	-0.00161187	-0.00172823	-0.00185664	-0.00199932	-0.00215892	-0.00233872	-0.00254274	-0.002776	-0.00304471	-0.00335668	-0.00372175	-0.00415244	-0.00466475	-0.00527931	-0.00602293	-0.00693066	-0.00804863	-0.00943782	-0.0111787	-0.0133769	-0.0161676	-0.0197152	-0.024198	-0.0297524	-0.0363288	-0.043366	-0.0491216	-0.0497969	-0.0392502	0	
0	0.0239537	0.0342787	0.0379181	0.0375061	0.0350113	0.0316664	0.0281584	0.0248321	0.0218358	0.019212	0.0169498	0.015015	0.0133654	0.0119592	0.0107581	0.00972882	0.00884313	0.00807749	0.00741241	0.00683183	0.0063225	0.00587352	0.00547588	0.00512209	0.00480594	0.00452223	0.00426661	0.0040354	0.0038255	0.00363424	0.00345939	0.003299	0.0031514	0.00301516	0.00288903	0.00277192	0.00266288	0.00256108	0.00246579	0.00237636	0.00229221	0.00221284	0.0021378	0.00206667	0.0019991	0.00193476	0.00187335	0.0018146	0.00175827	0.00170415	0.00165202	0.0016017	0.00155303	0.00150584	0.00146	0.00141536	0.0013718	0.0013292	0.00128747	0.00124648	0.00120616	0.00116641	0.00112714	0.00108828	0.00104974	0.00101146	0.000973371	0.000935402	0.000897492	0.000859582	0.000821614	0.000783532	0.000745284	0.000706818	0.000668084	0.000629035	0.000589622	0.000549801	0.000509527	0.000468755	0.000427444	0.00038555	0.000343031	0.000299846	0.000255953	0.000211309	0.000165873	0.0001196	7.24472e-05	2.43679e-05	-2.46853e-05	-7.4762e-05	-0.000125915	-0.0001782	-0.000231677	-0.000286411	-0.000342473	-0.000399941	-0.000458899	-0.000519443	-0.00058168	-0.000645729	-0.000711724	-0.000779821	-0.000850191	-0.000923037	-0.000998586	-0.0010771	-0.00115889	-0.0012443	-0.00133376	-0.00142772	-0.00152676	-0.00163154	-0.00174282	-0.00186152	-0.00198873	-0.00212572	-0.00227403	-0.00243549	-0.0026123	-0.00280713	-0.00302317	-0.00326435	-0.00353543	-0.00384225	-0.00419201	-0.00459359	-0.00505806	-0.00559919	-0.00623426	-0.00698503	-0.00787896	-0.00895084	-0.0102448	-0.0118165	-0.013736	-0.0160897	-0.0189805	-0.0225233	-0.0268276	-0.0319551	-0.0378272	-0.0440438	-0.0495708	-0.0523322	-0.0489659	-0.0351688	0	
0	0.0203144	0.0309471	0.0360961	0.0374405	0.0364575	0.0342231	0.0314377	0.0285207	0.025704	0.0231022	0.0207604	0.0186847	0.0168612	0.0152664	0.0138739	0.0126579	0.0115943	0.0106617	0.00984147	0.00911764	0.00847657	0.00790668	0.00739817	0.00694274	0.00653334	0.00616399	0.00582961	0.00552586	0.005249	0.00499584	0.00476364	0.00455001	0.00435288	0.00417047	0.00400121	0.00384371	0.00369678	0.00355936	0.00343051	0.00330939	0.00319526	0.00308747	0.00298542	0.00288859	0.0027965	0.00270871	0.00262485	0.00254455	0.00246749	0.00239339	0.00232196	0.00225298	0.00218619	0.00212141	0.00205843	0.00199707	0.00193716	0.00187855	0.00182109	0.00176465	0.00170908	0.00165427	0.00160011	0.00154648	0.00149329	0.00144042	0.00138779	0.00133531	0.00128289	0.00123045	0.00117791	0.00112518	0.00107221	0.00101891	0.000965213	0.000911058	0.000856375	0.000801101	0.000745172	0.000688527	0.000631105	0.000572845	0.000513688	0.000453574	0.000392444	0.000330238	0.000266894	0.000202351	0.000136546	6.94127e-05	8.83533e-07	-6.91126e-05	-0.000140651	-0.00021381	-0.000288677	-0.000365343	-0.000443909	-0.000524483	-0.000607187	-0.000692154	-0.000779534	-0.000869494	-0.000962223	-0.00105793	-0.00115687	-0.00125931	-0.00136557	-0.00147602	-0.00159107	-0.00171122	-0.00183703	-0.00196917	-0.00210841	-0.00225564	-0.00241193	-0.00257854	-0.00275694	-0.00294889	-0.00315648	-0.00338222	-0.00362907	-0.00390065	-0.00420127	-0.00453618	-0.00491175	-0.0053357	-0.00581752	-0.00636878	-0.00700373	-0.00773991	-0.00859895	-0.00960752	-0.0107985	-0.0122124	-0.0138985	-0.0159161	-0.0183348	-0.0212331	-0.0246917	-0.0287789	-0.0335191	-0.0388326	-0.0444305	-0.0496496	-0.0532433	-0.0532217	-0.0469236	-0.0314959	0	
0	0.0173829	0.0277462	0.0336967	0.0362799	0.0365542	0.0353891	0.0334192	0.0310722	0.0286185	0.0262189	0.0239608	0.0218856	0.0200065	0.0183204	0.0168154	0.0154758	0.0142845	0.0132246	0.0122805	0.011438	0.0106843	0.0100083	0.00940038	0.00885203	0.00835596	0.00790585	0.00749622	0.00712234	0.0067801	0.00646593	0.00617671	0.00590974	0.00566265	0.00543335	0.00522001	0.00502104	0.004835	0.00466063	0.00449681	0.00434254	0.00419693	0.00405919	0.0039286	0.00380451	0.00368633	0.00357355	0.00346567	0.00336227	0.00326295	0.00316733	0.00307509	0.00298592	0.00289953	0.00281565	0.00273405	0.0026545	0.00257677	0.00250068	0.00242604	0.00235267	0.00228041	0.00220909	0.00213858	0.00206873	0.00199941	0.00193048	0.00186184	0.00179335	0.00172492	0.00165642	0.00158777	0.00151885	0.00144957	0.00137985	0.00130957	0.00123867	0.00116704	0.00109461	0.00102129	0.000947002	0.000871661	0.000795189	0.000717506	0.000638532	0.000558186	0.00047639	0.00039306	0.000308114	0.000221466	0.000133029	4.27108e-05	-4.95838e-05	-0.000143956	-0.000240512	-0.000339367	-0.000440644	-0.000544477	-0.000651012	-0.000760409	-0.000872846	-0.000988521	-0.00110766	-0.0012305	-0.00135733	-0.00148847	-0.00162429	-0.0017652	-0.00191167	-0.00206427	-0.00222363	-0.00239048	-0.00256569	-0.00275026	-0.00294536	-0.00315238	-0.00337293	-0.00360892	-0.00386262	-0.00413672	-0.00443442	-0.00475954	-0.00511664	-0.00551122	-0.00594987	-0.00644057	-0.00699293	-0.0076186	-0.0083317	-0.00914934	-0.0100923	-0.0111856	-0.0124596	-0.0139505	-0.0157012	-0.0177615	-0.0201878	-0.0230401	-0.0263765	-0.0302407	-0.034639	-0.0395005	-0.0446125	-0.0495256	-0.0534368	-0.0550883	-0.0527637	-0.0444762	-0.028398	0	
0	0.015036	0.0248638	0.0311558	0.0345535	0.0357968	0.0355585	0.0343771	0.0326498	0.0306526	0.0285676	0.0265094	0.024545	0.0227102	0.0210204	0.0194781	0.0180786	0.0168128	0.01567	0.0146386	0.0137075	0.012866	0.0121044	0.0114137	0.010786	0.0102144	0.00969259	0.00921506	0.008777	0.00837414	0.00800275	0.00765953	0.00734157	0.00704629	0.00677143	0.00651498	0.00627514	0.00605034	0.00583915	0.00564031	0.00545268	0.00527525	0.0051071	0.00494741	0.00479542	0.00465047	0.00451193	0.00437925	0.00425191	0.00412944	0.00401142	0.00389744	0.00378713	0.00368017	0.00357622	0.00347501	0.00337625	0.00327968	0.00318508	0.00309221	0.00300086	0.00291082	0.00282192	0.00273396	0.00264677	0.0025602	0.00247408	0.00238826	0.0023026	0.00221696	0.00213121	0.00204522	0.00195886	0.00187201	0.00178456	0.00169639	0.00160738	0.00151743	0.00142644	0.00133429	0.00124088	0.00114611	0.00104988	0.000952086	0.000852622	0.000751389	0.000648283	0.0005432	0.000436033	0.000326672	0.000215004	0.000100912	-1.57287e-05	-0.000135046	-0.000257178	-0.000382272	-0.000510485	-0.000641988	-0.000776969	-0.000915632	-0.0010582	-0.00120493	-0.0013561	-0.00151203	-0.00167307	-0.00183962	-0.00201215	-0.00219118	-0.0023773	-0.00257121	-0.00277372	-0.00298573	-0.00320833	-0.00344277	-0.0036905	-0.00395324	-0.004233	-0.00453213	-0.00485345	-0.00520024	-0.00557643	-0.00598668	-0.00643656	-0.00693268	-0.00748298	-0.00809694	-0.00878593	-0.00956356	-0.0104461	-0.011453	-0.0126075	-0.0139369	-0.0154732	-0.0172537	-0.0193201	-0.0217182	-0.0244949	-0.0276931	-0.0313417	-0.0354391	-0.0399256	-0.0446419	-0.049271	-0.0532678	-0.055794	-0.0556964	-0.0515786	-0.0420071	-0.0258406	0	
0	0.0131477	0.02234	0.0286902	0.0325864	0.0345392	0.0350563	0.0345773	0.0334509	0.0319378	0.030224	0.0284368	0.0266597	0.0249448	0.0233222	0.021807	0.0204048	0.0191147	0.0179323	0.0168511	0.0158633	0.0149611	0.0141367	0.0133827	0.0126923	0.0120591	0.0114774	0.010942	0.0104482	0.00999185	0.00956926	0.0091771	0.00881239	0.0084725	0.00815507	0.00785797	0.00757933	0.00731745	0.00707081	0.00683803	0.0066179	0.0064093	0.00621122	0.00602276	0.00584307	0.00567142	0.0055071	0.0053495	0.00519803	0.00505216	0.0049114	0.0047753	0.00464344	0.00451542	0.0043909	0.00426952	0.00415098	0.00403497	0.00392121	0.00380945	0.00369942	0.00359091	0.00348367	0.00337751	0.0032722	0.00316757	0.00306343	0.00295959	0.00285589	0.00275215	0.00264822	0.00254395	0.00243918	0.00233377	0.00222757	0.00212045	0.00201227	0.0019029	0.0017922	0.00168006	0.00156633	0.0014509	0.00133363	0.00121441	0.00109311	0.000969595	0.000843745	0.000715427	0.00058451	0.000450857	0.000314328	0.000174775	3.20472e-05	-0.000114018	-0.00026359	-0.000416852	-0.000574	-0.000735245	-0.000900819	-0.00107097	-0.00124599	-0.00142617	-0.00161187	-0.00180347	-0.0020014	-0.00220616	-0.00241831	-0.00263849	-0.00286743	-0.00310596	-0.00335505	-0.00361583	-0.00388958	-0.00417783	-0.00448231	-0.00480509	-0.00514858	-0.00551559	-0.00590946	-0.00633411	-0.00679418	-0.00729516	-0.00784354	-0.00844703	-0.0091148	-0.00985769	-0.0106886	-0.0116227	-0.012678	-0.0138756	-0.01524	-0.0167994	-0.0185859	-0.0206347	-0.0229835	-0.0256696	-0.0287255	-0.0321714	-0.0360028	-0.0401708	-0.0445546	-0.0489239	-0.052894	-0.0558821	-0.0570848	-0.0555024	-0.0500387	-0.0396809	-0.0237332	0	
