3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	
3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	
3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	
3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	
3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	
3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	
3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	
3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	
3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	3.46945e-18	
-1.38778e-17	-1.38778e-17	-1.38778e-17	-1.38778e-17	-1.38778e-17	-1.38778e-17	-1.38778e-17	-1.38778e-17	-1.38778e-17	-1.38778e-17	
