1	0.996	0.988	0.98	0.972	0.964	0.956	0.948	0.94	0.932	0.924	0.916	0.908	0.9	0.892	0.884	0.876	0.868	0.86	0.852	0.844	0.836	0.828	0.82	0.812	0.804	0.796	0.788	0.78	0.772	0.764	0.756	0.748	0.74	0.732	0.724	0.716	0.708	0.7	0.692	0.684	0.676	0.668	0.66	0.652	0.644	0.636	0.628	0.62	0.612	0.604	0.596	0.588	0.58	0.572	0.564	0.556	0.548	0.54	0.532	0.524	0.516	0.508	0.5	0.492	0.484	0.476	0.468	0.46	0.452	0.444	0.436	0.428	0.42	0.412	0.404	0.396	0.388	0.38	0.372	0.364	0.356	0.348	0.34	0.332	0.324	0.316	0.308	0.3	0.292	0.284	0.276	0.268	0.26	0.252	0.244	0.236	0.228	0.22	0.212	0.204	0.196	0.188	0.18	0.172	0.164	0.156	0.148	0.14	0.132	0.124	0.116	0.108	0.1	0.092	0.084	0.076	0.068	0.06	0.052	0.044	0.036	0.028	0.02	0.012	0.004	0	
0	-0.00132271	-0.00419319	-0.00746002	-0.0110018	-0.0146459	-0.0181999	-0.0214705	-0.0242876	-0.0265236	-0.0281078	-0.0290301	-0.0293365	-0.0291154	-0.0284809	-0.0275544	-0.0264506	-0.0252662	-0.0240758	-0.0229307	-0.0218616	-0.0208822	-0.019994	-0.0191907	-0.0184614	-0.0177931	-0.0171733	-0.0165901	-0.0160337	-0.0154958	-0.0149702	-0.0144522	-0.0139385	-0.0134268	-0.0129159	-0.0124049	-0.0118936	-0.011382	-0.0108702	-0.0103586	-0.00984735	-0.00933691	-0.00882754	-0.0083195	-0.007813	-0.00730819	-0.0068052	-0.00630409	-0.00580489	-0.00530758	-0.00481212	-0.00431846	-0.00382651	-0.00333618	-0.00284735	-0.00235993	-0.00187379	-0.00138883	-0.000904916	-0.000421953	6.01681e-05	0.000541548	0.00102228	0.00150246	0.00198216	0.00246147	0.00294048	0.00341925	0.00389788	0.00437647	0.00485513	0.00533399	0.0058132	0.00629298	0.00677354	0.00725519	0.00773827	0.00822317	0.00871036	0.00920036	0.00969374	0.0101911	0.0106931	0.0112002	0.011713	0.012232	0.0127573	0.0132889	0.0138265	0.0143692	0.0149157	0.0154643	0.0160123	0.0165566	0.0170932	0.0176175	0.0181241	0.0186072	0.0190603	0.0194768	0.0198498	0.0201725	0.0204386	0.0206422	0.0207781	0.0208422	0.0208315	0.0207445	0.0205807	0.0203415	0.0200291	0.0196469	0.0191986	0.018687	0.0181128	0.0174726	0.0167564	0.0159456	0.0150121	0.0139181	0.0126184	0.0110649	0.00921215	0.00702332	0.00447152	0.00155217	0	
1	0.996	0.988	0.98	0.972	0.964	0.956	0.948	0.94	0.932	0.924	0.916	0.908	0.9	0.892	0.884	0.876	0.868	0.86	0.852	0.844	0.836	0.828	0.82	0.812	0.804	0.796	0.788	0.78	0.772	0.764	0.756	0.748	0.74	0.732	0.724	0.716	0.708	0.7	0.692	0.684	0.676	0.668	0.66	0.652	0.644	0.636	0.628	0.62	0.612	0.604	0.596	0.588	0.58	0.572	0.564	0.556	0.548	0.54	0.532	0.524	0.516	0.508	0.5	0.492	0.484	0.476	0.468	0.46	0.452	0.444	0.436	0.428	0.42	0.412	0.404	0.396	0.388	0.38	0.372	0.364	0.356	0.348	0.34	0.332	0.324	0.316	0.308	0.3	0.292	0.284	0.276	0.268	0.26	0.252	0.244	0.236	0.228	0.22	0.212	0.204	0.196	0.188	0.18	0.172	0.164	0.156	0.148	0.14	0.132	0.124	0.116	0.108	0.1	0.092	0.084	0.076	0.068	0.06	0.052	0.044	0.036	0.028	0.02	0.012	0.004	0	
0.057735	0.0541628	0.0471015	0.0405326	0.0349647	0.0306131	0.0274492	0.025288	0.0238817	0.0229886	0.0224091	0.0219979	0.0216593	0.0213361	0.0209978	0.0206304	0.0202293	0.0197948	0.0193294	0.0188369	0.0183212	0.0177863	0.017236	0.0166739	0.0161032	0.015527	0.0149478	0.014368	0.0137894	0.0132137	0.0126421	0.0120756	0.0115149	0.0109605	0.0104128	0.00987184	0.00933763	0.00881006	0.00828895	0.00777403	0.00726502	0.00676159	0.00626342	0.00577018	0.00528153	0.00479716	0.00431678	0.00384008	0.00336682	0.00289674	0.00242961	0.00196521	0.00150334	0.00104383	0.000586493	0.000131179	-0.00032226	-0.00077396	-0.00122404	-0.00167262	-0.0021198	-0.00256567	-0.0030103	-0.00345375	-0.00389609	-0.00433733	-0.00477752	-0.00521665	-0.00565474	-0.00609177	-0.00652774	-0.00696265	-0.00739652	-0.00782938	-0.00826132	-0.00869249	-0.0091231	-0.0095535	-0.00998413	-0.0104156	-0.0108487	-0.0112845	-0.0117241	-0.0121688	-0.0126204	-0.0130804	-0.0135506	-0.0140328	-0.0145285	-0.0150388	-0.0155642	-0.0161045	-0.0166582	-0.0172225	-0.0177929	-0.0183629	-0.0189243	-0.0194667	-0.0199777	-0.0204434	-0.020849	-0.021179	-0.0214181	-0.0215524	-0.0215698	-0.0214612	-0.021221	-0.0208475	-0.0203431	-0.0197145	-0.0189719	-0.0181288	-0.0172005	-0.0162035	-0.015154	-0.0140659	-0.0129495	-0.01181	-0.0106469	-0.00945338	-0.00821746	-0.00692377	-0.0055556	-0.00409747	-0.00253385	-0.000862348	0	
