1	0.98	0.94	0.9	0.86	0.82	0.78	0.74	0.7	0.66	0.62	0.58	0.54	0.5	0.46	0.42	0.38	0.34	0.3	0.26	0.22	0.18	0.14	0.1	0.06	0.02	0	
0	-0.00228649	-0.00656423	-0.0100597	-0.0124396	-0.0134403	-0.0130949	-0.0116454	-0.00943573	-0.00681226	-0.00406381	-0.00139903	0.00105036	0.00321189	0.00505341	0.00656914	0.00776714	0.00865878	0.00925264	0.0095472	0.009519	0.0091174	0.00825886	0.00683253	0.0046951	0.00171956	0	
1	0.98	0.94	0.9	0.86	0.82	0.78	0.74	0.7	0.66	0.62	0.58	0.54	0.5	0.46	0.42	0.38	0.34	0.3	0.26	0.22	0.18	0.14	0.1	0.06	0.02	0	
0.057735	0.049915	0.0353577	0.0235879	0.0149958	0.00891302	0.00439165	0.000760109	-0.00233462	-0.00501008	-0.00726476	-0.00905247	-0.0103272	-0.0110745	-0.011323	-0.0111386	-0.01061	-0.00983369	-0.00889854	-0.00787491	-0.00680877	-0.00572051	-0.00460598	-0.00343933	-0.00216689	-0.000750845	0	
