1	0.995	0.985	0.975	0.965	0.955	0.945	0.935	0.925	0.915	0.905	0.895	0.885	0.875	0.865	0.855	0.845	0.835	0.825	0.815	0.805	0.795	0.785	0.775	0.765	0.755	0.745	0.735	0.725	0.715	0.705	0.695	0.685	0.675	0.665	0.655	0.645	0.635	0.625	0.615	0.605	0.595	0.585	0.575	0.565	0.555	0.545	0.535	0.525	0.515	0.505	0.495	0.485	0.475	0.465	0.455	0.445	0.435	0.425	0.415	0.405	0.395	0.385	0.375	0.365	0.355	0.345	0.335	0.325	0.315	0.305	0.295	0.285	0.275	0.265	0.255	0.245	0.235	0.225	0.215	0.205	0.195	0.185	0.175	0.165	0.155	0.145	0.135	0.125	0.115	0.105	0.095	0.085	0.075	0.065	0.055	0.045	0.035	0.025	0.015	0.005	0	
0	-0.00331562	-0.0106244	-0.0190179	-0.0279443	-0.0366896	-0.0445295	-0.0508529	-0.0552703	-0.0576687	-0.0582003	-0.0572137	-0.0551551	-0.0524715	-0.0495401	-0.0466342	-0.0439198	-0.0414733	-0.0393068	-0.0373935	-0.0356881	-0.034141	-0.0327063	-0.0313465	-0.0300328	-0.0287449	-0.0274693	-0.026198	-0.0249268	-0.0236539	-0.0223792	-0.0211036	-0.0198283	-0.0185545	-0.0172836	-0.0160165	-0.0147539	-0.0134966	-0.0122447	-0.0109985	-0.00975772	-0.00852235	-0.00729208	-0.00606655	-0.00484539	-0.00362819	-0.00241453	-0.00120399	3.79121e-06	0.0012092	0.00241257	0.00361421	0.00481442	0.00601349	0.00721171	0.00840939	0.00960692	0.0108048	0.0120035	0.013204	0.0144073	0.0156145	0.0168272	0.0180474	0.0192771	0.0205187	0.0217743	0.0230463	0.0243364	0.0256454	0.026973	0.0283172	0.0296737	0.0310354	0.0323922	0.0337307	0.0350338	0.0362814	0.0374505	0.038516	0.0394518	0.040232	0.0408323	0.0412314	0.041412	0.0413624	0.041077	0.040557	0.03981	0.0388483	0.037686	0.036332	0.0347803	0.0329973	0.0309099	0.0283986	0.025303	0.0214413	0.0166433	0.0107755	0.00378565	0	
1	0.995	0.985	0.975	0.965	0.955	0.945	0.935	0.925	0.915	0.905	0.895	0.885	0.875	0.865	0.855	0.845	0.835	0.825	0.815	0.805	0.795	0.785	0.775	0.765	0.755	0.745	0.735	0.725	0.715	0.705	0.695	0.685	0.675	0.665	0.655	0.645	0.635	0.625	0.615	0.605	0.595	0.585	0.575	0.565	0.555	0.545	0.535	0.525	0.515	0.505	0.495	0.485	0.475	0.465	0.455	0.445	0.435	0.425	0.415	0.405	0.395	0.385	0.375	0.365	0.355	0.345	0.335	0.325	0.315	0.305	0.295	0.285	0.275	0.265	0.255	0.245	0.235	0.225	0.215	0.205	0.195	0.185	0.175	0.165	0.155	0.145	0.135	0.125	0.115	0.105	0.095	0.085	0.075	0.065	0.055	0.045	0.035	0.025	0.015	0.005	0	
0.11547	0.106567	0.0892487	0.073965	0.0622282	0.0542021	0.0492327	0.0463691	0.0447405	0.043714	0.0429021	0.0421018	0.0412245	0.0402425	0.0391558	0.0379756	0.0367168	0.0353947	0.0340243	0.0326191	0.0311915	0.0297521	0.0283098	0.0268719	0.0254442	0.024031	0.0226352	0.0212587	0.0199025	0.0185667	0.0172511	0.0159549	0.0146771	0.0134165	0.0121719	0.0109421	0.00972576	0.00852181	0.00732914	0.00614676	0.00497375	0.0038093	0.00265264	0.00150311	0.000360073	-0.000777018	-0.00190867	-0.00303532	-0.00415736	-0.00527512	-0.00638888	-0.00749882	-0.0086051	-0.00970778	-0.0108069	-0.0119024	-0.0129942	-0.0140823	-0.0151667	-0.0162476	-0.0173256	-0.0184012	-0.019476	-0.0205519	-0.0216317	-0.0227191	-0.0238188	-0.0249367	-0.026079	-0.0272525	-0.028464	-0.0297185	-0.0310192	-0.0323649	-0.0337492	-0.0351585	-0.0365703	-0.037953	-0.0392652	-0.040457	-0.0414719	-0.0422508	-0.0427363	-0.0428777	-0.0426362	-0.0419892	-0.0409329	-0.0394832	-0.0376747	-0.0355573	-0.033191	-0.0306388	-0.0279583	-0.0251919	-0.0223585	-0.0194491	-0.016428	-0.0132401	-0.00982408	-0.00611805	-0.00209481	0	
